Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
LINC01810,,human-specific,,,,,,4.57265193370166e-05
SILC1,Silc1,one-to-one,,,,,,0.0231799806629834
MIR7158,,human-specific,,,,,,0
LINC01247,,human-specific,,,,,,0.000364837016574586
LINC01824,,human-specific,,,,,,0.00260273756906077
MIR7515HG,,human-specific,,,,,,0.00043646408839779
LINC00487,,human-specific,,,,,,0.0966678453038674
NRIR,,human-specific,,,,,,0.206599162983425
CMPK2,Cmpk2,one-to-one,,,Low,Supported,glandular cells,1.7951280718232
RSAD2,Rsad2,one-to-one,,,Not detected,Approved,glandular cells,0.889710375690608
GRASLND,,human-specific,,,,,,4.67455564364641
RNF144A,Rnf144a,one-to-one,,,Low,Approved,glandular cells,20.5652877071823
LINC01871,,human-specific,,,,,,0.110238743093923
LINC00298,,human-specific,,,,,,0.0066237320441989
LINC00299,,human-specific,,,,,,0.0330687596685083
LINC01814,,human-specific,,,,,,0.109042925414365
ID2-AS1,,human-specific,,,,,,0.332231016574586
ID2,Id2,one-to-one,,,,,,26.6690593646409
KIDINS220,Kidins220,one-to-one,,,Medium,Supported,glandular cells,5.51404370165746
MBOAT2,Mboat2,one-to-one,,,High,Uncertain,glandular cells,0.743176080110497
ASAP2,Asap2,one-to-one,,,Medium,Approved,glandular cells,2.91934700552486
ITGB1BP1,Itgb1bp1,one-to-one,,,,,,5.20869403314917
CPSF3,Cpsf3,one-to-one,,,Medium,Uncertain,glandular cells,6.04780825966851
IAH1,Iah1,one-to-one,,,Medium,Approved,glandular cells,8.42057074585635
ADAM17,Adam17,one-to-one,,,Low,Approved,glandular cells,2.70707436187845
YWHAQ,Ywhaq | Ywhaq-ps3,one-to-many (human-to-mouse),,,Medium,Approved,glandular cells,93.5809743093923
TAF1B,Taf1b,one-to-one,,,,,,1.80682717679558
GRHL1,Grhl1,one-to-one,,,Low,Enhanced,glandular cells,1.53995924861878
KLF11,Klf11,one-to-one,,,,,,13.8691946132597
CYS1,Cys1,one-to-one,,,,,,13.9622240607735
RRM2,Rrm2,one-to-one,,,Not detected,Enhanced,glandular cells,0.294328958563536
MIR4261,,human-specific,,,,,,0.00118393370165746
HPCAL1,Hpcal1,one-to-one,,,Low,Supported,glandular cells,10.2412731491713
ODC1,Odc1,one-to-one,,,High,Approved,glandular cells,28.9978839502762
SNORA80B,,human-specific,,,,,,0.0868462430939227
ODC1-DT,,human-specific,,,,,,0.407463535911602
NOL10,Nol10,one-to-one,,,Medium,Approved,glandular cells,7.77731491712707
RN7SL832P,,human-specific,,,,,,0.298408444751381
ATP6V1C2,Atp6v1c2,one-to-one,,,High,Approved,glandular cells,1.46735935635359
PDIA6,Pdia6,one-to-one,Intracellular and membrane,Enzyme,Medium,Enhanced,glandular cells,64.7117685082873
LINC01954,,human-specific,,,,,,0.0318701160220994
KCNF1,Kcnf1,one-to-one,,,Not detected,Enhanced,glandular cells,0.541161082872928
SLC66A3,Slc66a3,one-to-one,,,,,,18.1914919337017
ROCK2,Rock2,one-to-one,,,Medium,Approved,glandular cells,5.2164367679558
PPIAP60,,human-specific,,,,,,0.00645256629834254
LINC00570,,human-specific,,,,,,0.0113150939226519
E2F6,E2f6,one-to-one,,,,,,3.34191257734807
GREB1,Greb1,one-to-one,,,Low,Uncertain,glandular cells,2.50502521270718
MIR4429,,human-specific,,,,,,0
NTSR2,Ntsr2,one-to-one,,,,,,0.0490852154696133
LPIN1,Lpin1,one-to-one,,,Low,Approved,glandular cells,5.75575577348066
MIR548S,,human-specific,,,,,,0
MIR3681HG,,human-specific,,,,,,0.00968479834254144
MIR4262,,human-specific,,,,,,0.00130394475138122
MIR3681,,human-specific,,,,,,0
TRIB2,Trib2,one-to-one,,,Not detected,Approved,glandular cells,15.2227806906077
MIR3125,,human-specific,,,,,,0.0441514668508287
LINC00276,,human-specific,,,,,,0.00169706077348066
LRATD1,Lratd1,one-to-one,,,Not detected,Uncertain,glandular cells,1.79302361325967
NBAS,Nbas,one-to-one,,,Medium,Approved,glandular cells,7.95479569060773
DDX1,Ddx1,one-to-one,,,High,Enhanced,glandular cells,20.1342678453039
LINC01804,,human-specific,,,,,,0.000641118784530387
MYCNOS,,human-specific,,,,,,0.00299874585635359
MYCNUT,,human-specific,,,,,,0
MYCN,Mycn | Mycs,one-to-many (human-to-mouse),,,,,,0.110781784530387
GACAT3,,human-specific,,,,,,0.00762959116022099
CYRIA,Cyria,one-to-one,,,Medium,Approved,glandular cells,1.30214020165746
LINC01866,,human-specific,,,,,,0.00100523756906077
RAD51AP2,Rad51ap2,one-to-one,,,,,,0.230524961325967
VSNL1,Vsnl1,one-to-one,,,,,,0.235293593922652
SMC6,Smc6,one-to-one,,,Low,Uncertain,glandular cells,3.42326804972376
GEN1,Gen1,one-to-one,,,Not detected,Uncertain,glandular cells,1.0366136961326
MSGN1,Msgn1,one-to-one,,,,,,0.000618455801104972
KCNS3,Kcns3,one-to-one,,,Medium,Approved,glandular cells,4.85715877900553
RDH14,Rdh14,one-to-one,,,High,Approved,glandular cells,11.4659438950276
NT5C1B,Nt5c1b,one-to-many (mouse-to-human),,,,,,0.094309091160221
LINC01376,,human-specific,,,,,,0.493750281767956
MIR4757,,human-specific,,,,,,0.000795773480662983
OSR1,Osr1,one-to-one,,,,,,1.17571416298343
LINC01808,,human-specific,,,,,,0.00292926243093923
LINC00954,,human-specific,,,,,,0.0930753314917127
TTC32,Ttc32,one-to-one,,,Medium,Approved,glandular cells,3.26125405801105
WDR35,Wdr35,one-to-one,,,Low,Approved,glandular cells,2.71629024861878
MATN3,Matn3,one-to-one,Secreted to extracellular matrix,No annotated function,,,,0.332566533149171
LAPTM4A,Laptm4a,one-to-one,,,Medium,Approved,glandular cells,184.727453038674
LAPTM4A-DT,,human-specific,,,,,,0.0465123425414365
SDC1,Sdc1,one-to-one,Secreted to blood,No annotated function,Low,Enhanced,glandular cells,10.9342583701657
PUM2,Pum2,one-to-one,,,Medium,Approved,glandular cells,17.6073747237569
RHOB,Rhob,one-to-one,,,,,,85.716194198895
HS1BP3,Hs1bp3,one-to-one,,,Low,Approved,glandular cells,1.85412756906077
HS1BP3-IT1,,human-specific,,,,,,0.357698767955801
GDF7,Gdf7,one-to-one,Secreted in other tissues,Cytokine,,,,0.588165657458564
LDAH,Ldah,one-to-one,,,Medium,Approved,glandular cells,3.09502666574586
LINC02850,,human-specific,,,,,,0.000455331491712707
APOB,Apob,one-to-one,Secreted to blood,Apolipoprotein,Not detected,Supported,glandular cells,0.0775865801104972
TDRD15,,human-specific,,,,,,0.000967240331491713
LINC01822,,human-specific,,,,,,0.0007205
LINC01830,,human-specific,,,,,,0
LINC01884,,human-specific,,,,,,0.000114331491712707
KLHL29,Klhl29,one-to-one,,,Low,Approved,glandular cells,1.49433374309392
ATAD2B,Atad2b,one-to-one,,,Medium,Uncertain,glandular cells,2.21968462707182
UBXN2A,Ubxn2a,one-to-one,,,Medium,Supported,glandular cells,1.87764562154696
MFSD2B,Mfsd2b,one-to-one,,,Not detected,Enhanced,glandular cells,0.0296109171270718
WDCP,Wdcp,one-to-one,,,Medium,Approved,glandular cells,1.98342136740332
FKBP1B,Fkbp1b,one-to-one,,,Low,Uncertain,glandular cells,4.72105438674033
SF3B6,Sf3b6,one-to-one,,,Low,Enhanced,glandular cells,42.6012408839779
FAM228B,Fam228b,one-to-one,,,Not detected,Uncertain,glandular cells,1.35648232044199
TP53I3,,human-specific,,,,,,14.4618186740332
PFN4,Pfn4,one-to-one,,,,,,0.491614428176796
FAM228A,Fam228a,one-to-one,,,,,,0.194543657458564
ITSN2,Itsn2,one-to-one,,,Not detected,Approved,glandular cells,10.9352209668508
NCOA1,Ncoa1,one-to-one,,,Medium,Supported,glandular cells,8.54345256906077
PTRHD1,Ptrhd1,one-to-one,,,Low,Approved,glandular cells,4.59199878453039
CENPO,Cenpo,one-to-one,,,,,,1.38072884530387
ADCY3,Adcy3,one-to-one,,,Medium,Approved,glandular cells,3.8977020441989
DNAJC27,Dnajc27,one-to-one,,,High,Uncertain,glandular cells,2.13246282596685
DNAJC27-AS1,,human-specific,,,,,,0.417161972375691
EFR3B,Efr3b,one-to-one,,,,,,0.218098267955801
POMC,Pomc,one-to-one,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,10.178728640884
LINC01381,,human-specific,,,,,,0.00483149171270718
DNMT3A,Dnmt3a,one-to-one,,,High,Approved,glandular cells,4.45861552486188
MIR1301,,human-specific,,,,,,0.00544591160220995
DTNB,Dtnb,one-to-one,,,High,Uncertain,glandular cells,3.71610013812155
DTNB-AS1,,human-specific,,,,,,0.019733955801105
ASXL2,Asxl2,one-to-one,,,,,,2.36993968508287
KIF3C,Kif3c,one-to-one,,,,,,0.994422027624309
RAB10,Rab10,one-to-one,,,Medium,Approved,glandular cells,20.4835897513812
GAREM2,Garem2,one-to-one,,,,,,1.18567761049724
HADHA,Hadha,one-to-one,,,Medium,Approved,glandular cells,60.6328174033149
HADHB,Hadhb,one-to-one,,,High,Enhanced,glandular cells,33.4163120441989
ADGRF3,Adgrf3,one-to-one,,,,,,0.349602279005525
SELENOI,Selenoi,one-to-one,,,High,Approved,glandular cells,5.0035229281768
DRC1,Drc1,one-to-one,,,,,,0.0227547099447514
OTOF,Otof,one-to-one,,,Not detected,Uncertain,glandular cells,0.0825308011049724
CIB4,Cib4,one-to-one,,,,,,0.243427872928177
KCNK3,Kcnk3,one-to-one,,,,,,20.0149268232044
SLC35F6,Slc35f6,one-to-one,,,Low,Approved,glandular cells,8.4374946961326
CENPA,Cenpa,one-to-one,,,Not detected,Enhanced,glandular cells,0.13349917679558
DPYSL5,Dpysl5,one-to-one,,,Not detected,Enhanced,glandular cells,0.021818638121547
MAPRE3,Mapre3,one-to-one,,,Not detected,Uncertain,glandular cells,8.15426519337017
MAPRE3-AS1,,human-specific,,,,,,0.0209259668508287
TMEM214,Tmem214,one-to-one,,,,,,69.1546651933702
AGBL5,Agbl5,one-to-one,,,Medium,Uncertain,glandular cells,5.78798339779006
AGBL5-AS1,,human-specific,,,,,,0.0613246767955801
OST4,Ost4,one-to-one,,,,,,107.540625414365
EMILIN1,Emilin1,one-to-one,Secreted to extracellular matrix,Cell adhesion,Not detected,Supported,glandular cells,11.5819642541436
KHK,Khk,one-to-one,,,Not detected,Enhanced,glandular cells,4.08938138121547
CGREF1,Cgref1,one-to-one,Secreted in brain,Cell adhesion,,,,0.72455667679558
ABHD1,Abhd1,one-to-one,,,Medium,Uncertain,glandular cells,0.343074422651934
PREB,Preb,one-to-one,,,Medium,Uncertain,glandular cells,49.5591270718232
PRR30,Prr30,one-to-one,,,,,,0.0207420303867403
TCF23,Tcf23,one-to-one,,,,,,0.0126512458563536
SLC5A6,Slc5a6,one-to-one,,,Not detected,Approved,glandular cells,9.52299060773481
ATRAID,Atraid,one-to-one,,,Not detected,Uncertain,glandular cells,53.5939104972376
CAD,Cad,one-to-one,,,Low,Supported,glandular cells,8.49320756906077
SLC30A3,Slc30a3,one-to-one,,,Not detected,Enhanced,glandular cells,0.0304070165745856
DNAJC5G,Dnajc5g,one-to-one,,,Not detected,Approved,glandular cells,0.0127376464088398
TRIM54,Trim54,one-to-one,,,Not detected,Uncertain,glandular cells,0.428880624309392
UCN,Ucn,one-to-one,Secreted to blood,Hormone,Medium,Approved,glandular cells,1.8443274198895
MPV17,Mpv17,one-to-one,,,,,,11.3019146961326
GTF3C2,Gtf3c2,one-to-one,,,Not detected,Uncertain,glandular cells,14.6128137569061
GTF3C2-AS1,,human-specific,,,,,,0.257919066298343
EIF2B4,Eif2b4,one-to-one,,,High,Approved,glandular cells,28.5845171270718
SNX17,Snx17,one-to-one,,,Medium,Supported,glandular cells,38.315670718232
ZNF513,Zfp513,one-to-one,,,High,Uncertain,glandular cells,13.4912583701657
PPM1G,Ppm1g,one-to-one,,,Low,Enhanced,glandular cells,40.8693038674033
FTH1P3,,human-specific,,,,,,0.352820607734807
NRBP1,Nrbp1,one-to-one,,,Medium,Supported,glandular cells,28.5691698895028
KRTCAP3,Krtcap3,one-to-one,,,Low,Enhanced,glandular cells,26.5152195856354
IFT172,Ift172,one-to-one,,,,,,4.9296708839779
FNDC4,Fndc4,one-to-one,Intracellular and membrane,No annotated function,Medium,Uncertain,glandular cells,11.1799134696133
GCKR,Gckr,one-to-one,,,Not detected,Enhanced,glandular cells,1.91801174309392
ZNF512,Zfp512,one-to-one,,,Medium,Approved,glandular cells,8.62380533149171
CCDC121,Ccdc121 | Ccdc121rt1 | Ccdc121rt2 | Ccdc121rt3,one-to-many (human-to-mouse),,,,,,1.48422735359116
GPN1,Gpn1,one-to-one,,,Medium,Uncertain,glandular cells,14.2938095580111
SUPT7L,Supt7l,one-to-one,,,Medium,Uncertain,glandular cells,15.9830478729282
SLC4A1AP,Slc4a1ap,one-to-one,,,Low,Approved,glandular cells,8.85400928176796
LINC01460,,human-specific,,,,,,0.0164270801104972
MRPL33,Mrpl33,one-to-one,,,Medium,Approved,glandular cells,27.1627574585635
RBKS,Rbks,one-to-one,,,Not detected,Enhanced,glandular cells,1.44053463259669
BABAM2,Babam2,one-to-one,,,Medium,Enhanced,glandular cells,9.74512535911602
MIR4263,,human-specific,,,,,,0.0506078756906077
FOSL2,Fosl2,one-to-one,,,Low,Supported,glandular cells,19.8923462983425
PLB1,Plb1,one-to-one,,,,,,0.243093243093923
PPP1CB,Ppp1cb,one-to-one,,,Medium,Supported,glandular cells,25.1838310497238
SPDYA,Spdya,one-to-one,,,Not detected,Enhanced,glandular cells,0.228336154696133
TRMT61B,,human-specific,,,,,,3.76098299171271
WDR43,Wdr43,one-to-one,,,Medium,Uncertain,glandular cells,9.41872091160221
SNORD92,,human-specific,,,,,,0.0125155524861878
SNORD53,,human-specific,,,,,,0.0027150138121547
SNORD53B,,human-specific,,,,,,0.0115703093922652
TOGARAM2,Togaram2,one-to-one,,,,,,0.449165859116022
PCARE,Pcare,one-to-one,,,,,,0.0112665994475138
CLIP4,Clip4,one-to-one,,,Not detected,Uncertain,glandular cells,2.19892483149171
ALK,Alk,one-to-one,,,Not detected,Approved,glandular cells,0.0211947900552486
YPEL5,Ypel5,one-to-one,,,High,Approved,glandular cells,16.9190237292818
SNORA10B,,human-specific,,,,,,0.00538162983425414
LBH,Lbh,one-to-one,,,High,Approved,glandular cells,5.81597392265193
LINC01936,,human-specific,,,,,,0.165547817679558
LCLAT1,Lclat1,one-to-one,,,,,,1.62070158563536
CAPN13,Capn13,one-to-one,,,Medium,Uncertain,glandular cells,2.48271977900553
GALNT14,Galnt14,one-to-one,,,,,,0.830474696132597
CAPN14,,human-specific,,,,,,0.0845977679558011
EHD3,Ehd3,one-to-one,,,Not detected,Approved,glandular cells,1.03026603314917
XDH,Xdh,one-to-one,Intracellular and membrane,Enzyme,Not detected,Supported,glandular cells,0.292152273480663
SRD5A2,Srd5a2,one-to-one,,,,,,0.0136319751381215
LINC01946,,human-specific,,,,,,0.00370908563535912
MEMO1,Memo1,one-to-one,,,Low,Approved,glandular cells,0.604617563535912
DPY30,Dpy30,one-to-one,,,Medium,Supported,glandular cells,13.8823021546961
SPAST,Spast,one-to-one,,,Medium,Approved,glandular cells,2.83567804972376
SLC30A6-DT,,human-specific,,,,,,0.292410127071823
SLC30A6,Slc30a6,one-to-one,,,Low,Uncertain,glandular cells,5.4805767679558
NLRC4,Nlrc4,one-to-one,,,,,,0.483722046961326
YIPF4,Yipf4,one-to-one,,,Medium,Supported,glandular cells,7.0132817679558
BIRC6,Birc6,one-to-one,,,High,Approved,glandular cells,7.64919682320442
MIR558,,human-specific,,,,,,0.00932127348066298
BIRC6-AS2,,human-specific,,,,,,0.133568256906077
TTC27,Ttc27,one-to-one,,,Medium,Approved,glandular cells,5.38621852486188
MIR4765,,human-specific,,,,,,0
LINC00486,,human-specific,,,,,,0.00872296546961326
LTBP1,Ltbp1,one-to-one,Secreted to extracellular matrix,Other,Not detected,Approved,glandular cells,2.16361561325967
MIR4430,,human-specific,,,,,,0
RASGRP3,Rasgrp3,one-to-one,,,,,,2.18613589226519
FAM98A,Fam98a,one-to-one,,,,,,4.46611900552486
LINC01320,,human-specific,,,,,,0.51213279281768
MYADML,,human-specific,,,,,,0.00263432596685083
LINC01318,,human-specific,,,,,,0.000159182320441989
MIR548AD,,human-specific,,,,,,0
CRIM1-DT,,human-specific,,,,,,1.77441943646409
CRIM1,Crim1,one-to-one,Intracellular and membrane,No annotated function,Not detected,Enhanced,glandular cells,6.36185574585635
FEZ2,Fez2,one-to-one,,,Medium,Uncertain,glandular cells,5.01258524861879
VIT,Vit,one-to-one,Secreted to extracellular matrix,Other,,,,0.516851477900553
STRN,Strn,one-to-one,,,Medium,Approved,glandular cells,2.54432597790055
HEATR5B,Heatr5b,one-to-one,,,Low,Approved,glandular cells,11.4920331491713
GPATCH11,Gpatch11,one-to-one,,,High,Enhanced,glandular cells,1.88488115469613
EIF2AK2,Eif2ak2,one-to-one,,,High,Approved,glandular cells,4.36197966850829
SULT6B1,Sult6b1,one-to-one,,,,,,0.00308979005524862
CEBPZOS,Cebpzos,one-to-one,,,Medium,Uncertain,glandular cells,6.77167389502762
CEBPZ,Cebpz,one-to-one,,,,,,9.13061759668508
NDUFAF7,Ndufaf7,one-to-one,,,Medium,Uncertain,glandular cells,5.93796273480663
PRKD3,Prkd3,one-to-one,,,Medium,Uncertain,glandular cells,4.04129397790055
QPCT,Qpct,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,3.1984561519337
CDC42EP3,Cdc42ep3,one-to-one,,,Medium,Approved,glandular cells,3.18826259668508
RMDN2,Rmdn2,one-to-one,,,Low,Enhanced,glandular cells,0.913112569060773
RMDN2-AS1,,human-specific,,,,,,0.0302682817679558
CYP1B1,Cyp1b1,one-to-one,,,Low,Approved,glandular cells,2.63986707458564
CYP1B1-AS1,,human-specific,,,,,,0.0856065497237569
ATL2,Atl2,one-to-one,,,Not detected,Approved,glandular cells,7.2706
LINC02613,,human-specific,,,,,,0.0116597817679558
LINC01883,,human-specific,,,,,,0.00289576795580111
HNRNPLL,Hnrnpll,one-to-one,,,High,Approved,glandular cells,4.2092685359116
GALM,Galm,one-to-one,,,Not detected,Enhanced,glandular cells,7.46048751381216
SRSF7,Srsf7,one-to-one,,,Low,Supported,glandular cells,33.8409889502762
GEMIN6,Gemin6 | Gemin6-ps,one-to-many (human-to-mouse),,,Medium,Approved,glandular cells,1.51596679558011
DHX57,Dhx57,one-to-one,,,,,,3.43905142541436
MORN2,Morn2,one-to-one,,,,,,10.2095420994475
ARHGEF33,Arhgef33,one-to-one,,,Not detected,Enhanced,glandular cells,0.196635243093923
SOS1,Sos1,one-to-one,,,Medium,Uncertain,glandular cells,3.76680743093923
CDKL4,Cdkl4,one-to-one,,,,,,0.0380909005524862
MAP4K3,Map4k3,one-to-one,,,Not detected,Approved,glandular cells,6.83275080110497
MAP4K3-DT,,human-specific,,,,,,0.806842397790055
TMEM178A,Tmem178,one-to-one,,,,,,2.36913589779006
THUMPD2,Thumpd2,one-to-one,,,High,Approved,glandular cells,4.67436867403315
SLC8A1-AS1,,human-specific,,,,,,0.00729375414364641
SLC8A1,Slc8a1,one-to-one,Intracellular and membrane,Transport,Low,Uncertain,glandular cells,0.184246939226519
LINC01794,,human-specific,,,,,,0
LINC01913,,human-specific,,,,,,0.00163799171270718
LINC01914,,human-specific,,,,,,0.0955290220994475
LINC02898,,human-specific,,,,,,0.00999780939226519
PKDCC,Pkdcc,one-to-one,Secreted to blood,Transport,Not detected,Approved,glandular cells,10.9396436187845
EML4-AS1,,human-specific,,,,,,0.0180826049723757
EML4,Eml4,one-to-one,,,High,Enhanced,glandular cells,18.6602332596685
COX7A2L,Cox7a2l,one-to-one,,,,,,12.3821869889503
KCNG3,Kcng3,one-to-one,,,,,,0.127519367403315
MTA3,Mta3,one-to-one,,,Medium,Approved,glandular cells,4.73435696132597
OXER1,,human-specific,,,,,,4.92791019337017
HAAO,Haao,one-to-one,,,Not detected,Enhanced,glandular cells,19.7914394751381
LINC01819,,human-specific,,,,,,0.124222928176796
LINC02580,,human-specific,,,,,,0.433122447513812
ZFP36L2,Zfp36l2,one-to-one,,,Low,Approved,glandular cells,47.0567150828729
LINC01126,,human-specific,,,,,,0.606726914364641
THADA,Thada,one-to-one,,,Low,Uncertain,glandular cells,2.77026445580111
PLEKHH2,Plekhh2,one-to-one,,,,,,2.52893564364641
C1GALT1C1L,,human-specific,,,,,,0.679964897790055
DYNC2LI1,Dync2li1,one-to-one,,,Not detected,Approved,glandular cells,3.69259836464088
ABCG5,Abcg5,one-to-one,,,,,,0.0245406160220995
ABCG8,Abcg8,one-to-one,,,Medium,Uncertain,glandular cells,0.0136665082872928
LRPPRC,Lrpprc,one-to-one,,,High,Enhanced,glandular cells,11.4455675966851
PPM1B-DT,,human-specific,,,,,,0.0179971629834254
PPM1B,Ppm1b,one-to-one,,,Medium,Approved,glandular cells,9.13257019337017
SLC3A1,Slc3a1,one-to-one,,,Not detected,Enhanced,glandular cells,14.4716964364641
PREPL,Prepl,one-to-one,,,Low,Approved,glandular cells,8.64185983425414
CAMKMT,Camkmt,one-to-one,,,,,,2.00706350828729
LINC01833,,human-specific,,,,,,0.0439627348066298
SIX3-AS1,,human-specific,,,,,,0.277329602209945
SIX3,Six3,one-to-one,,,,,,0.535566715469613
SIX2,Six2,one-to-one,,,,,,4.31319742541437
LINC01121,,human-specific,,,,,,0.0210863425414365
SRBD1,Srbd1,one-to-one,,,Medium,Approved,glandular cells,3.68137809392265
PRKCE,Prkce,one-to-one,,,Not detected,Enhanced,glandular cells,1.38130060497238
PRKCE-AS1,,human-specific,,,,,,0.0169831491712707
EPAS1,Epas1,one-to-one,,,,,,42.6247277348066
LINC01820,,human-specific,,,,,,0.0147419861878453
LINC02583,,human-specific,,,,,,0.00294749447513812
TMEM247,Tmem247,one-to-one,,,Not detected,Enhanced,glandular cells,0.00878642817679558
ATP6V1E2,Atp6v1e2,one-to-one,,,Not detected,Enhanced,glandular cells,1.16092498342541
RHOQ,Rhoq,one-to-one,,,,,,12.0660922651934
RHOQ-AS1,,human-specific,,,,,,0.498247555248619
PIGF,Pigf,one-to-one,,,,,,2.55248010497238
CRIPT,Cript,one-to-one,,,Not detected,Approved,glandular cells,2.3865916878453
LINC01118,,human-specific,,,,,,0.0626449171270718
SOCS5,Socs5,one-to-one,,,Not detected,Approved,glandular cells,2.57013413259669
LINC01119,,human-specific,,,,,,0.124903063535912
MCFD2,Mcfd2,one-to-one,Intracellular and membrane,Transport,Medium,Supported,glandular cells,55.6490696132597
TTC7A,Ttc7,one-to-one,,,High,Enhanced,glandular cells,11.5884456077348
STPG4,Stpg4,one-to-one,,,Not detected,Approved,glandular cells,0.0250064613259669
CALM2,Calm2,one-to-one,,,Medium,Approved,glandular cells,58.6000477900553
EPCAM-DT,,human-specific,,,,,,0.489545110497238
BCYRN1,,human-specific,,,,,,0.877882759668508
EPCAM,Epcam,one-to-one,,,Not detected,Enhanced,glandular cells,70.9007770718232
MIR559,,human-specific,,,,,,0.282793596685083
MSH2,Msh2,one-to-one,,,Medium,Supported,glandular cells,1.28298386740332
KCNK12,Kcnk12,one-to-one,,,,,,0.0532867790055249
MSH2-OT1,,human-specific,,,,,,0.0600920994475138
MSH6,Msh6,one-to-one,,,High,Enhanced,glandular cells,5.40851953038674
FBXO11,Fbxo11,one-to-one,,,,,,5.31632491712707
FOXN2,Foxn2,one-to-one,,,Not detected,Supported,glandular cells,2.76560635082873
PPP1R21,Ppp1r21,one-to-one,,,Low,Approved,glandular cells,5.92567096685083
STON1,Ston1,one-to-many (mouse-to-human),,,Not detected,Uncertain,glandular cells,1.47832339226519
