Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06
CACUL1,Cacul1,one-to-one,NA,NA,NA,NA,NA,8.44430014306577,7.71407325638801,7.71228219502341,9.28040258278186,7.94702446074354,9.0938172843828209,8.91820107907497
CACYBP,Cacybp,one-to-one,NA,NA,Medium,Enhanced,glandular cells,7.404233071942647,7.0282737859743,4.78386203464063,9.50035585154465,7.36412805541758,7.01757131297513,8.73120739110359
CAD,Cad,one-to-one,NA,NA,Low,Supported,glandular cells,3.9743834915117717,5.60102633971126,2.65207995995855,4.87193562083001,3.32972479217834,3.41209338647419,3.97944084991828
CADM1,Cadm1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,11.206037408748116,11.2422754721786,9.6762651135312,12.9049556483763,12.4705508772214,10.198268123895,10.7439092172862
CADM1-AS1,NA,human-specific,NA,NA,NA,NA,NA,4.633074534395061,3.5512594332778,3.31807180109112,5.30215335694425,6.18417663064168,6.41684769512316,3.02593828929236
CADM2,Cadm2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.2100138490056935,0.186016341908662,0.246302097891062,0.201514881044442,0.18808813306506,0.23528187396072,0.202879766164215
CADM2-AS2,NA,human-specific,NA,NA,NA,NA,NA,0.027790301302702335,0,0,0,0,0,0.166741807816214
CADM2_1,NA,human-specific,NA,NA,NA,NA,NA,0.014325709493990634,0.0859542569639438,0,0,0,0,0
CADM3,Cadm3,one-to-one,Intracellular and membrane,Cell adhesion,Not detected,Enhanced,glandular cells,0.358235991111074,0.206091927053468,0.238930646745715,0.55611328332672,0.423390097726657,0.195062462062864,0.52982752975102
CADM3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.19515242791634801,0.106933984528914,0,0.257430060544934,0.304351799530816,0.171752298660198,0.330446424233226
CADM4,Cadm4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,4.414373423332595,5.1013289814793,3.47207908991605,5.5298184567672,4.36135919372279,3.74703332603337,4.27462149207686
CADPS,Cadps,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.35387002231582504,0.358016545302454,0.176705165439403,0.0795581178908453,0.371836228258247,0.737954152452488,0.399149924551513
CADPS2,Cadps2,one-to-one,NA,NA,NA,NA,NA,41.464111824962664,41.1036658339906,40.7699003996522,42.8460552613614,38.7817775373307,44.0483866140365,41.2348853034046
CAGE1,Cage1,one-to-one,NA,NA,NA,NA,NA,0.06715311114262976,0.0849837254000776,0.0145194803770139,0.0944250389108518,0.168041372385938,0.0409490497818972,0
CAHM,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
CALB1,Calb1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.4027983268969342,0.254944466075843,0.376176636092345,0.309019266701696,0.479113616806651,0.390867005774461,0.606668969930609
CALB2,Calb2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0,0,0,0,0,0,0
CALB2_1,NA,human-specific,NA,NA,NA,NA,NA,0.055796475414608034,0.0807520735988632,0,0,0.254026778888785,0,0
CALCA,Calca | Calcb,many-to-many,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,0.5344646130841338,0.580177961767744,0.619521744560912,0.483474862603704,0.945141900522765,0.262084035725768,0.31638717332391
CALCB,Calca | Calcb,many-to-many,Secreted to blood,Hormone,NA,NA,NA,0.3802339307510152,0.224930105388404,0.192146686675118,0.37487825792883,0.505411790509432,0.677385143422763,0.306651600581544
CALCOCO1,Calcoco1,one-to-one,NA,NA,Medium,Approved,glandular cells,26.265633213241866,29.2176798048912,24.9737118117515,22.3617426257339,26.0470924595527,27.5949210108324,27.3986515666895
CALCOCO2,Calcoco2,one-to-one,NA,NA,Low,Enhanced,glandular cells,19.926927657300535,19.2246130804748,23.889868012889,20.8636289284067,17.6529932888081,20.0568617886563,17.8736008445683
CALCR,Calcr,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.0436910271152699,0,0,0.0983101987635515,0.0927794364492069,0.071056527478861,0
CALCRL,Calcrl,one-to-one,NA,NA,High,Uncertain,glandular cells,3.2320099297123015,1.78783201253582,2.04170098516434,3.59652396322937,3.48440074736722,4.17127669533384,4.31032517464322
CALCRL-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.8457183655379508,1.00448824630677,0.429042364068301,0.723386752467229,0.902823038712286,0.492971545441509,1.52159824623161
CALD1,Cald1,one-to-one,NA,NA,Low,Enhanced,glandular cells,16.770681702919052,17.7507542836135,9.28309969920531,19.5009173270604,16.3131291325997,14.8628923262973,22.9132974487381
CALHM1,Calhm1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.018907301516074566,0.0365546435282525,0,0,0.0328549134054699,0.044034252162725,0
CALHM2,Calhm2,one-to-one,NA,NA,Medium,Approved,glandular cells,1.3209361859546116,1.97084480042193,0.506568537598039,1.45340501068664,1.42650450818651,1.00847071619731,1.55982354263724
CALHM3,Calhm3,one-to-one,NA,NA,NA,NA,NA,0.012919462106825333,0,0,0,0,0,0.077516772640952
CALHM4,Calhm4,one-to-one,NA,NA,NA,NA,NA,0.009080367074492434,0,0,0.0544822024469546,0,0,0
CALHM5,Calhm5,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.23202256395818968,0.0839781960855451,0.184470242975315,0.346571827704103,0.291132063980379,0.296258237243976,0.18972481575982
CALHM6,Calhm6,one-to-one,NA,NA,NA,NA,NA,1.4579062872108215,1.75098862487941,0.166198128325454,1.89147356320346,0.961747970540235,2.22644767273139,1.75058176358498
CALHM6-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.08023517031235733,0,0,0.162462806674013,0,0,0.318948215200131
CALM1,Calm1,one-to-one,NA,NA,Low,Supported,glandular cells,58.44302480662237,57.0059179118886,49.8938834609865,68.3661241107133,67.3425561186716,54.8236361933042,53.22603104417
CALM2,Calm2,one-to-one,NA,NA,Medium,Approved,glandular cells,72.86147286365414,55.1758876419326,56.4720101564983,78.0327432413619,76.8053946233879,90.7621307750483,79.9206707436959
CALM3,Calm3,one-to-one,NA,NA,Low,Approved,glandular cells,10.047249014443347,11.3756217012755,7.46573825314391,13.6948850972981,10.2883194287488,7.95302770816648,9.50590189802729
CALML3,Calml3,one-to-one,NA,NA,Medium,Approved,glandular cells,16.773608469129034,20.3577270646066,11.1045082131996,23.7719597683859,18.5012530314921,14.9560355807774,11.9501671563126
CALML3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.6143899787912467,0.997175983526971,0.419158490668207,1.03761126877794,0.469464734608545,0.400404202868715,0.362525192297102
CALML4,Calml4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.8138552827283531,0.861285762768803,0.573455257125547,1.13992107168262,0.865186474782748,0.945971641067283,0.497311488943117
CALML5,Calm4 | Calm5,one-to-many (human-to-mouse),NA,NA,High,Enhanced,glandular cells,370.89268896998465,520.367563388874,163.533538768063,569.222181168003,315.261765025403,287.083574184666,369.887511284899
CALML6,NA,human-specific,NA,NA,NA,NA,NA,0.8848301407661318,1.43576309118848,0.272555897946771,1.0635133186894,1.00368189267471,0.576513660108721,0.956952983988709
CALN1,Caln1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.03186657476990495,0.0215860120749014,0.0122932430989596,0.0199867682557962,0.0452696331050733,0.0606732519687897,0.0313905401159095
CALR,Calr,one-to-one,Intracellular and membrane,Other,High,Enhanced,glandular cells,171.61231930415434,176.645267194349,129.768149925319,202.583342902291,144.028163036054,180.01540474591,196.633588021003
CALR3,Calr3,one-to-one,Intracellular and membrane,Other,Not detected,Enhanced,glandular cells,0.08981726967479067,0,0,0.103291871543336,0.33422005339151,0,0.101391693113898
CALR4P,Calr4,one-to-one,NA,NA,NA,NA,NA,0.111558310688886,0.0808076496990689,0.0690299865412331,0.179570039586005,0.145258061745863,0.194684126561146,0
CALU,Calu,one-to-one,Intracellular and membrane,No annotated function,Medium,Supported,glandular cells,17.7760683175372,18.0002870824323,13.666452227884,23.0561778229465,14.8414675681292,17.3782807708183,19.7137444330129
CALY,Caly,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.05174368082213563,0.0485179814102261,0.0414465167125668,0.0539081131236499,0.0872148610399747,0,0.0793746126463963
CAMK1,Camk1,one-to-one,NA,NA,Not detected,Approved,glandular cells,4.782810176965883,5.41908530828064,4.24348567264819,5.22666801920003,5.44561765358893,3.3546196564275,5.00738475165001
CAMK1D,Camk1d,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.7685814976153185,3.0318703788812,1.92146686675118,4.12886747968836,2.65762366509543,2.38778263056524,2.4838779647105
CAMK1G,Camk1g,one-to-one,NA,NA,NA,NA,NA,0.08853176048413795,0,0.114541953305381,0.198641239070016,0.120513873458359,0,0.0974934970710717
CAMK2A,Camk2a,one-to-one,NA,NA,Medium,Supported,glandular cells,0.0333587368365875,0.0230132330483628,0.0393181381593147,0.0255699007760158,0.0620521257497272,0,0.0501990232861045
CAMK2B,Camk2b,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.24027673714310865,0.144095129899056,0.205155595100044,0.293523004980888,0.151096312744648,0.202508923220845,0.445281456913171
CAMK2D,Camk2d,one-to-one,NA,NA,Low,Approved,glandular cells,5.059845394046467,4.91865111788913,3.57954889412621,5.5507809430472,4.22828492484636,6.29668595442056,5.78512052994934
CAMK2G,Camk2g,one-to-one,NA,NA,Low,Approved,glandular cells,10.05152753265327,11.3170613913251,10.5873581354854,10.926114823063,7.80615067543569,11.8265317275067,7.84594844310373
CAMK2N1,Camk2n1,one-to-one,NA,NA,Medium,Approved,glandular cells,10.303382909761869,6.66319173761076,11.0175390148526,12.086681029714,12.794262632872,10.9453324292352,8.31329061428665
CAMK2N2,Camk2n2,one-to-one,NA,NA,Low,Approved,glandular cells,0.11643985019293725,0.24258990705113,0.138155055708556,0,0,0.0974091032690585,0.220485035128879
CAMK4,Camk4,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.381801811170217,0.541610942398175,0.194156787927815,0.591035408299655,0.286860741460147,0.244662139775958,0.432484847159552
CAMKK1,Camkk1,one-to-one,NA,NA,Low,Approved,glandular cells,16.33069066368484,15.8016406122325,7.41973916834775,20.4348744502542,22.2675786140543,12.7004280821099,19.3598830551104
CAMKK2,Camkk2,one-to-one,NA,NA,Medium,Approved,glandular cells,6.781494063337485,8.17645576823496,5.76928081988523,6.61600383689337,5.50949191475053,6.99676782007113,7.62096422018969
CAMKMT,Camkmt,one-to-one,NA,NA,NA,NA,NA,1.20434148927927,1.42847938159134,1.27512344636794,1.41478706072621,1.07232233456741,1.16006758545526,0.875269126967461
CAMKV,Camkv,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.021357189526826668,0,0,0,0,0,0.12814313716096
CAMLG,Caml,one-to-one,NA,NA,Low,Approved,glandular cells,8.348061354369637,7.38228687205895,8.75493233496823,9.10379157739465,6.10042041604116,10.4889548085741,8.25798211718073
CAMP,Camp,one-to-one,Secreted to blood,Immunity,Not detected,Enhanced,glandular cells,0.9630155446484605,0.099334615070006,0,0.441480994109079,0.357123458065548,1.19659913660468,3.68355506404145
CAMSAP1,Camsap1,one-to-one,NA,NA,Not detected,Approved,glandular cells,4.418301874504014,4.89546753527668,3.47943187786979,5.05800333844809,4.72591800512883,3.54141077364822,4.80957971665247
CAMSAP1-DT,NA,human-specific,NA,NA,NA,NA,NA,0.9648447977836132,1.17653883161141,0.556564958289753,1.22290853755557,0.949440091064955,0.731497129774841,1.15211923840515
CAMSAP2,Camsap2,one-to-one,NA,NA,Medium,Enhanced,glandular cells,7.514666860945241,5.73940598230012,5.81867905559506,9.86940359743762,6.93482737926427,8.47749610674157,8.24818904433281
CAMSAP3,Camsap3,one-to-one,NA,NA,Low,Enhanced,glandular cells,11.986404011446092,14.5027124992037,10.5222860174614,12.4179089507662,12.7346516751802,7.89678834197285,13.8440765840922
CAMTA1,Camta1,one-to-one,NA,NA,Low,Approved,glandular cells,1.326055117663105,1.33496344798414,0.91069329237436,1.59047524722634,1.14582882554486,1.51665942296518,1.45771046988375
CAMTA1-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.07364858633138283,0,0.123522870005433,0.160662110540927,0,0,0.157706537441937
CAMTA1-AS2,NA,human-specific,NA,NA,NA,NA,NA,0.09231807529944516,0.236720796396668,0,0.175346281934453,0.14184137346555,0,0
CAMTA1-AS3,NA,human-specific,NA,NA,NA,NA,NA,0.061807911403873005,0.168214204889323,0,0,0,0.202633263533915,0
CAMTA1-DT,NA,human-specific,NA,NA,NA,NA,NA,0.5470010962876108,0.212705643139035,0.545111795893542,1.0635133186894,0.764710013466445,0,0.695965806537243
CAMTA1-IT1,NA,human-specific,NA,NA,NA,NA,NA,0.18599200784038467,0.229752496621847,0.247466100296745,0.144286986461632,0.197520810012262,0.144398180649998,0.152527472999824
CAMTA2,Camta2,one-to-one,NA,NA,NA,NA,NA,5.537693318824521,8.15695320652273,4.36002876683727,6.55136588747239,4.89107796028766,4.18306166614813,5.08367242567895
CAMTA2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.8518971986866992,0.703991356958599,0.287618945487103,1.25832441321471,0.632739724385426,1.32736408917628,0.901344662898077
CAND1,Cand1,one-to-one,NA,NA,Low,Approved,glandular cells,10.112147603729188,9.02231250908431,9.05192215523912,11.5849305016194,9.602460891958,11.4756509785875,9.9356085858868
CAND1.11,NA,human-specific,NA,NA,NA,NA,NA,0.1810330098854003,0.23044850836653,0.0984303929778329,0.256050311598102,0.362468043674478,0.138800802695459,0
CAND2,Cand2,one-to-one,NA,NA,Not detected,Approved,glandular cells,1.0294611910739488,1.55581653106118,0.77856017516048,1.16607889670319,0.959814795011043,0.63211282914853,1.08438391935927
CANT1,Cant1,one-to-one,NA,NA,High,Enhanced,glandular cells,30.05255310893325,37.4354882856163,19.999174775163,31.4164751831127,35.7449662384121,18.1435955084865,37.5756186628089
CANX,Canx,one-to-one,NA,NA,High,Enhanced,glandular cells,2.9426430734584565,1.35125327121611,7.32542232796031,1.95178294133413,1.32659856797879,4.65783840971692,1.04296292254448
CANX_1,NA,human-specific,NA,NA,NA,NA,NA,29.135794632064766,23.8234865308094,28.0487973438299,26.7837698939451,33.4009157324166,31.7580734741372,30.9997248172504
CAP1,Cap1,one-to-one,NA,NA,Medium,Approved,glandular cells,18.13972107477865,15.6615724794964,13.1974434795279,20.0836094076714,18.6760296841456,18.9359451658868,22.2837262319438
CAP2,Cap2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.4524829692171783,3.09088569435266,1.40592252588748,2.65375357561516,2.3090320816874,2.56280853031578,2.69249540744459
CAPG,Capg,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,4.023358343627372,3.74356367355881,2.01716320547133,4.92735667076239,3.2438908746523,5.87397916259891,4.33419647472049
CAPN1,Capn1,one-to-one,NA,NA,High,Enhanced,glandular cells,33.017563107178034,36.7964970663878,27.1516107313827,33.7319781179284,32.8914834946917,31.0582055399747,36.4756036927029
CAPN1-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.6577073710726506,2.62430869647696,3.29353418401904,2.37588405852908,0.786233308547454,2.7319705453275702,4.1343134335358
CAPN10,Capn10,one-to-one,NA,NA,High,Approved,glandular cells,5.789998538689374,7.05556223369236,3.61633113582484,7.04301990726114,4.83159016520577,6.23277034446422,5.96071744568791
CAPN10-DT,NA,human-specific,NA,NA,NA,NA,NA,1.1805670753918782,1.21791422917624,0.64673762832113,1.60923349745059,1.2869509982728,0.832688078744079,1.48987802038643
CAPN11,Capn11,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.09119944057553966,0.213997900995286,0,0.138700400412307,0,0,0.194498342045645
CAPN12,Capn12,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
CAPN12_1,NA,human-specific,NA,NA,NA,NA,NA,0.25682714850065935,0.247568558503122,0.197386559772528,0.366763097439508,0.0890047640076211,0.29822466533597,0.342015245945207
CAPN13,Capn13,one-to-one,NA,NA,Medium,Uncertain,glandular cells,0.26130004155625514,0.346471393463363,0.220259281788442,0.116384109173073,0.166565302137146,0.2523599002617,0.465760262513807
CAPN14,NA,human-specific,NA,NA,NA,NA,NA,0.027204163158740132,0.0805858030286528,0.022946824626953,0.059692351296835,0,0,0
CAPN15,Capn15,one-to-one,NA,NA,High,Approved,glandular cells,3.7326794126839515,5.06570850148137,2.54905315080602,4.43943048818093,3.04001610968491,2.66296048692092,4.63890773902956
CAPN15_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
CAPN2,Capn2,one-to-one,NA,NA,Low,Approved,glandular cells,47.98684028690418,54.4023358349034,36.6519350370426,46.6691511496783,42.5314780242813,49.5434495220015,58.122692153518
CAPN3,Capn3,one-to-one,NA,NA,Low,Enhanced,glandular cells,6.69785413720818,10.0463307654865,4.56897705322611,5.8016438911581,7.36056645565269,6.02230003422573,6.38730662349995
CAPN5,Capn5,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.9923498192288447,1.33790458128051,0.486793230686109,1.23878318615013,1.05774934337889,0.522296964352559,1.31057160952487
CAPN6,Capn6,one-to-one,NA,NA,NA,NA,NA,4.391496795740246,7.7289474066998,3.15214137013865,5.70659807921899,2.70398169823965,3.12348963755393,3.93382258259046
CAPN7,Capn7,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,19.020383569685066,18.1945556446944,17.3845705216152,22.653564625073,17.8036513637777,21.0060973818995,17.0798618810506
CAPN8,Capn8,one-to-one,NA,NA,NA,NA,NA,1.2842380094218604,1.51089293661933,0.425791755667441,1.36722646152552,0.923982329882247,0.844350067338854,2.63318450549777
CAPN9,Capn9,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.7625024883881688,0.818832882138625,0.15206272050396,1.16691940445645,0.287983576933088,0.96493493141302,1.18428141488387
CAPNS1,Capns1,one-to-one,NA,NA,High,Approved,glandular cells,18.614398819272218,22.7519823999241,14.5414546966792,21.8044465665479,17.2151691291824,19.071793084747,16.3015470385527
CAPNS2,Capns2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.38916464442796833,0.233891464168819,0.199801933156199,0.649689411151558,0.472992946576357,0.140874519867204,0.637737591647673
CAPRIN1,Caprin1,one-to-one,NA,NA,Medium,Approved,glandular cells,21.71365971853117,22.3769772266146,18.1608546571905,24.9664378422991,20.9340193317259,19.4288595463233,24.4148097070336
CAPRIN2,Caprin2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.7244228877860217,3.29528431598815,2.26932206014127,3.09808715749474,2.16892363404939,2.18630442249175,3.32861573655083
CAPS,NA,human-specific,NA,NA,Not detected,Enhanced,glandular cells,2.90521762919132,2.36813205295716,1.76194886271901,1.61268382656176,3.36432603191939,1.24229879133382,7.08191620965678
CAPS2,Caps2,one-to-one,NA,NA,High,Uncertain,glandular cells,0.9432801961869524,0.956718290308022,0.875654156369103,0.642475810956107,0.897685196682046,1.45009429216458,0.837053430641856
CAPS2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.10340238222804851,0.184903173248421,0.157953654243168,0,0.166188947808456,0.111368518068246,0
CAPSL,Capsl,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0,0,0,0,0,0,0
CAPSL-DT,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
CAPS_1,NA,human-specific,NA,NA,NA,NA,NA,0.25484704126321495,0.121294953525565,1.13977920959559,0.0673851414045624,0.0545092881499842,0.146113654903588,0
CAPZA1,Capza1 | Capza1b,one-to-many (human-to-mouse),NA,NA,Medium,Approved,glandular cells,24.825806158839065,25.4920186533074,20.8140727951418,31.062583328118,22.2790205602635,22.451376699252,26.8557649169517
CAPZA2,Capza2,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,13.293990957049438,9.66089892666053,10.21213384951,15.5607023692692,11.9522907629645,15.4610619460254,16.916857887867
CAPZA3,Capza3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.23313477912056763,0.219464514042518,0.0937388508826278,0.426730577717117,0.394504605078016,0.264370127003127,0
CAPZB,Capzb,one-to-one,NA,NA,Medium,Approved,glandular cells,9.234832301146836,12.2766485624416,6.61228075703742,11.2251645486326,9.01251343353797,6.6753174137931,9.60706909143833
CARD10,Card10,one-to-one,NA,NA,High,Approved,glandular cells,10.504120502617914,12.0526643968327,8.92970293910355,11.4082995223654,12.3345065149468,9.70214572146965,8.59740392098938
CARD11,Card11,one-to-one,NA,NA,Not detected,Approved,glandular cells,1.0742138111492814,2.55188067357512,0.449830065240577,0.885119640270784,0.643179512246271,0.943353845550486,0.971919130012451
CARD11-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.15363784063416633,0.12167203628264,0.103938414968302,0.270378515563177,0,0.293135788490514,0.132702288500365
