Geneid,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length,Annotation,Tissue specificity,Subcellular location [CC],Gene Ontology (GO),Function [CC],Catalytic activity,DNA binding,Gene Ontology (molecular function),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology IDs,.secreted_match_cols,secreted
Ces3b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Ces4a,Q8R0W5,reviewed,EST4A_MOUSE,Carboxylesterase 4A (EC 3.1.1.-),Ces4a Ces8,Mus musculus (Mouse),563,3.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,extracellular region [GO:0005576]; carboxylic ester hydrolase activity [GO:0052689],FUNCTION: Probable carboxylesterase. {ECO:0000250}.,NA,NA,carboxylic ester hydrolase activity [GO:0052689],NA,extracellular region [GO:0005576],GO:0005576; GO:0052689,Subcellular location [CC],yes
Ces5a,Q6AW46,reviewed,EST5A_MOUSE,Carboxylesterase 5A (EC 3.1.1.1) (Carboxylesterase-like urinary excreted protein homolog) (Cauxin),Ces5a Ces7,Mus musculus (Mouse),575,3.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,extracellular region [GO:0005576]; carboxylesterase activity [GO:0106435],FUNCTION: Involved in the detoxification of xenobiotics and in the activation of ester and amide prodrugs. {ECO:0000250}.,"CATALYTIC ACTIVITY: Reaction=a carboxylic ester + H2O = an alcohol + a carboxylate + H(+); Xref=Rhea:RHEA:21164, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:29067, ChEBI:CHEBI:30879, ChEBI:CHEBI:33308; EC=3.1.1.1; Evidence={ECO:0000255|PROSITE-ProRule:PRU10039};",NA,carboxylesterase activity [GO:0106435],NA,extracellular region [GO:0005576],GO:0005576; GO:0106435,Subcellular location [CC],yes
Cetn1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cetn2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cetn3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cetn4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap20dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap97d1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap97d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfap99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfb,P04186 | B8JJM5 | B8JJM6 | F6XQ00 | B8JJM3 | F6W2T4 | H3BK95,reviewed | unreviewed,CFAB_MOUSE | B8JJM5_MOUSE | B8JJM6_MOUSE | F6XQ00_MOUSE | B8JJM3_MOUSE | F6W2T4_MOUSE | H3BK95_MOUSE,Complement factor B (EC 3.4.21.47) (C3/C5 convertase) [Cleaved into: Complement factor B Ba; Complement factor B Bb] | Complement factor B (EC 3.4.21.47) (C3/C5 convertase) | Complement factor B,Cfb Bf H2-Bf | Cfb,Mus musculus (Mouse),761 | 763 | 713 | 711 | 234 | 259 | 296,5.0 | 3.0 | 2.0 | 1.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P00751}.; SUBCELLULAR LOCATION: [Complement factor B Bb]: Cell surface {ECO:0000250|UniProtKB:P00751}. Note=Recruited to the surface of pathogens by complement C3b opsonin. {ECO:0000250|UniProtKB:P00751}. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,"extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]; B cell proliferation [GO:0042100]; complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508] | extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]; complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508] | extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]; innate immune response [GO:0045087]; proteolysis [GO:0006508]","FUNCTION: Precursor of the catalytic component of the C3 and C5 convertase complexes of the alternative pathway of the complement system, a cascade of proteins that leads to phagocytosis and breakdown of pathogens and signaling that strengthens the adaptive immune system. The alternative complement pathway acts as an amplification loop that enhances other complement pathways (classical, lectin and GZMK) by promoting formation of additional C3 and C5 convertases. CFB is cleaved and activated by CFD to generate Ba and Bb chains; Bb chain constituting the catalytic component of the C3 and C5 convertases. {ECO:0000250|UniProtKB:P00751}.; FUNCTION: [Complement factor B Bb]: Serine protease component of the complement C3 and C5 convertase complexes of the alternative complement pathway. Following cleavage and activation by factor D (CFD), forms the C3 convertase together with complement C3b. As part of the C3 convertase, cleaves and activates C3 into C3a anaphylatoxin and C3b opsonin, the next components of the complement pathways. When an additional complement C3b molecule binds to the C3 convertase, forms the C5 convertase, which cleaves and activates C5 into C5a anaphylatoxin and C5b component of the membrane attack complex. {ECO:0000250|UniProtKB:P00751}.; FUNCTION: [Complement factor B Ba]: Involved in proliferation and differentiation of preactivated B-lymphocytes, rapid spreading of peripheral blood monocytes, stimulation of lymphocyte blastogenesis and lysis of erythrocytes. {ECO:0000250|UniProtKB:P00751}.","CATALYTIC ACTIVITY: [Complement factor B Bb]: Reaction=Cleavage of Arg-|-Ser bond in complement component C3 alpha-chain to yield C3a and C3b, and Arg-|-Xaa bond in complement component C5 alpha-chain to yield C5a and C5b.; EC=3.4.21.47; Evidence={ECO:0000250|UniProtKB:P00751}; | CATALYTIC ACTIVITY: Reaction=Cleavage of Arg-|-Ser bond in complement component C3 alpha-chain to yield C3a and C3b, and Arg-|-Xaa bond in complement component C5 alpha-chain to yield C5a and C5b.; EC=3.4.21.47; Evidence={ECO:0000256|ARBA:ARBA00000061};",NA,serine-type endopeptidase activity [GO:0004252],"B cell proliferation [GO:0042100]; complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508] | complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508] | innate immune response [GO:0045087]; proteolysis [GO:0006508]",extracellular region [GO:0005576],GO:0004252; GO:0005576; GO:0006508; GO:0006957; GO:0042100 | GO:0004252; GO:0005576; GO:0006508; GO:0006957 | GO:0004252; GO:0005576; GO:0006508; GO:0045087,Subcellular location [CC],yes
Cfc1,P97766,reviewed,CFC1_MOUSE,Cryptic protein,Cfc1,Mus musculus (Mouse),202,5.0,TISSUE SPECIFICITY: No expressed in adult tissues. {ECO:0000269|PubMed:9053319}.,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}. Secreted {ECO:0000250}.",extracellular region [GO:0005576]; plasma membrane [GO:0005886]; side of membrane [GO:0098552]; activin receptor binding [GO:0070697]; anterior/posterior pattern specification [GO:0009952]; atrial septum morphogenesis [GO:0060413]; coronary vasculature development [GO:0060976]; determination of left/right symmetry [GO:0007368]; digestive tract morphogenesis [GO:0048546]; endoderm development [GO:0007492]; female pregnancy [GO:0007565]; gastrulation [GO:0007369]; heart looping [GO:0001947]; heart morphogenesis [GO:0003007]; left lung morphogenesis [GO:0060460]; liver development [GO:0001889]; nodal signaling pathway [GO:0038092]; post-embryonic development [GO:0009791]; respiratory system development [GO:0060541]; spleen development [GO:0048536],"FUNCTION: Nodal coreceptor involved in the correct establishment of the left-right axis. May play a role in mesoderm and/or neural patterning during gastrulation. {ECO:0000269|PubMed:10574770, ECO:0000269|PubMed:9053319}.",NA,NA,activin receptor binding [GO:0070697],anterior/posterior pattern specification [GO:0009952]; atrial septum morphogenesis [GO:0060413]; coronary vasculature development [GO:0060976]; determination of left/right symmetry [GO:0007368]; digestive tract morphogenesis [GO:0048546]; endoderm development [GO:0007492]; female pregnancy [GO:0007565]; gastrulation [GO:0007369]; heart looping [GO:0001947]; heart morphogenesis [GO:0003007]; left lung morphogenesis [GO:0060460]; liver development [GO:0001889]; nodal signaling pathway [GO:0038092]; post-embryonic development [GO:0009791]; respiratory system development [GO:0060541]; spleen development [GO:0048536],extracellular region [GO:0005576]; plasma membrane [GO:0005886]; side of membrane [GO:0098552],GO:0001889; GO:0001947; GO:0003007; GO:0005576; GO:0005886; GO:0007368; GO:0007369; GO:0007492; GO:0007565; GO:0009791; GO:0009952; GO:0038092; GO:0048536; GO:0048546; GO:0060413; GO:0060460; GO:0060541; GO:0060976; GO:0070697; GO:0098552,Subcellular location [CC],yes
Cfd,P03953,reviewed,CFAD_MOUSE,Complement factor D (EC 3.4.21.46) (28 kDa adipocyte protein) (Adipsin) (C3 convertase activator) (Properdin factor D),Cfd Adn Df,Mus musculus (Mouse),259,5.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P00746}.,"extracellular space [GO:0005615]; serine-type endopeptidase activity [GO:0004252]; complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508]; response to bacterium [GO:0009617]","FUNCTION: Serine protease that initiates the alternative pathway of the complement system, a cascade of proteins that leads to phagocytosis and breakdown of pathogens and signaling that strengthens the adaptive immune system. In contrast to other complement pathways (classical, lectin and GZMK) that are directly activated by pathogens or antigen-antibody complexes, the alternative complement pathway is initiated by the spontaneous hydrolysis of complement C3. The alternative complement pathway acts as an amplification loop that enhances complement activation by mediating the formation of C3 and C5 convertases. Activated CFD cleaves factor B (CFB) when the latter is complexed with complement C3b, activating the C3 convertase of the alternative pathway. {ECO:0000250|UniProtKB:P00746}.",CATALYTIC ACTIVITY: Reaction=Selective cleavage of Arg-|-Lys bond in complement factor B when in complex with complement subcomponent C3b or with cobra venom factor.; EC=3.4.21.46; Evidence={ECO:0000250|UniProtKB:P00746};,NA,serine-type endopeptidase activity [GO:0004252],"complement activation, alternative pathway [GO:0006957]; proteolysis [GO:0006508]; response to bacterium [GO:0009617]",extracellular space [GO:0005615],GO:0004252; GO:0005615; GO:0006508; GO:0006957; GO:0009617,Subcellular location [CC],yes
Cfdp1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfh,P06909 | A0A0A6YVP8 | E9Q8H9 | E9Q8I0 | Q4LDF6 | A0A0A6YWP4,reviewed | unreviewed,CFAH_MOUSE | A0A0A6YVP8_MOUSE | E9Q8H9_MOUSE | E9Q8I0_MOUSE | Q4LDF6_MOUSE | A0A0A6YWP4_MOUSE,Complement factor H (Protein beta-1-H) | Complement factor H | Complement factor H-related 2 (Putative complement factor H-related protein B) | Complement component factor h,Cfh Hf1 | Cfh | Cfhr2 BC026782 Cfh Cfhrb_4/2,Mus musculus (Mouse),1234 | 707 | 1195 | 1252 | 332 | 837,5.0 | 2.0 | 1.0,"TISSUE SPECIFICITY: CFH is one of the most abundant complement components in blood where the liver is the major source of CFH protein in vivo. in addition, CFH is secreted by additional cell types including monocytes, fibroblasts, or endothelial cells. {ECO:0000250|UniProtKB:P08603}.",SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P08603}. | SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,"axon [GO:0030424]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; complement component C3b binding [GO:0001851]; heparin binding [GO:0008201]; activation of membrane attack complex [GO:0001905]; angiogenesis [GO:0001525]; ATP metabolic process [GO:0046034]; complement activation [GO:0006956]; complement activation, alternative pathway [GO:0006957]; determination of adult lifespan [GO:0008340]; gene expression [GO:0010467]; glomerulus development [GO:0032835]; immune response [GO:0006955]; inflammatory response [GO:0006954]; kidney development [GO:0001822]; mitochondrial DNA metabolic process [GO:0032042]; mitochondrial gene expression [GO:0140053]; mitochondrion organization [GO:0007005]; monocyte aggregation [GO:0070487]; neuromuscular process [GO:0050905]; organelle localization [GO:0051640]; photoreceptor cell differentiation [GO:0046530]; platelet aggregation [GO:0070527]; regulation of complement activation [GO:0030449]; regulation of complement-dependent cytotoxicity [GO:1903659]; response to cytokine [GO:0034097]; response to dietary excess [GO:0002021]; retina development in camera-type eye [GO:0060041]; retinal pigment epithelium development [GO:0003406]; retinal rod cell development [GO:0046548]; vascular associated smooth muscle cell differentiation [GO:0035886]; visual perception [GO:0007601] | extracellular space [GO:0005615]; complement component C3b binding [GO:0001851]; heparin binding [GO:0008201]","FUNCTION: Glycoprotein that plays an essential role in maintaining a well-balanced immune response by modulating complement activation. Acts as a soluble inhibitor of complement, where its binding to self markers such as glycan structures prevents complement activation and amplification on cell surfaces. Accelerates the decay of the complement alternative pathway (AP) C3 convertase C3bBb, thus preventing local formation of more C3b, the central player of the complement amplification loop. As a cofactor of the serine protease factor I, CFH also regulates proteolytic degradation of already-deposited C3b. In addition, mediates several cellular responses through interaction with specific receptors. For example, interacts with CR3/ITGAM receptor and thereby mediates the adhesion of human neutrophils to different pathogens. In turn, these pathogens are phagocytosed and destroyed. {ECO:0000250|UniProtKB:P08603}. | FUNCTION: Glycoprotein that plays an essential role in maintaining a well-balanced immune response by modulating complement activation. Acts as a soluble inhibitor of complement, where its binding to self markers such as glycan structures prevents complement activation and amplification on cell surfaces. Accelerates the decay of the complement alternative pathway (AP) C3 convertase C3bBb, thus preventing local formation of more C3b, the central player of the complement amplification loop. As a cofactor of the serine protease factor I, CFH also regulates proteolytic degradation of already-deposited C3b. In addition, mediates several cellular responses through interaction with specific receptors. For example, interacts with CR3/ITGAM receptor and thereby mediates the adhesion of human neutrophils to different pathogens. In turn, these pathogens are phagocytosed and destroyed. {ECO:0000256|ARBA:ARBA00055185}.",NA,NA,complement component C3b binding [GO:0001851]; heparin binding [GO:0008201],"activation of membrane attack complex [GO:0001905]; angiogenesis [GO:0001525]; ATP metabolic process [GO:0046034]; complement activation [GO:0006956]; complement activation, alternative pathway [GO:0006957]; determination of adult lifespan [GO:0008340]; gene expression [GO:0010467]; glomerulus development [GO:0032835]; immune response [GO:0006955]; inflammatory response [GO:0006954]; kidney development [GO:0001822]; mitochondrial DNA metabolic process [GO:0032042]; mitochondrial gene expression [GO:0140053]; mitochondrion organization [GO:0007005]; monocyte aggregation [GO:0070487]; neuromuscular process [GO:0050905]; organelle localization [GO:0051640]; photoreceptor cell differentiation [GO:0046530]; platelet aggregation [GO:0070527]; regulation of complement activation [GO:0030449]; regulation of complement-dependent cytotoxicity [GO:1903659]; response to cytokine [GO:0034097]; response to dietary excess [GO:0002021]; retina development in camera-type eye [GO:0060041]; retinal pigment epithelium development [GO:0003406]; retinal rod cell development [GO:0046548]; vascular associated smooth muscle cell differentiation [GO:0035886]; visual perception [GO:0007601]",axon [GO:0030424]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025] | extracellular space [GO:0005615],GO:0001525; GO:0001822; GO:0001851; GO:0001905; GO:0002021; GO:0003406; GO:0005576; GO:0005615; GO:0005739; GO:0006954; GO:0006955; GO:0006956; GO:0006957; GO:0007005; GO:0007601; GO:0008201; GO:0008340; GO:0009897; GO:0010467; GO:0030424; GO:0030449; GO:0032042; GO:0032835; GO:0034097; GO:0035886; GO:0043025; GO:0046034; GO:0046530; GO:0046548; GO:0050905; GO:0051640; GO:0060041; GO:0070487; GO:0070527; GO:0140053; GO:1903659 | GO:0001851; GO:0005615; GO:0008201,Tissue specificity | Subcellular location [CC] | Subcellular location [CC],yes
Cfhr1,Q61406,unreviewed,Q61406_MOUSE,Complement factor H-related 1 (Complement factor H-related protein),Cfhr1 Cfhl1,Mus musculus (Mouse),343,1.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,NA,NA,NA,NA,NA,NA,NA,NA,Subcellular location [CC],yes
Cfhr2,A0A668KLU9 | Q4LDF6,unreviewed,A0A668KLU9_MOUSE | Q4LDF6_MOUSE,Complement factor H-related 2 | Complement factor H-related 2 (Putative complement factor H-related protein B),Cfhr2 | Cfhr2 BC026782 Cfh Cfhrb_4/2,Mus musculus (Mouse),332,2.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,extracellular space [GO:0005615]; complement component C3b binding [GO:0001851]; heparin binding [GO:0008201],NA,NA,NA,complement component C3b binding [GO:0001851]; heparin binding [GO:0008201],NA,extracellular space [GO:0005615],GO:0001851; GO:0005615; GO:0008201,Subcellular location [CC],yes
Cfhr3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No_annotation
Cfhr4,E9PUM5 | E9Q8B5 | E9Q8B6,unreviewed,E9PUM5_MOUSE | E9Q8B5_MOUSE | E9Q8B6_MOUSE,Complement factor H-related 4,Cfhr4 Gm4788,Mus musculus (Mouse),808 | 879 | 820,2.0,NA,SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.,extracellular space [GO:0005615]; complement component C3b binding [GO:0001851]; heparin binding [GO:0008201],NA,NA,NA,complement component C3b binding [GO:0001851]; heparin binding [GO:0008201],NA,extracellular space [GO:0005615],GO:0001851; GO:0005615; GO:0008201,Subcellular location [CC],yes
Cfi,Q61129,reviewed,CFAI_MOUSE,Complement factor I (EC 3.4.21.45) (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain],Cfi If,Mus musculus (Mouse),603,5.0,"TISSUE SPECIFICITY: Expressed in the liver by hepatocytes. Also present in other cells such as monocytes, fibroblasts or keratinocytes. {ECO:0000250|UniProtKB:P05156}.","SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000250|UniProtKB:P05156}.","extracellular space [GO:0005615]; membrane [GO:0016020]; metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252]; complement activation [GO:0006956]; complement activation, classical pathway [GO:0006958]; innate immune response [GO:0045087]; proteolysis [GO:0006508]","FUNCTION: Trypsin-like serine protease that plays an essential role in regulating the immune response by controlling all complement pathways. Inhibits these pathways by cleaving three peptide bonds in the alpha-chain of C3b and two bonds in the alpha-chain of C4b thereby inactivating these proteins. Essential cofactors for these reactions include factor H and C4BP in the fluid phase and membrane cofactor protein/CD46 and CR1 on cell surfaces. The presence of these cofactors on healthy cells allows degradation of deposited C3b by CFI in order to prevent undesired complement activation, while in apoptotic cells or microbes, the absence of such cofactors leads to C3b-mediated complement activation and subsequent opsonization. {ECO:0000250|UniProtKB:P05156}.","CATALYTIC ACTIVITY: Reaction=Inactivates complement subcomponents C3b, iC3b and C4b by proteolytic cleavage.; EC=3.4.21.45;",NA,metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252],"complement activation [GO:0006956]; complement activation, classical pathway [GO:0006958]; innate immune response [GO:0045087]; proteolysis [GO:0006508]",extracellular space [GO:0005615]; membrane [GO:0016020],GO:0004252; GO:0005615; GO:0006508; GO:0006956; GO:0006958; GO:0016020; GO:0045087; GO:0046872,Subcellular location [CC],yes
