Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04
BEND7,Bend7,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,3.6358879294254822,3.08548536824967,4.66246826472111,4.08468696374913,2.71091112098202
BEND7-DT,NA,human-specific,NA,NA,NA,NA,NA,0.11799318951699024,0.471972758067961,0,0,0
BEST1,Best1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.3046485142790325,1.27208118490171,1.63998951532281,1.49499706379288,0.81152629309873
BEST2,Best2,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.4861811278374139,0.448503202718983,0.63026735036645,0.675090419507863,0.19086353875636
BEST3,Best3,one-to-one,NA,NA,Low,Approved,glandular cells,0.05676314415583633,0.0644396242439539,0,0.0200148434856304,0.142598108893761
BEST4,NA,human-specific,NA,NA,Not detected,Approved,glandular cells,0.201669363195577,0.197226771612101,0.28913243736629,0.102097195923225,0.218221047880692
BET1,NA,human-specific,NA,NA,NA,NA,NA,5.16258562756922,5.20386925068583,5.20646911038503,4.97291880450664,5.26708534469938
BET1-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.576961367244305,1.73175107467012,2.064461293305,1.20382463928429,1.30780846171781
BET1L,Bet1l,one-to-one,NA,NA,High,Approved,glandular cells,32.1225679159333,36.9963562433989,31.4502142379604,28.6099665554876,31.4337346268863
BETALINC1,NA,human-specific,NA,NA,NA,NA,NA,0.02247490827933167,0.0238706332138277,0,0,0.066028999903499
BEX1,Bex1 | Bex2,many-to-many,NA,NA,Low,Approved,glandular cells,0.6802869311352905,0.872704345106797,0.974293784588138,0.487909014781784,0.386240580064443
BEX2,Bex1 | Bex2,many-to-many,NA,NA,Low,Uncertain,glandular cells,8.393634249691097,9.84948149493077,9.49343322815609,8.54276408917033,5.6888581865072
BEX3,Bex3,one-to-one,NA,NA,Low,Approved,glandular cells,26.095017703378225,26.6734016066938,29.043667946417,26.0312101286324,22.6317911317697
BEX4,Bex4 | Bex6,one-to-many (mouse-to-human),NA,NA,Not detected,Uncertain,glandular cells,18.096292177201676,21.8902244636144,17.8158102231095,17.4763645034883,15.2027695185945
BEX5,NA,human-specific,NA,NA,Not detected,Enhanced,glandular cells,0.7633368079906128,0.640430727101449,1.22774643344603,0.397833504360531,0.787336567054441
BEX5_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BFAR,Bfar,one-to-one,NA,NA,NA,NA,NA,1.0738349726827692,0.90817768741565,1.28556254074535,0.779427508112477,1.3221721544576
BFAR_1,NA,human-specific,NA,NA,NA,NA,NA,0.10284374156860164,0.238994128267276,0.0485117939903905,0.0445387147492844,0.0793303292674557
BFSP1,Bfsp1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.508805228358079,0.407835381193581,0.560007602514589,0.536497464386608,0.530880465337538
BFSP2,Bfsp2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.14926907920740626,0.274591010960384,0,0.170575051341916,0.151910254527325
BFSP2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.088739863148355,0.176165879228075,0.178793573365345,0,0
BGLAP,Bglap | Bglap2 | Bglap3,one-to-many (mouse-to-human),Secreted to blood,Hormone,NA,NA,NA,0.5786720518144806,0.822687692916881,0.278319640225501,0,1.21368087411554
BGLT3,NA,human-specific,NA,NA,NA,NA,NA,0.032551835074817,0,0,0.130207340299268,0
BGN,Bgn,one-to-one,Secreted to extracellular matrix,No annotated function,Not detected,Enhanced,glandular cells,7.340995296291912,10.9206526545407,5.94508227680666,5.43075647127709,7.0674897825432
BHLHA15,Bhlha15,one-to-one,NA,NA,High,Enhanced,glandular cells,140.83652898737975,154.499168254762,154.688213086926,117.642611375282,136.516123232549
BHLHA9,Bhlha9,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
BHLHE22,Bhlhe22,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.2473615348670495,0.170101122736109,0.237377737893831,0.158499404127702,0.423467874710556
BHLHE22-AS1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BHLHE23,Bhlhe23,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
BHLHE40,Bhlhe40,one-to-one,NA,NA,Medium,Uncertain,glandular cells,34.199599446088925,77.2160609103598,22.3397426957652,14.0084219750046,23.234172203226105
BHLHE40-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.5478568249522575,0.970349586517347,0.492411671168194,0.333114178292311,0.395551863831178
BHLHE41,Bhlhe41,one-to-one,NA,NA,NA,NA,NA,10.44051982861779,12.6971137786945,10.365640610835,8.9985517133111,9.70077321163056
BHMT,Bhmt | Bhmt1b,one-to-many (mouse-to-human),NA,NA,Not detected,Enhanced,glandular cells,0.271911187258455,0.337068803737605,0.256572397082375,0.183212798060771,0.310790750153069
BHMT2,Bhmt2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.121348627053675,1.75915470563786,2.48873144290771,1.93720309941211,2.30030526025702
BICC1,Bicc1,one-to-one,NA,NA,NA,NA,NA,2.0397397224589477,2.17098318405755,2.27708416932381,1.29095352447351,2.41993801198092
BICD1,Bicd1,one-to-one,NA,NA,Medium,Approved,glandular cells,0.2540314776383332,0.248740924269356,0.271452848793569,0.164485903402725,0.331446234087683
BICD1-AS1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BICD2,Bicd2,one-to-one,NA,NA,Low,Enhanced,glandular cells,7.319197202920075,8.29924589301707,6.87000636213539,5.27758529582271,8.82995126070513
BICDL1,Bicdl1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,0.8560611491786465,0.848732150573725,0.986685219206909,0.63267561302887,0.956151613905082
BICDL2,Bicdl2,one-to-one,NA,NA,High,Approved,glandular cells,13.64857738954345,14.1326176712283,14.6265139258148,10.4656549056516,15.3695230554791
BICDL3P,NA,human-specific,NA,NA,NA,NA,NA,3.986004882544132,2.93361502900593,5.95474579087119,2.18682264553358,4.86883606476583
BICRA,Bicra,one-to-one,NA,NA,High,Approved,glandular cells,1.9756083521865675,2.22294755033914,2.20732443450751,1.26519184686877,2.20696957703085
BICRA-AS2,NA,human-specific,NA,NA,NA,NA,NA,0.5804671660874515,0.09165124892469,0.837164888762835,0.68320152664292,0.709851000019361
BICRAL,Bicral,one-to-one,NA,NA,Medium,Approved,glandular cells,9.615224894504976,9.38260899715453,10.7407783503031,8.34139484099826,9.99611738956401
BID,Bid,one-to-one,NA,NA,Low,Enhanced,glandular cells,3.014810370167135,2.60631087287717,2.90970532963024,2.93854292993574,3.60468234822539
BIK,Bik,one-to-one,NA,NA,Medium,Approved,glandular cells,4.1150094266336525,2.99114596516888,4.3685355096173,3.12702991072026,5.97332632102817
BIN1,Bin1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,7.763912728167163,8.26173346775908,7.72547398463774,6.95436812211712,8.11407533815471
BIN2,Bin2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.0369379349473973,1.34024459953619,0.861482621097221,0.561975048416558,1.38404947073962
BIN3,Bin3,one-to-one,NA,NA,Low,Approved,glandular cells,5.371880422021013,6.02482047594464,4.89449147679273,4.38035137686683,6.18785835847985
BIN3-IT1,NA,human-specific,NA,NA,NA,NA,NA,2.22012103824136,2.48998352298823,2.02935728971384,1.89830832015425,2.46283502010912
BIRC2,Birc2,one-to-one,NA,NA,Low,Supported,glandular cells,15.771854105710624,18.3407075107189,17.1836899724296,13.6534992548963,13.9095196847977
BIRC3,Birc3,one-to-one,NA,NA,Low,Enhanced,glandular cells,14.736253804580866,23.1737457490868,13.0754380810957,8.74256046917046,13.9532709189705
BIRC5,Birc5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.20017306187987827,0.315005654646948,0.106568095311467,0.146760373345258,0.23235812421584
BIRC6,Birc6,one-to-one,NA,NA,High,Approved,glandular cells,25.64990515188125,25.6158613938116,30.0838924020573,21.7189323441928,25.1809344674633
BIRC6-AS2,NA,human-specific,NA,NA,NA,NA,NA,4.955293405889318,2.82702867650894,7.65119119614824,4.3903527645899,4.95260098631019
BIRC7,Birc7,one-to-one,NA,NA,NA,NA,NA,0.0939907406651995,0,0.100917046187104,0,0.275045916473694
BIRC8,NA,human-specific,NA,NA,NA,NA,NA,0.02092838475676335,0,0,0,0.0837135390270534
BISPR,NA,human-specific,NA,NA,NA,NA,NA,0.4390507329120415,0.332757771875253,0.439037552374903,0.248049666987382,0.736357940410628
BIVM,Bivm | Ercc5,many-to-many,NA,NA,Low,Approved,glandular cells,2.88624110592708,2.85896569119435,3.27124194460319,2.71487430797213,2.69988247993865
BIVM-ERCC5,NA,human-specific,NA,NA,Medium,Uncertain,glandular cells,0,0,0,0,0
BLACAT1,NA,human-specific,NA,NA,NA,NA,NA,2.0534102237438647,2.13056678897923,3.54153524087337,1.11352266537919,1.42801619974367
BLACE,NA,human-specific,NA,NA,NA,NA,NA,0.0156536124159478,0,0,0,0.0626144496637912
BLCAP,Blcap,one-to-one,NA,NA,NA,NA,NA,17.52500242028355,17.8839113666995,19.9333230936188,15.498644145230701,16.7841310755852
BLID,NA,human-specific,NA,NA,NA,NA,NA,0.46349515576137673,0.31680363212781,0.803822705217486,0.295196093418202,0.438158192282009
BLK,Blk,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.05654082368098993,0.137159793283671,0.0464018905944328,0.0426016108458559,0
BLK_1,NA,human-specific,NA,NA,NA,NA,NA,0.0542041156174877,0.023080504137056,0.117123867227298,0,0.0766120911055968
BLM,Blm,one-to-one,NA,NA,High,Approved,glandular cells,35.29660616083193,37.2039119880129,36.4165373027419,33.9420523292461,33.6239230233268
BLMH,Blmh,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,9.343819360095296,8.360484929001,9.9197366352587,9.07929519054268,10.0157606855788
BLNK,Blnk,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.754243890907105,1.9941364519427,1.45719434535173,1.69461155858332,1.87103320775067
BLOC1S1,Bloc1s1,one-to-one,NA,NA,Not detected,Approved,glandular cells,6.79601417002294,7.4611367156133,5.30940297601997,6.63260740428018,7.78090958417831
BLOC1S1-RDH5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BLOC1S2,Bloc1s2,one-to-one,NA,NA,Medium,Approved,glandular cells,4.4435781876942375,4.82103855454766,3.77871329907811,3.60267182741348,5.5718890697377
BLOC1S3,Bloc1s3,one-to-one,NA,NA,Medium,Approved,glandular cells,1.997758258264955,1.86162959085414,1.83967670678641,1.9263827539559,2.36334398146337
BLOC1S4,Bloc1s4,one-to-one,NA,NA,Medium,Approved,glandular cells,3.955849191545408,3.25727678103241,4.76988716745958,3.7288552806428,4.06737753704684
BLOC1S5,Bloc1s5,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.031489008911392,0.024894149779688,0.10106188586588,0,0
BLOC1S5-TXNDC5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BLOC1S6,Bloc1s6,one-to-one,NA,NA,High,Approved,glandular cells,13.684984938975576,14.4484261397694,16.7765405901646,11.1525904625225,12.3623825634458
BLTP1,Bltp1,one-to-one,NA,NA,Not detected,Approved,glandular cells,23.0807608523268,24.8224027215382,25.6459451097139,20.5410410220379,21.3136545560172
BLTP2,Bltp2,one-to-one,NA,NA,Low,Uncertain,glandular cells,31.682717831084375,35.2366067832604,34.3952624840635,24.9529819654848,32.1460200915288
BLTP3A,Bltp3a,one-to-one,NA,NA,Low,Uncertain,glandular cells,11.21471340637197,10.4791568312957,14.2640342926232,7.75072565004688,12.3649368515221
BLTP3B,Bltp3b,one-to-one,NA,NA,Low,Uncertain,glandular cells,6.707287886260885,7.0162169370739,8.3886466827785,5.27582922133844,6.1484587038527
BLTP3B-DT,NA,human-specific,NA,NA,NA,NA,NA,0.6292167638876882,0.659192355686369,1.00353732508862,0.307116125693997,0.547021249081767
BLVRA,Blvra,one-to-one,NA,NA,Medium,Approved,glandular cells,5.647185749411538,6.11905795290896,7.42437942132045,4.15838900032021,4.88691662309653
BLVRB,Blvrb,one-to-one,NA,NA,Medium,Enhanced,glandular cells,47.64461374628608,44.5456040784268,53.0535057874658,43.6919774813975,49.2873676378542
BLZF1,Blzf1,one-to-one,NA,NA,Medium,Supported,glandular cells,9.912738871354762,11.2814563215862,10.5134665868784,8.54212451710406,9.31390805985039
BMAL1,Bmal1,one-to-one,NA,NA,High,Supported,glandular cells,1.498386834847833,1.43114129852962,2.2535575019534,0.840528344004623,1.46832019490369
BMAL2,Bmal2,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.34437060929049,0.290535994288067,0.167092793496633,0.35193604604758,0.56791760332968
BMAL2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.11802785253353,0,0,0,0.47211141013412
BMERB1,Bmerb1,one-to-one,NA,NA,High,Uncertain,glandular cells,0,0,0,0,0
BMERB1_1,NA,human-specific,NA,NA,NA,NA,NA,0.02208927487195432,0,0,0.0883570994878173,0
BMF,Bmf,one-to-one,NA,NA,High,Approved,glandular cells,4.275285658542795,3.12870622609299,6.24954101233625,3.68188975806178,4.04100563768016
BMI1,Bmi1,one-to-one,NA,NA,Low,Supported,glandular cells,1.034982330890717,0.768753412033134,1.34913068446337,0.746167410648503,1.27587781641786
BMNCR,NA,human-specific,NA,NA,NA,NA,NA,0.01061467302099115,0,0,0,0.0424586920839646
BMP1,Bmp1,one-to-one,Secreted to extracellular matrix,Cytokine,Medium,Enhanced,glandular cells,3.17774930468226,3.17810742547841,3.33126664246878,2.28169215736187,3.91993099341998
BMP10,Bmp10,one-to-one,Secreted to blood,Cytokine,NA,NA,NA,0.01219186417038267,0,0.0233316331931914,0,0.0254358234883393
BMP15,Bmp15,one-to-one,Secreted in other tissues,Cytokine,NA,NA,NA,0.02895113128442915,0.0549762245927023,0,0,0.0608283005450143
BMP2,Bmp2,one-to-one,Secreted to blood,Cytokine,NA,NA,NA,1.4835015615572225,2.01583625667334,1.56918889962964,0.63827307645995,1.71070801346596
BMP2K,Bmp2k,one-to-one,NA,NA,Medium,Approved,glandular cells,2.396655215602755,2.62576355854548,2.65294331597608,1.88177459755191,2.42613939033755
BMP2K-DT,NA,human-specific,NA,NA,NA,NA,NA,0.0608073134516855,0,0.243229253806742,0,0
BMP3,Bmp3,one-to-one,Secreted in other tissues,Cytokine,NA,NA,NA,4.522222414256488,4.04631154588082,6.45498552475684,3.79157485981852,3.79601772656977
BMP4,Bmp4,one-to-one,Secreted to blood,Cytokine,Low,Uncertain,glandular cells,2.0670354626516474,1.6439436669572,2.40372042692747,1.66163391379499,2.55884384292693
BMP5,Bmp5,one-to-one,Secreted - unknown location,Cytokine,NA,NA,NA,0.5459306568290465,1.34496699272403,0.199603231372404,0.147786998122225,0.491365405097527
BMP6,Bmp6,one-to-one,Secreted to blood,Cytokine,Not detected,Approved,glandular cells,2.3856996942465125,2.25521655354831,2.27024683276964,1.58886332839549,3.42847206227261
BMP7,Bmp7,one-to-one,Secreted to blood,Cytokine,NA,NA,NA,0.1045876944325477,0.0345088263795028,0,0.192930945909733,0.190911005440955
BMP7-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.03792752731611075,0,0,0,0.151710109264443
BMP8A,NA,human-specific,Secreted to blood,Cytokine,NA,NA,NA,1.7801490128681623,1.85245304232398,2.16053883275214,1.18252620045209,1.92507797594444
BMP8B,NA,human-specific,Secreted to blood,Cytokine,NA,NA,NA,1.071493702937469,1.1829218680624,1.23360946745343,0.596625797443546,1.2728176787905
BMP8B-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.22420418877683948,0.226732011228727,0,0.105633896174161,0.56445084770447
BMPER,Bmper,one-to-one,Secreted to extracellular matrix,No annotated function,NA,NA,NA,1.3652944076592224,1.1186312413542,1.66513126208721,1.12340569911911,1.55400942807637
BMPR1A,Bmpr1a,one-to-one,NA,NA,Low,Approved,glandular cells,4.81595209674464,4.82382858054329,5.99070907027836,3.8264521117469,4.62281862441001
BMPR1B,Bmpr1b,one-to-one,NA,NA,NA,NA,NA,0.22674421848735815,0.145771605076143,0.421645922018274,0.0814975662887946,0.258061780566221
BMPR1B-DT,NA,human-specific,NA,NA,NA,NA,NA,0.05969309120358325,0,0,0,0.238772364814333
BMPR2,Bmpr2,one-to-one,NA,NA,Not detected,Approved,glandular cells,13.316892220488825,14.3209785077106,15.637375609753,11.2549992797058,12.0542154847859
BMS1,Bms1,one-to-one,NA,NA,Medium,Uncertain,glandular cells,7.8326196526559,7.49795105690821,9.5453820127044,6.8486086510665,7.43853688994449
BMS1P1,NA,human-specific,NA,NA,NA,NA,NA,8.792237265780733,6.68407039855586,12.9024647759604,7.18988945454407,8.3925244340626
BMS1P14,NA,human-specific,NA,NA,NA,NA,NA,7.553008283626,9.9744777153523,9.40656646640005,6.82669133595759,4.00429761679406
BMS1P17,NA,human-specific,NA,NA,NA,NA,NA,0.116357198353498,0.287089636286857,0,0.178339157127135,0
BMS1P18,NA,human-specific,NA,NA,NA,NA,NA,0.0529415967502125,0,0,0,0.21176638700085
BMS1P2,NA,human-specific,NA,NA,NA,NA,NA,1.012543885617649,1.489664017652,1.75139023603636,0.645929717166998,0.163191571615238
BMS1P2-AGAP9,NA,human-specific,NA,NA,NA,NA,NA,0.14633868407453776,0.146409908596128,0.167167982272083,0.170530056604026,0.101246788825914
BMS1P20,NA,human-specific,NA,NA,NA,NA,NA,9.072946180304772,9.41856725709864,11.1697380426054,8.06893787126065,7.6345415502544
BMS1P21,NA,human-specific,NA,NA,NA,NA,NA,1.362982360080685,0.678532962699172,2.49637066055563,0.869348886362408,1.40767693070553
BMS1P22,NA,human-specific,NA,NA,NA,NA,NA,0.0520870836606535,0.208348334642614,0,0,0
BMS1P23,NA,human-specific,NA,NA,NA,NA,NA,3.0576350574155,2.97401845885571,3.21401465860725,2.38629046820739,3.65621664399165
BMS1P4,NA,human-specific,NA,NA,NA,NA,NA,1.6168318350983877,1.48671418791408,1.18555646747077,1.48426403093693,2.31079265407177
BMS1P4-AGAP5,NA,human-specific,NA,NA,NA,NA,NA,1.689680230496395,1.49095337573691,2.02738408488069,1.25438323276623,1.98600022860175
BMX,Bmx,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.5044967849760847,0.209844976744016,0.85190011616849,0.317740369739744,0.638501677252089
BNAT1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
BNAT1_1,NA,human-specific,NA,NA,NA,NA,NA,0.05632347478365925,0.111813046633345,0.113480852501292,0,0
BNC1,Bnc1,one-to-one,NA,NA,NA,NA,NA,0.0828397251191416,0.0238051108032219,0.048320376721257,0.0221814872048675,0.23705192574722
BNC2,Bnc2,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.43336458537891,0.389243703787341,0.433946869871869,0.389479062577407,0.520788705279023
BNC2-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.0795301754457876,0,1.316165775272,1.20837279361844,1.79358213289271
BNIP1,Bnip1,one-to-one,NA,NA,Medium,Supported,glandular cells,5.9179888642499545,6.64952739908012,4.56530510633458,5.69485063941035,6.76227231217477
BNIP2,Bnip2,one-to-one,NA,NA,Low,Approved,glandular cells,8.401928752753994,9.11282500759697,10.836473056071,6.23849605939054,7.41992088795747
BNIP3,Bnip3,one-to-one,NA,NA,Medium,Supported,glandular cells,33.87025859362522,28.9758216995965,41.1438371908714,29.7665632721117,35.5948122119213
BNIP3L,Bnip3l,one-to-one,NA,NA,Medium,Enhanced,glandular cells,32.6148832957738,32.7297251452324,40.5226980028184,26.6261564891282,30.5809535459162
BNIP5,Bnip5,one-to-one,NA,NA,NA,NA,NA,0.04356478830404602,0.0291451356588911,0,0,0.145114017557293
BNIPL,Bnipl,one-to-one,NA,NA,NA,NA,NA,3.32955405741321,3.80608087013895,1.39720195227299,3.43330198175159,4.68163142548931
BOC,Boc,one-to-one,Intracellular and membrane,Cell adhesion,Medium,Uncertain,glandular cells,8.577165239857592,8.07290954576029,9.21947956895651,4.98808699335907,12.0281848513545
BOD1,Bod1,one-to-many (mouse-to-human),NA,NA,High,Uncertain,glandular cells,14.380821449469126,14.9211684931714,14.515651880304,13.3268309686679,14.7596344557332
BOD1L1,Bod1l,one-to-one,NA,NA,Medium,Approved,glandular cells,12.36819871180765,12.3127885021806,14.5622373015369,10.7552050584198,11.8425639850933
BOD1L2,Bod1,one-to-many (mouse-to-human),NA,NA,NA,NA,NA,0.01154712925508545,0,0,0,0.0461885170203418
BOK,Bok,one-to-one,NA,NA,NA,NA,NA,5.26559262654264,5.76737292097695,3.61213481155457,4.87456688748302,6.80829588615602
BOK-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.041896132509656,0.167584530038624,0,0,0
BOLA1,Bola1,one-to-one,NA,NA,Medium,Approved,glandular cells,8.624200275101657,7.9575622005437,9.65365139201516,7.53067453370629,9.35491297414148
BOLA2,Bola2,one-to-many (mouse-to-human),NA,NA,Medium,Supported,glandular cells,0.01609114921779062,0,0.0643645968711625,0,0
BOLA2-SMG1P6,NA,human-specific,NA,NA,NA,NA,NA,0.04132773007868068,0,0.102545925694736,0.0627649946199867,0
BOLA2B,Bola2,one-to-many (mouse-to-human),NA,NA,Low,Supported,glandular cells,6.1080375093475325,0.370026642325282,1.87772983938805,10.51606563193,11.6683279237468
BOLA3,Bola3,one-to-one,NA,NA,Medium,Uncertain,glandular cells,12.371941799620275,10.6257650667733,12.8142374174455,13.0460716745255,13.0016930397368
BOLA3-DT,NA,human-specific,NA,NA,NA,NA,NA,1.1204572362560776,0.910715930544026,1.54610213505698,0.925746221364005,1.0992646580593
