gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-LIV-Mal,Mous-1B-LIV-Mal,Mous-2A-LIV-Mal,Mous-2B-LIV-Mal,Mous-3A-LIV-Mal,Mous-3B-LIV-Mal,Mous-4A-LIV-Fem,Mous-4B-LIV-Fem,Mous-5A-LIV-Fem,Mous-5B-LIV-Fem,Mous-6A-LIV-Fem,Mous-6B-LIV-Fem
ENSMUSG00000031712,Il15,IL15,one-to-one,yes,NA,NA,1.2904109166666666,0.6524962810750807,0.7849079999999999,0.93511,0.780974,1.833799,0.32687,1.21789,0.961606,1.571334,2.8697700000000004,1.640965,1.215469,1.346236
ENSMUSG00000031714,Gab1,GAB1,one-to-one,No_annotation,NA,NA,2.7935623333333335,0.8274165642311377,2.055206,2.354484,2.438753,2.282473,2.173785,2.4314400000000003,2.4510769999999997,3.635835,2.707997,3.1815240000000005,2.801694,5.00848
ENSMUSG00000031715,Smarca5,SMARCA5,one-to-one,No_annotation,NA,NA,5.911795166666667,1.0203218443405566,5.467899,4.910587,5.927953,4.972834,6.785083,5.226796,7.53824,5.984369,4.202647,6.147289,7.437378,6.340467
ENSMUSG00000031722,Hp,HP | HPR,one-to-many (mouse-to-human),yes,NA,NA,4743.950372083333,2062.279293224971,5259.059506,3192.486141,7531.665862,4208.834404,5271.953597999999,5641.430238999999,3829.869686,4841.598588,2037.613322,9243.339338,2869.376498,3000.177283
ENSMUSG00000031723,Txnl4b,TXNL4B,one-to-one,No_annotation,NA,NA,6.079238083333333,1.1128606592052803,6.630797,6.278535,5.848043,5.87208,5.042225,4.882074,6.588598,5.649283,9.08575,5.169477,6.358617,5.545378
ENSMUSG00000031725,Ces1f,CES1,one-to-many (human-to-mouse),No_annotation,NA,NA,333.40366066666667,63.29132674568169,349.81546199999997,285.00771999999995,320.20082300000007,299.4501910000001,395.4043230000001,330.385075,420.86796,356.414166,196.061901,290.96118199999995,419.52595,336.749175
ENSMUSG00000031727,Pmfbp1,PMFBP1,one-to-one,No_annotation,NA,NA,0.00226925,0.00786091259015135,0,0,0,0,0,0,0,0,0.027231000000000002,0,0,0
ENSMUSG00000031728,Zfp821,ZNF821,one-to-one,No_annotation,NA,NA,1.3080179166666668,0.36645870101466554,1.377385,1.268358,1.70995,0.956312,1.3719290000000002,0.889756,1.342343,1.4003789999999998,2.055411,0.852071,1.567848,0.904473
ENSMUSG00000031729,Ist1,IST1,one-to-one,No_annotation,NA,NA,26.368255916666666,3.110675351953347,23.918287,24.354764,25.327927,23.899547,27.342748,28.754676999999997,27.207191,30.247734,20.288257,25.946494,27.419172999999997,31.712272
ENSMUSG00000031730,Dhodh,DHODH,one-to-one,No_annotation,NA,NA,7.343690083333333,1.7558898507145213,6.001698,5.714732,6.501215999999999,6.955935,9.322076,5.09002,9.193741,5.958336,7.777406999999999,8.388943,6.3990990000000005,10.821078
ENSMUSG00000031731,Ap1g1,AP1G1,one-to-one,No_annotation,NA,NA,23.328549166666665,3.334200013299737,23.162762,24.078264,19.183725,21.999515,21.529003000000003,20.831152,29.400647999999997,21.80634,30.032297,20.594396,24.513399999999997,22.811088
ENSMUSG00000031732,Phlpp2,PHLPP2,one-to-one,No_annotation,NA,NA,0.5439849166666666,0.13044667488947234,0.699816,0.439351,0.7522709999999999,0.356806,0.604097,0.444963,0.479036,0.445495,0.636072,0.46612,0.713568,0.490224
ENSMUSG00000031734,Irx3,IRX3,one-to-one,No_annotation,NA,NA,0.2815364166666667,0.12669717463841118,0.220769,0.234329,0.352745,0.240045,0.233217,0.28937,0.124547,0.596958,0.243263,0.38009,0.128709,0.334395
ENSMUSG00000031737,Irx5,IRX5,one-to-one,No_annotation,NA,NA,0.12892541666666668,0.05687681986132733,0.146032,0.058143,0.207273,0.105158,0.140228,0.068576,0.137137,0.093939,0.243178,0.17324,0.086289,0.087912
ENSMUSG00000031738,Irx6,IRX6,one-to-one,No_annotation,NA,NA,0.00151141666666666,0.00523570091614612,0,0,0,0,0,0,0,0,0.018137,0,0,0
ENSMUSG00000031740,Mmp2,MMP2,one-to-one,yes,NA,NA,1.362027833333333,0.6395737561553765,0.784177,0.633645,1.210051,0.861532,2.136146,1.094062,1.609339,0.825836,1.038463,1.777724,2.780071,1.593288
ENSMUSG00000031748,Gnao1,GNAO1,one-to-one,No_annotation,NA,NA,0.21589033333333335,0.11820005872582248,0.4525340000000001,0.06947300000000001,0.123884,0.126026,0.191355,0.423582,0.177229,0.199062,0.228936,0.163702,0.142316,0.29258500000000004
ENSMUSG00000031749,St3gal2,ST3GAL2,one-to-one,yes,NA,NA,0.5827183333333333,0.201884253982025,0.52966,0.35545,0.711544,0.493295,0.510345,0.395082,0.677489,0.659592,0.444707,0.478597,1.114178,0.622681
ENSMUSG00000031750,Il34,IL34,one-to-one,yes,NA,NA,1.728147916666667,0.7746602607358635,1.423294,0.669507,1.983253,1.552575,2.036012,0.622446,1.9265410000000005,2.44888,1.985298,0.69067,3.138531,2.260768
ENSMUSG00000031751,Amfr,AMFR,one-to-one,No_annotation,NA,NA,97.06532591666668,18.16054229076533,94.403613000000007,86.31481099999999,93.946377,77.91668299999999,120.380933,83.09432699999999,102.37685700000002,108.549558,61.783989000000005,107.032445,126.290254,102.694064
ENSMUSG00000031753,Cog4,COG4,one-to-one,No_annotation,NA,NA,24.210250333333335,3.1173874262548567,19.957268000000003,23.831528,23.614328,23.046378,23.699939,24.042714,22.995267999999996,26.065281,21.015649000000003,23.203149999999997,26.877778000000003,32.173723
ENSMUSG00000031754,Nudt21,NUDT21,one-to-one,No_annotation,NA,NA,11.522884666666666,1.9644101609841764,11.731547999999998,12.84098,10.033077,10.887363,12.550042,10.838071,13.376857,11.259686,8.120049,10.883402,15.822861,9.93068
ENSMUSG00000031755,Bbs2,BBS2,one-to-one,No_annotation,NA,NA,1.21424075,0.45308222243371815,0.958302,0.700521,1.282829,1.023345,0.60846,1.344725,1.637318,1.139056,1.757149,0.923818,1.029455,2.165911
ENSMUSG00000031756,Cenpn,CENPN,one-to-one,No_annotation,NA,NA,0.32348066666666664,0.1494869338804221,0.308288,0.147124,0.287331,0.137757,0.512292,0.113728,0.480147,0.233128,0.56137,0.400642,0.384431,0.31553
ENSMUSG00000031757,Mt4,MT4,one-to-one,No_annotation,NA,NA,0.02126875,0.07367711122696112,0,0,0.255225,0,0,0,0,0,0,0,0,0
ENSMUSG00000031758,Cdyl2,CDYL2,one-to-one,No_annotation,NA,NA,0.4420785,0.1740709879474463,0.294421,0.293095,0.312131,0.306568,0.530543,0.269281,0.773188,0.537162,0.578576,0.275726,0.466821,0.66743
ENSMUSG00000031760,Mt3,MT3,one-to-one,No_annotation,NA,NA,0.02745216666666666,0.05030380941084307,0.089217,0,0,0.114239,0,0,0,0,0.12597,0,0,0
ENSMUSG00000031762,Mt2,MT1A | MT1B | MT1E | MT1F | MT1G | MT1H | MT1L | MT1M | MT1X | MT2A,many-to-many,No_annotation,NA,NA,293.8569483333333,383.79190920135,20.648843,32.247460000000004,374.538792,51.66375,144.756929,136.878609,155.531844,611.529795,176.30999,1396.311821,175.751715,250.113832
ENSMUSG00000031765,Mt1,MT1A | MT1B | MT1E | MT1F | MT1G | MT1H | MT1L | MT1M | MT1X | MT2A,many-to-many,No_annotation,NA,NA,421.68604925,435.2887516928615,51.257679,69.73213,510.22591,85.207982,137.454769,203.418352,336.45935399999996,715.0514959999999,499.367633,1635.736389,411.331607,404.98929
ENSMUSG00000031766,Slc12a3,SLC12A3,one-to-one,No_annotation,NA,NA,0.02553933333333333,0.02673970096838758,0.022383,0.02927,0,0.025396,0,0.093889,0.011122,0.01374,0.043376,0,0.019225,0.048071
ENSMUSG00000031767,Nudt7,NUDT7,one-to-one,No_annotation,NA,NA,408.4950693333333,152.06550797420928,572.8577779999999,599.9233099999999,430.2326839999999,418.34321299999993,625.5855219999999,530.057531,359.66163,258.491986,241.629438,154.359719,406.756094,304.041927
ENSMUSG00000031770,Herpud1,HERPUD1,one-to-one,No_annotation,NA,NA,181.9868285833333,102.97330436668716,132.540614,143.51029000000003,481.856513,140.214982,246.061395,175.33428499999997,127.583829,129.597981,104.12747,141.298318,139.191828,222.524438
ENSMUSG00000031772,Cntnap4,CNTNAP4,one-to-one,No_annotation,NA,NA,0.0063545,0.01275263702854504,0.033156,0,0,0.032627,0,0,0,0,0.010471,0,0,0
ENSMUSG00000031774,Psme3ip1,PSME3IP1,one-to-one,No_annotation,NA,NA,13.52405975,2.808199554398645,10.741932000000002,11.947967000000002,14.531993,14.427554999999998,17.3876,10.957871,13.991196,14.091170000000002,7.681126999999999,14.140492000000002,17.58244,14.807374
ENSMUSG00000031775,Pllp,PLLP,one-to-one,No_annotation,NA,NA,9.064990916666666,2.8721173067441335,13.609266000000002,5.698058,12.531691,6.853079,9.526651,6.158989,12.509233,7.900799,9.77864,7.498309,11.186161,5.529015
ENSMUSG00000031776,Arl2bp,ARL2BP,one-to-one,No_annotation,NA,NA,3.329621166666666,0.9952286512035892,3.539571,2.604196,4.711672,4.515691,3.040025,2.799944,2.323861,3.13385,2.17018,5.237442,2.5487589999999996,3.330263
ENSMUSG00000031778,Cx3cl1,CX3CL1,one-to-one,yes,NA,NA,0.21035725,0.11881716786354418,0.102692,0.176725,0.135406,0.146,0.126798,0.196865,0.194632,0.268194,0.144505,0.534654,0.318105,0.179711
ENSMUSG00000031779,Ccl22,CCL22,one-to-one,yes,NA,NA,0.19012725,0.12311497276723604,0.075008,0.299138,0.115094,0.121021,0.270589,0.075087,0.319479,0.062092,0.117117,0.206704,0.458362,0.161836
ENSMUSG00000031780,Ccl17,CCL17,one-to-one,yes,NA,NA,0.06399508333333334,0.12283294873079256,0,0.176593,0,0.363055,0,0,0,0.228293,0,0,0,0
ENSMUSG00000031781,Ciapin1,CIAPIN1,one-to-one,No_annotation,NA,NA,24.74525566666667,9.59076741411528,30.342999,16.845828,31.480438999999997,16.977445,29.466982,18.314692000000004,25.741892999999997,12.748618000000002,46.456358,14.982356,30.58376,23.001698
ENSMUSG00000031782,Coq9,COQ9,one-to-one,No_annotation,NA,NA,70.09575425,11.353413237435158,59.72207,68.31632900000001,68.22960099999999,68.477513,74.51220999999998,69.49966500000001,70.70967900000001,80.599872,42.76577,71.020231,78.38817100000001,88.90794000000001
ENSMUSG00000031783,Polr2c,POLR2C,one-to-one,No_annotation,NA,NA,13.8867205,1.739878069988945,12.621499,14.158217,16.481306,12.838096,15.551488,11.907086,15.094631,14.716748,12.838663,12.707518,16.35914,11.366254
ENSMUSG00000031785,Adgrg1,ADGRG1,one-to-one,yes,NA,NA,1.82549325,0.5474590123025609,1.562242,0.990067,1.796928,1.904321,2.356669,1.241353,2.115707,1.703512,1.623561,1.3138139999999998,2.914943,2.382802
ENSMUSG00000031786,Drc7,DRC7,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031787,Katnb1,KATNB1,one-to-one,No_annotation,NA,NA,1.0359703333333334,0.3263540466557847,1.007185,0.886904,0.7763739999999999,1.1936870000000002,1.100069,1.090333,0.811988,1.3288740000000001,0.689504,0.695368,0.993566,1.857792
ENSMUSG00000031788,Kifc3,KIFC3,one-to-one,No_annotation,NA,NA,7.068554583333333,2.021175018191487,9.078476,3.876263,8.212933000000001,6.705227,8.652884,4.568212,8.995263,5.531994999999999,5.040844000000001,5.871444,9.508717,8.780397
ENSMUSG00000031789,Cngb1,CNGB1,one-to-one,No_annotation,NA,NA,0.01563516666666666,0.04200243700902329,0,0,0,0.147995,0,0.00696,0.013777,0,0,0.012652,0.006238,0
ENSMUSG00000031790,Mmp15,MMP15,one-to-one,No_annotation,NA,NA,9.034353083333333,1.9869726270603207,12.682565,8.65499,8.20612,7.027935,9.71643,8.551045,8.74054,7.740841,7.158487,6.906200999999999,10.403442,12.623641
ENSMUSG00000031791,Tmem38a,TMEM38A,one-to-one,No_annotation,NA,NA,2.3456125,0.829265061996629,2.898168,1.721499,2.28563,2.058663,2.130515,2.208252,1.66042,4.226789,0.8732289999999999,2.975903,2.383676,2.724606
ENSMUSG00000031792,Usb1,USB1,one-to-one,No_annotation,NA,NA,7.745586833333333,1.2665813121453309,9.036196,7.602223,6.289981,6.423900000000001,7.945753,7.586407,8.555124,7.1001199999999995,8.394664,5.800315,10.340977,7.871382
ENSMUSG00000031796,Cfap20,CFAP20,one-to-one,No_annotation,NA,NA,22.372811083333332,2.476534523075137,22.926063999999997,25.915264000000004,19.961287,25.620431000000004,19.450848,25.539212,22.993241,21.910623999999995,19.652912000000004,19.009566,22.528187999999997,22.966096000000004
ENSMUSG00000031799,Tpm4,TPM4,one-to-one,No_annotation,NA,NA,9.579381416666669,2.2479637913564625,8.592528000000001,6.023498,9.975766,8.390422,11.751562,7.387082,9.21539,9.879731,10.826357,8.024465,14.709882000000002,10.175894
ENSMUSG00000031803,B3gnt3,B3GNT3,one-to-one,No_annotation,NA,NA,0.8167589166666667,0.4000637040018998,0.706435,0.310245,1.144255,0.77931,0.756667,0.94296,0.429679,1.08107,0.246277,0.715408,0.989848,1.698953
ENSMUSG00000031805,Jak3,JAK3,one-to-one,No_annotation,NA,NA,3.6415751666666663,1.1241796007691227,2.531476,2.80384,4.279763,3.1899959999999994,3.3673580000000003,3.191024,2.104424,4.618181999999999,3.21099,5.389037,3.276249,5.736562999999999
ENSMUSG00000031807,Pgls,PGLS,one-to-one,No_annotation,NA,NA,59.28279466666667,7.824024111159095,60.699637,65.78572500000001,51.589457,59.125673,52.56912,55.40522599999999,59.166259,54.673655,75.93018900000001,70.412372,55.139284999999994,50.896938
ENSMUSG00000031808,Slc27a1,SLC27A1,one-to-one,No_annotation,NA,NA,5.722605333333333,1.245127291921179,3.891832,4.313189,5.340612,4.982758,5.737794999999999,4.334313,5.36944,6.272046,7.212626,7.452554999999999,6.262945,7.501153
ENSMUSG00000031809,1700018B08Rik,C16orf95,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031812,Map1lc3b,MAP1LC3B | MAP1LC3B2,one-to-many (mouse-to-human),No_annotation,NA,NA,48.65181175,3.337251310992031,48.888209,48.199529,56.22558500000001,47.508359000000006,47.803641,49.726414000000005,45.025125,46.707028,48.398098,47.317848000000005,53.629867,44.392038
ENSMUSG00000031813,Mvb12a,MVB12A,one-to-one,No_annotation,NA,NA,58.789577,10.16302208927042,55.433862999999995,58.13256500000001,50.259599,57.28431500000001,57.013153,54.161131000000005,72.29185399999999,56.879216,81.91032,63.57524699999999,56.340104999999994,42.193556
ENSMUSG00000031816,Mthfsd,MTHFSD,one-to-one,No_annotation,NA,NA,11.430520916666667,1.8561879738077796,9.120265,12.558039,15.90126,13.034779999999998,10.561261,9.872645999999998,10.055619,11.358501,9.945605,10.848515,12.483225000000004,11.426535
ENSMUSG00000031818,Cox4i1,COX4I1,one-to-one,No_annotation,NA,NA,831.4163453333333,72.64370457617294,833.1941740000002,897.711558,804.036528,894.1452279999999,791.9262229999999,863.538317,842.008788,823.170358,794.003338,919.3262109999998,870.943234,642.9921869999998
ENSMUSG00000031819,Emc8,EMC8,one-to-one,No_annotation,NA,NA,11.784706083333331,1.4235981502193948,11.866482,9.780673,13.717309,13.069291,11.359601,11.705483,13.837163,10.901548,9.930322,10.550255,13.375234999999998,11.323111
ENSMUSG00000031820,Babam1,BABAM1,one-to-one,No_annotation,NA,NA,41.06541325,4.75901865952454,42.293643,40.83223000000001,42.886336,46.414992,41.020975,39.481590999999995,39.964254,41.507996,27.333918,42.39024499999999,44.10685,44.551929
ENSMUSG00000031821,Gins2,GINS2,one-to-one,No_annotation,NA,NA,2.3567583333333335,1.4256065677068088,3.6013279999999996,2.492217,1.693709,1.63495,1.279721,1.681241,3.0324669999999996,0.702452,6.0977310000000005,2.246838,2.46184,1.356606
ENSMUSG00000031822,Gse1,GSE1,one-to-one,No_annotation,NA,NA,1.9839786666666663,0.5118775268247693,2.847695,1.792324,2.316216,1.4759799999999998,2.2789770000000003,1.613457,2.464922,1.231994,1.811268,1.403131,2.0026840000000004,2.5690959999999996
ENSMUSG00000031823,Zdhhc7,ZDHHC7,one-to-one,No_annotation,NA,NA,8.73393475,1.7442276564832682,8.52858,7.61482,8.569474,6.953313,10.831695,7.788456,8.328294,11.064955,6.964803,6.917555,12.125501,9.119771
ENSMUSG00000031824,6430548M08Rik,KIAA0513,one-to-one,No_annotation,NA,NA,1.2940939166666667,0.5957212266440278,1.26955,0.755374,2.88874,1.353265,1.597077,0.919575,0.817714,1.424197,0.65768,0.933896,1.497038,1.415021
ENSMUSG00000031825,Crispld2,CRISPLD2,one-to-one,yes,NA,NA,0.31489333333333336,0.09059173564588184,0.318001,0.126545,0.361789,0.234803,0.397025,0.348976,0.357815,0.328117,0.310065,0.302167,0.477175,0.216242
ENSMUSG00000031826,Usp10,USP10,one-to-one,No_annotation,NA,NA,29.4983495,5.555380108065981,27.253103000000003,25.845792999999997,32.241904,28.397791,30.027035999999995,27.819218999999997,24.733214,26.813108,44.680329,23.576141999999994,29.383433000000004,33.209122
ENSMUSG00000031827,Cotl1,COTL1,one-to-one,No_annotation,NA,NA,9.479479333333334,2.2628417761165767,8.167273,5.595109,12.443338,7.792851,11.563778,8.128538,8.962397,12.446539,8.463815,7.473623,11.87345,10.843041
ENSMUSG00000031828,Klhl36,KLHL36,one-to-one,No_annotation,NA,NA,3.24206475,0.518829405538192,3.929766,3.27154,3.606476,2.927469,3.0131710000000003,2.682683,2.973754,3.41479,4.133867,2.434092,2.846484,3.670685
ENSMUSG00000031831,Dnaaf1,DNAAF1,one-to-one,No_annotation,NA,NA,0.001312,0.00454490131906073,0,0,0,0,0,0.015744,0,0,0,0,0,0
ENSMUSG00000031832,Taf1c,TAF1C,one-to-one,No_annotation,NA,NA,0.9035088333333332,0.2858336804175824,0.663196,0.553422,1.284439,0.954458,0.8420230000000001,0.51149,0.933402,0.788097,1.528081,0.85886,0.959062,0.965576
ENSMUSG00000031833,Mast3,MAST3,one-to-one,No_annotation,NA,NA,14.904634333333334,4.510840303439712,12.878987,20.792185,12.165129999999998,12.991736,10.944344999999998,16.843809999999998,10.720259,13.100935000000002,21.93173400000001,10.468574,13.246875,22.771042
ENSMUSG00000031834,Pik3r2,PIK3R2,one-to-one,No_annotation,NA,NA,9.268218583333333,1.611548203746236,7.884493999999999,8.905581999999999,10.464401,7.50678,8.636195,6.288173,9.314474999999998,9.005212,11.522173,9.386490999999998,10.681788,11.622859
ENSMUSG00000031835,Mbtps1,MBTPS1,one-to-one,No_annotation,NA,NA,16.57766075,2.9210188724009587,18.201271,12.706238,16.480932,12.690058,20.267476,15.164578999999998,19.072218,16.806316,13.219343999999998,15.084418,21.517996,17.721083
ENSMUSG00000031837,Necab2,NECAB2,one-to-one,No_annotation,NA,NA,0.06876041666666666,0.09068720857125864,0.131457,0.065466,0,0.258364,0,0,0,0,0.208614,0,0.115012,0.046212
ENSMUSG00000031838,Ifi30,IFI30,one-to-one,yes,NA,NA,15.487096166666667,1.9470208257290669,12.008972,14.749324,17.02913,15.445914,15.313881,19.556899,15.273015,17.635499,15.593335,13.272551,15.002334,14.9643
ENSMUSG00000031839,Hsbp1,HSBP1,one-to-one,No_annotation,NA,NA,82.83470658333333,6.342998181768685,81.85932100000001,74.70225099999999,76.012022,79.981974,76.427058,76.716032,92.67173900000002,86.835348,87.626624,83.73761499999999,84.457187,92.989308
ENSMUSG00000031840,Rab3a,RAB3A,one-to-one,No_annotation,NA,NA,3.8091205,1.1662910477591697,3.852493,3.85488,4.9717769999999994,3.169322,3.375144,2.63793,4.979756999999999,1.957575,5.747828999999999,2.38032,3.966271,4.816148
ENSMUSG00000031841,Cdh13,CDH13,one-to-one,No_annotation,NA,NA,0.5544656666666666,0.24911344388280512,0.370359,0.333188,0.308444,0.528957,0.631387,0.743136,0.478139,1.067273,0.360217,0.446459,0.427971,0.958058
ENSMUSG00000031842,Pde4c,PDE4C,one-to-one,No_annotation,NA,NA,7.81656625,6.7255618834699344,3.966166,4.624057,2.950947,6.201574,6.828092000000001,5.03225,8.814595,6.1188530000000005,28.07116,3.31319,8.387326,9.490585
ENSMUSG00000031843,Mphosph6,MPHOSPH6,one-to-one,No_annotation,NA,NA,4.373507666666667,1.117683362982178,3.774953,3.4216279999999997,4.893424,3.3267049999999996,4.793184,4.213972000000001,5.837288999999999,3.506936,3.97606,3.521976,7.0371109999999994,4.178853999999999
ENSMUSG00000031844,Hsd17b2,HSD17B2,one-to-one,No_annotation,NA,NA,179.79995691666667,35.59807140459236,196.266304,201.087506,144.039168,208.215411,179.792149,160.13616499999998,195.911719,182.526911,108.878786,172.40165299999998,250.012127,158.331584
ENSMUSG00000031845,Bco1,BCO1,one-to-one,No_annotation,NA,NA,4.449557833333333,2.493535405437969,4.283755,2.309701,3.726756,2.429106,6.810244,2.074108,3.793402,2.853992,9.526736,2.978768,8.559329,4.048797
ENSMUSG00000031847,1700030J22Rik,C16orf46,one-to-one,No_annotation,NA,NA,0.207137,0.11010541815996984,0.178097,0.108749,0.158755,0.169878,0.100346,0.172109,0.106443,0.247178,0.213852,0.23468,0.294733,0.500824
ENSMUSG00000031848,Lsm4,LSM4,one-to-one,No_annotation,NA,NA,36.4363125,6.620148495066893,37.106069000000005,44.414221,34.10818,44.225143,30.071585,41.452659,27.107941,41.228759999999994,25.343123,38.642132,31.863669,41.672267999999995
ENSMUSG00000031849,Comp,COMP,one-to-one,yes,NA,NA,0.0390315,0.05528766118222039,0.054651,0.016762,0,0.017429,0.017841,0.204295,0.03519,0.040562,0,0.035236,0.046412,0
ENSMUSG00000031851,Ntpcr,NTPCR,one-to-one,No_annotation,NA,NA,9.228785583333334,1.5305463604077916,9.03944,9.419894,9.61279,10.92822,9.007255,9.454571,7.449095,9.206863,7.275745000000001,8.362241000000001,8.084011,12.905302
ENSMUSG00000031853,Map3k21,MAP3K21,one-to-one,No_annotation,NA,NA,1.1853688333333334,0.2728445410664979,1.011765,1.457708,0.981184,1.131464,0.805524,1.295247,0.91303,1.613821,1.468256,0.918024,1.125532,1.502871
ENSMUSG00000031858,Mau2,MAU2,one-to-one,No_annotation,NA,NA,7.731136,2.302455687798573,5.797321,6.889907,6.512830000000001,6.696447,6.562588000000001,6.034980000000001,8.750888000000002,8.398296,13.682056,5.647773000000001,10.144682,7.655864
ENSMUSG00000031860,Pbx4,PBX4,one-to-one,No_annotation,NA,NA,0.9717751666666666,0.8256166882397482,2.698863,1.580683,1.826679,0.38829,0.814003,1.074412,0.195539,1.182181,0,0.127676,0.28668899999999997,1.486287
ENSMUSG00000031861,Lpar2,LPAR2,one-to-one,No_annotation,NA,NA,0.3859295,0.1505262328200636,0.663362,0.52865,0.485339,0.346032,0.29784,0.411882,0.27211599999999997,0.328295,0.119432,0.537032,0.402217,0.238957
ENSMUSG00000031862,Atp13a1,ATP13A1,one-to-one,No_annotation,NA,NA,14.86400825,2.5301076784898484,12.998206,13.310337999999998,17.928266999999998,13.307466,15.165547000000002,12.557623,14.055352,15.152053000000002,12.297902,13.296685,18.520173,19.778486999999995
