gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PAR-Mal-L,Mous-1B-PAR-Mal-L,Mous-2A-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-4B-PAR-Fem-L,Mous-5A-PAR-Fem-L,Mous-5B-PAR-Fem-L,Mous-6A-PAR-Fem-L,Mous-6B-PAR-Fem-L
ENSMUSG00000031652,N4bp1,N4BP1,one-to-one,No_annotation,NA,NA,2.093573,0.9653589844108394,3.20646,2.403053,2.112035,0.934301,2.180232,1.602297,1.313128,0.957513,4.111842,2.336012,2.7790299999999997,1.186973
ENSMUSG00000031654,Cbln1,CBLN1,one-to-one,yes,NA,NA,0.03416908333333333,0.02995962794239891,0.098392,0.05147699999999999,0.036613,0.014081,0.011035,0.073949,0,0.049316,0.023434,0.033094,0.018638,0
ENSMUSG00000031657,Heatr3,HEATR3,one-to-one,No_annotation,NA,NA,4.30901,2.041567804660428,5.744684,3.94788,4.560771,2.4748639999999997,5.12989,2.682953,3.168965,2.44605,9.246687,4.1142389999999995,6.0489,2.1422369999999997
ENSMUSG00000031659,Adcy7,ADCY7,one-to-one,No_annotation,NA,NA,7.213658416666666,9.088168757441927,14.699242,9.684472,2.6921549999999996,0.837117,5.086406,4.762431,0.72253,0.531357,31.044022,1.760688,14.091378,0.652103
ENSMUSG00000031660,Brd7,BRD7,one-to-one,No_annotation,NA,NA,7.98574225,3.9960214703642896,9.751347999999998,8.131546,5.772224999999999,3.717951,8.114572,7.458483,4.76766,5.194368,18.646914999999996,9.244638000000002,10.277383999999998,4.751817
ENSMUSG00000031661,Nkd1,NKD1,one-to-one,No_annotation,NA,NA,0.59999975,0.35802793354026674,1.150017,0.933487,0.342727,0.206913,0.315513,0.57778,0.341691,0.456066,1.116479,1.062112,0.345298,0.351914
ENSMUSG00000031662,Snx20,SNX20,one-to-one,No_annotation,NA,NA,3.866670666666667,5.808373568846436,7.157324,5.4769760000000005,0.950963,0.47781,2.3732499999999996,2.7230999999999996,0.146579,0.245478,20.734039000000003,0.929185,4.919555,0.265789
ENSMUSG00000031665,Sall1,SALL1,one-to-one,No_annotation,NA,NA,0.03916741666666666,0.02484147976290071,0.032165,0.040993,0.056182,0.014044,0.010962,0.036066,0.057573,0.032216,0.092869,0.013983,0.064866,0.01809
ENSMUSG00000031666,Rbl2,RBL2,one-to-one,No_annotation,NA,NA,7.22255125,3.451942666866958,12.478091,7.377862,7.256398,4.66338,7.103328000000001,5.025053000000001,4.686350000000001,3.74854,14.661769,7.560569999999999,8.825117,3.284157
ENSMUSG00000031667,Aktip,AKTIP,one-to-one,No_annotation,NA,NA,11.108526833333334,3.2021019339776533,10.917852,8.990489,13.195701,6.466679,10.801307,10.662465,10.797651,8.463636000000001,17.498351,16.340177000000004,10.615693,8.552321
ENSMUSG00000031668,Eif2ak3,EIF2AK3,one-to-one,No_annotation,NA,NA,6.659858333333333,2.068267273498996,7.239275000000001,6.3673839999999995,11.198821,4.401415,7.363778,5.169428,6.078885,5.752718,9.493303,5.82886,7.200494,3.823939
ENSMUSG00000031669,Gins3,GINS3,one-to-one,No_annotation,NA,NA,0.8178284166666666,0.8342709088168443,1.42421,0.909639,0.539395,0.161732,0.8028569999999999,0.305462,0.229117,0.438714,3.091434,0.513562,1.302555,0.095264
ENSMUSG00000031671,Setd6,SETD6,one-to-one,No_annotation,NA,NA,6.170866166666666,2.7209124347230498,9.363373,7.327441,6.447646000000001,3.948991,5.713449,4.230878000000001,3.139684,1.999039,11.524101,7.725013000000001,7.583192,5.047587
ENSMUSG00000031672,Got2,GOT2,one-to-one,No_annotation,NA,NA,21.6703945,5.755289290288725,28.430449,24.470070999999997,19.20742,15.015884,20.388684,20.772989000000003,15.795766,16.771326,33.759478,25.559683999999997,23.950593,15.92239
ENSMUSG00000031673,Cdh11,CDH11,one-to-one,No_annotation,NA,NA,0.7597870833333333,0.6723526070646478,1.30238,0.788973,0.187037,0.244759,0.64026400000000006,0.42048,0.279585,0.191718,2.426201,1.26217,1.112047,0.261831
ENSMUSG00000031681,Smad1,SMAD1,one-to-one,No_annotation,NA,NA,3.31035825,1.3877773559024729,4.9488840000000005,3.892165,3.1764900000000003,1.881462,2.8975150000000003,2.592113,2.540702,1.71178,6.421803,3.651206,4.073844,1.936335
ENSMUSG00000031682,1700011L22Rik,C4orf51,one-to-one,No_annotation,NA,NA,0.00373024999999999,0.0129219650498676,0,0.044763,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031683,Lsm6,LSM6,one-to-one,No_annotation,NA,NA,13.7025665,6.019098606751097,13.193014,17.198365,11.019656,8.172969,10.072565,13.803394,9.002203,9.944724,29.664568000000003,19.508556,11.459979,11.390805
ENSMUSG00000031684,Slc10a7,SLC10A7,one-to-one,No_annotation,NA,NA,3.751055583333333,1.0533063634038258,5.037622000000001,3.273998,4.608372,2.487733,4.169480999999999,4.125822,3.09995,2.321704,5.368881999999999,3.272057,4.702489999999999,2.544556
ENSMUSG00000031688,Pou4f2,POU4F2,one-to-one,No_annotation,NA,NA,8.358333333333334e-4,0.00289541159998597,0,0,0,0,0,0,0,0,0,0,0,0.01003
ENSMUSG00000031691,Tnpo2,TNPO2,one-to-one,No_annotation,NA,NA,6.45044125,2.045096454032964,8.367135,7.72991,6.807167000000001,3.885596,6.568588999999999,5.607819,3.904373,4.728888,9.333694,8.807649,7.975374,3.689101
ENSMUSG00000031696,Vps35,VPS35,one-to-one,No_annotation,NA,NA,15.514253916666666,4.82562870618371,16.044206,15.965746,17.221795999999998,10.231851,14.8873,14.729128,11.725796,11.550805,24.696473,24.125458,15.419928,9.57256
ENSMUSG00000031697,Orc6,ORC6,one-to-one,No_annotation,NA,NA,4.148350416666667,2.812480468972846,5.082279,5.664007,2.8697209999999997,1.87209,2.929328,2.7655339999999997,1.7425349999999995,2.6937990000000003,11.370775000000002,6.458211,4.939929,1.391997
ENSMUSG00000031698,Mylk3,MYLK3,one-to-one,No_annotation,NA,NA,0.07055,0.08112733140283523,0.12629,0.046997,0.066659,0.024915,0.031667,0,0.285218,0.029507,0.13331,0.014252,0.087785,0
ENSMUSG00000031700,Gpt2,GPT2,one-to-one,No_annotation,NA,NA,21.735036833333332,6.808850544207213,20.085128,17.043967000000002,32.163103,16.264934,36.372052,17.665238000000002,24.508059,20.268414,11.450909,21.965078,21.595495999999997,21.438064
ENSMUSG00000031701,Dnaja2,DNAJA2,one-to-one,No_annotation,NA,NA,21.994945833333333,9.147585468224436,24.907993,22.381846,21.513024,13.121971,23.599512,19.157122,17.031507,13.21359,46.685912,26.020391,23.859502,12.44698
ENSMUSG00000031703,Itfg1,ITFG1,one-to-one,yes,NA,NA,13.886715583333334,2.584907304128067,14.520943,12.092267,14.357152999999998,13.439192000000002,13.712701,12.658074999999998,12.139138999999998,11.770206,19.899983,17.486978000000004,14.029858,10.534092
ENSMUSG00000031706,Rfx1,RFX1,one-to-one,No_annotation,NA,NA,3.011529,1.5213460193056314,4.294402,3.6967,2.382239,1.1899110000000002,2.588519,2.76916,1.58423,1.553742,6.3895539999999995,3.218918,4.591128,1.879845
ENSMUSG00000031708,Tecr,TECR,one-to-one,No_annotation,NA,NA,87.22132241666667,29.239515010157145,97.449833,102.559232,59.300146,47.081195,80.04792999999998,126.60213899999998,61.734142000000006,60.19957,131.816513,116.211099,101.881127,61.772943000000005
ENSMUSG00000031709,Tbc1d9,TBC1D9,one-to-one,No_annotation,NA,NA,1.3186765,0.5676450103028541,2.158173,1.71602,1.183107,1.05229,1.235602,0.984307,0.7693129999999999,0.8140149999999999,2.310778,1.105887,1.909708,0.584918
ENSMUSG00000031710,Ucp1,UCP1,one-to-one,No_annotation,NA,NA,89.83005991666667,153.06749497603062,1.182696,61.992818,0,21.714882,0.0926,321.526503,23.535792,0.363824,459.43387,187.697979,0.171652,0.248103
ENSMUSG00000031711,Zfp330,ZNF330,one-to-one,No_annotation,NA,NA,13.034588666666666,5.275026804327647,15.488303,13.853776000000002,13.365152,7.500892,12.657419999999998,10.499273,10.565692,7.189937,26.290763,15.734978,15.811612,7.457266000000001
ENSMUSG00000031712,Il15,IL15,one-to-one,yes,NA,NA,2.7979848333333335,1.269407569482053,3.401803,2.538763,0.8773849999999999,3.2403359999999997,1.779603,3.650748,1.312307,1.966712,5.518974,2.467614,3.902031,2.919542
ENSMUSG00000031714,Gab1,GAB1,one-to-one,No_annotation,NA,NA,2.5500029166666667,0.7191962935842732,2.7989569999999997,2.699085,2.6040599999999996,1.69286,2.021181,2.534369,2.143204,2.265698,2.1914499999999997,4.601464,2.5640069999999997,2.4837
ENSMUSG00000031715,Smarca5,SMARCA5,one-to-one,No_annotation,NA,NA,6.2552595,3.549090423828708,7.702722,6.190253,5.743347,2.56644,6.895684,4.408935,3.694374,3.227805,15.60241,6.659001,8.970239,3.401904
ENSMUSG00000031722,Hp,HP | HPR,one-to-many (mouse-to-human),yes,NA,NA,63.10227116666667,52.94592859750339,78.12906000000001,52.452079,17.632043,98.601898,14.352749,128.77160999999998,18.885658,97.948148,44.648126,174.67352599999998,16.707712,14.424645
ENSMUSG00000031723,Txnl4b,TXNL4B,one-to-one,No_annotation,NA,NA,1.8237759166666667,0.8572862497957205,2.016964,2.294711,1.032535,1.064095,1.434997,2.003027,1.092228,1.408532,3.56729,3.22011,1.78744,0.963382
ENSMUSG00000031725,Ces1f,CES1,one-to-many (human-to-mouse),No_annotation,NA,NA,3.2468839999999997,5.086089985714101,2.820262,2.234484,1.223255,1.1153,0.699264,3.009513,1.406436,1.22592,3.658902,19.117271999999996,1.716186,0.735814
ENSMUSG00000031727,Pmfbp1,PMFBP1,one-to-one,No_annotation,NA,NA,0.00227325,0.00414504762830405,0,0,0,0,0,0.008553,0,0,0.010486,0,0,0.00824
ENSMUSG00000031728,Zfp821,ZNF821,one-to-one,No_annotation,NA,NA,2.0052529999999997,1.1050240908156297,3.3685609999999997,2.126088,1.264742,1.044329,1.64459,1.265268,1.279931,1.189622,4.780728,2.2828709999999997,2.365716,1.45059
ENSMUSG00000031729,Ist1,IST1,one-to-one,No_annotation,NA,NA,17.357449833333334,7.807650405609044,22.514262,20.222383,15.411542,10.008033,15.458288,16.324544,10.493329,10.8151,36.854185,23.156557,17.992644,9.038531
ENSMUSG00000031730,Dhodh,DHODH,one-to-one,No_annotation,NA,NA,4.695037666666667,2.1682767610752065,5.889933,6.196576,3.2746030000000004,2.4680670000000005,3.4432950000000004,6.451961999999999,3.3531189999999995,2.343389,9.009523,7.248783,3.656044,3.005158
ENSMUSG00000031731,Ap1g1,AP1G1,one-to-one,No_annotation,NA,NA,11.895104083333331,3.811083474273626,13.544244,15.182065,9.575141,7.551983,11.527015,11.276864,7.222086999999999,9.702663,20.534768999999997,14.561639,13.438816,8.623963
ENSMUSG00000031732,Phlpp2,PHLPP2,one-to-one,No_annotation,NA,NA,0.7239565833333333,0.3864284513394799,1.285417,0.89495,0.702809,0.361427,0.611618,0.538356,0.411466,0.378364,1.5509000000000002,0.926258,0.723064,0.30285
ENSMUSG00000031734,Irx3,IRX3,one-to-one,No_annotation,NA,NA,1.4479641666666667,0.512417472904455,1.921222,1.262946,1.456581,1.378025,1.39206,1.073688,1.466998,1.411589,0.795078,2.82994,1.279827,1.107616
ENSMUSG00000031737,Irx5,IRX5,one-to-one,No_annotation,NA,NA,1.5003011666666666,0.3956906760570877,1.402045,1.568717,1.851729,1.549493,1.825327,1.31679,1.530582,1.166777,0.821418,2.344689,1.52103,1.105017
ENSMUSG00000031738,Irx6,IRX6,one-to-one,No_annotation,NA,NA,0.007508,0.01675982903471056,0,0,0.011632,0,0,0,0,0,0.055855,0,0.022609,0
ENSMUSG00000031740,Mmp2,MMP2,one-to-one,yes,NA,NA,11.8560385,8.815083002393337,16.317752,9.257623,10.980228,5.6027309999999995,6.918171,11.424099000000002,9.968708,5.8228230000000005,8.44428,38.297147,10.828838,8.410062
ENSMUSG00000031748,Gnao1,GNAO1,one-to-one,No_annotation,NA,NA,0.6053239166666666,0.34204198253124063,0.573376,0.806278,0.379149,0.241413,0.471346,1.128831,0.4610860000000001,0.672634,0.359876,1.377338,0.417917,0.3746429999999999
ENSMUSG00000031749,St3gal2,ST3GAL2,one-to-one,yes,NA,NA,2.0960822500000003,1.1094282732710186,3.72569,2.053376,1.630934,0.837171,3.0811960000000003,1.688762,1.12925,0.711579,3.598616,3.396475,2.260641,1.039297
ENSMUSG00000031750,Il34,IL34,one-to-one,yes,NA,NA,5.320497083333333,1.5693565462997567,4.239136,7.978838,4.829095,3.579473,4.049227999999999,5.6594619999999995,4.476244,5.637679,4.50611,6.498148,4.022056,8.370496
ENSMUSG00000031751,Amfr,AMFR,one-to-one,No_annotation,NA,NA,15.70659775,4.200549620734219,19.953502,14.148974,16.265999,10.410414,17.751818,13.031813,12.639649,10.920413,21.942139,22.019540000000003,17.925677,11.469235
ENSMUSG00000031753,Cog4,COG4,one-to-one,No_annotation,NA,NA,10.569866,4.080408102533863,11.780317,11.413949,11.12578,6.744602,8.712185,10.855066999999998,7.897640000000001,6.364895,16.230513000000002,19.762077,9.934453,6.016914000000001
ENSMUSG00000031754,Nudt21,NUDT21,one-to-one,No_annotation,NA,NA,8.60152875,7.444800514766679,10.765702,10.995193,5.916412000000001,3.113193,7.026261,8.412990999999998,3.3229640000000003,4.384903,30.317252,6.956703,9.608359,2.398412
ENSMUSG00000031755,Bbs2,BBS2,one-to-one,No_annotation,NA,NA,1.8678176666666664,1.2027633000025273,2.331091,1.855736,2.845896,0.7685420000000001,0.602712,1.382294,0.946551,1.6681020000000002,3.5452299999999997,4.421901,1.170324,0.8754329999999999
ENSMUSG00000031756,Cenpn,CENPN,one-to-one,No_annotation,NA,NA,0.7724975833333334,1.0249614399114515,0.8566310000000001,0.8577920000000001,0.409845,0.179958,0.599644,0.485138,0.236039,0.157042,3.893955,0.30486,1.022074,0.266993
ENSMUSG00000031757,Mt4,MT4,one-to-one,No_annotation,NA,NA,0.04820974999999999,0.11498093814994252,0,0,0.234596,0,0,0,0.343921,0,0,0,0,0
ENSMUSG00000031758,Cdyl2,CDYL2,one-to-one,No_annotation,NA,NA,0.3735475833333333,0.4471678312056607,0.923822,0.344308,0.217857,0.041282,0.247712,0.224016,0.04332,0.036842,1.500013,0.158271,0.677004,0.068124
ENSMUSG00000031760,Mt3,MT3,one-to-one,No_annotation,NA,NA,0.30379683333333335,0.32502391188728735,0.976598,0.24955,0,0,0.103605,0.945355,0.20875,0.149769,0.196705,0.383336,0.261742,0.170152
ENSMUSG00000031762,Mt2,MT1A | MT1B | MT1E | MT1F | MT1G | MT1H | MT1L | MT1M | MT1X | MT2A,many-to-many,No_annotation,NA,NA,19.917695583333337,6.290099718712668,22.277939,24.422681999999998,21.404543,12.39282,28.758822,20.400905,16.064633,16.400812,13.439102,32.557281,16.709143,14.183665
ENSMUSG00000031765,Mt1,MT1A | MT1B | MT1E | MT1F | MT1G | MT1H | MT1L | MT1M | MT1X | MT2A,many-to-many,No_annotation,NA,NA,63.109312833333334,23.46530733230111,56.429342,75.48498000000001,61.012799,38.365385,50.827398,71.98003299999999,46.687424,50.944321,76.255604,127.296623,53.22269899999999,48.805146
ENSMUSG00000031766,Slc12a3,SLC12A3,one-to-one,No_annotation,NA,NA,0.14345858333333333,0.08343515545233951,0.147759,0.13894099999999998,0.027836,0.104958,0.144765,0.167225,0.028365,0.114392,0.34483099999999994,0.217114,0.119738,0.165579
ENSMUSG00000031767,Nudt7,NUDT7,one-to-one,No_annotation,NA,NA,10.240081666666669,9.70870087712671,6.502700000000001,11.473146,4.014447,4.242636,3.796296,23.366770999999996,5.4959880000000005,3.622502,16.724481,33.967051999999995,6.0839479999999995,3.591013
ENSMUSG00000031770,Herpud1,HERPUD1,one-to-one,No_annotation,NA,NA,95.41403975,22.661068910688027,74.62157400000001,94.29037,150.665008,80.998263,128.97745,96.355516,81.68129599999999,102.74504,80.91364200000001,86.07333500000001,80.759304,86.88767900000002
ENSMUSG00000031772,Cntnap4,CNTNAP4,one-to-one,No_annotation,NA,NA,0.00483191666666666,0.01350719415354333,0,0,0.046399,0,0,0,0,0,0.011584,0,0,0
ENSMUSG00000031774,Psme3ip1,PSME3IP1,one-to-one,No_annotation,NA,NA,7.706230583333333,3.5262353009713667,7.435758000000001,6.901600000000001,5.239203,4.54451,8.470802999999998,7.699273,6.24404,5.1653910000000005,16.552595999999998,10.113895,10.651743,3.455955
ENSMUSG00000031775,Pllp,PLLP,one-to-one,No_annotation,NA,NA,8.5398415,2.4342966418499055,7.514066,7.710226,10.842223999999998,9.681207,10.389807,8.441952,8.052123,12.331197,2.570157,9.653162,7.245438,8.046539
ENSMUSG00000031776,Arl2bp,ARL2BP,one-to-one,No_annotation,NA,NA,14.082843333333331,5.458885608493789,18.521445999999997,16.580883,11.682008000000002,7.991451,13.25843,12.990491,9.20674,9.017741,26.911895,17.653925,16.186897000000002,8.992213
ENSMUSG00000031778,Cx3cl1,CX3CL1,one-to-one,yes,NA,NA,2.017116416666666,0.6192880211799615,1.962302,1.703609,2.828437,1.958594,1.807462,0.977844,1.581686,2.292213,1.625057,3.328182,2.376778,1.763233
ENSMUSG00000031779,Ccl22,CCL22,one-to-one,yes,NA,NA,9.2537385,13.714868299182722,19.139069,12.463724,1.949603,0.685428,7.543984,0.207435,0.296837,0.244055,44.37739,0.634552,23.320456,0.182329
ENSMUSG00000031780,Ccl17,CCL17,one-to-one,yes,NA,NA,0.7028674166666666,0.983633696139561,0.766225,1.903211,0,0.284147,0.458253,0,0.095711,0.113079,3.187299,0.146391,1.361947,0.118146
ENSMUSG00000031781,Ciapin1,CIAPIN1,one-to-one,No_annotation,NA,NA,12.10522425,6.943711266869825,14.499059,7.945646000000001,15.317418,3.632923,17.447892000000003,9.804088,12.180189,4.108804,28.333986000000007,13.240139000000005,14.26979,4.482757
ENSMUSG00000031782,Coq9,COQ9,one-to-one,No_annotation,NA,NA,35.216832000000004,10.42342444557563,37.842488,34.129974,37.697556,25.314403,31.730839000000003,47.491164,30.076869,23.924376,41.680264,59.12013,29.158728000000004,24.435193
ENSMUSG00000031783,Polr2c,POLR2C,one-to-one,No_annotation,NA,NA,9.432449166666666,3.9529885745208206,12.159838,9.90886,8.54344,5.789877000000001,8.49571,9.151783000000002,6.406603,6.559673999999999,20.304385,10.118294999999998,9.91021,5.840715
ENSMUSG00000031785,Adgrg1,ADGRG1,one-to-one,yes,NA,NA,9.538991833333334,2.6720354591059614,9.184915,11.597725,9.42463,10.53237,8.874591,9.669508,7.1449169999999995,12.482387,3.804966,13.947829,7.290835,10.513229
ENSMUSG00000031786,Drc7,DRC7,one-to-one,No_annotation,NA,NA,0.01795491666666666,0.04362466348389788,0.009247,0.010215,0.021239,0,0,0.020702,0,0,0.154056,0,0,0
ENSMUSG00000031787,Katnb1,KATNB1,one-to-one,No_annotation,NA,NA,1.7135113333333334,0.895855340860985,2.517888,2.644618,1.06868,0.84675,1.428947,1.547584,0.750488,0.932509,3.529643,2.322273,2.0901449999999997,0.882611
ENSMUSG00000031788,Kifc3,KIFC3,one-to-one,No_annotation,NA,NA,2.9054518333333332,1.2734211915795135,3.3963500000000004,3.797676,1.49199,1.417109,2.101337,4.26679,1.887519,2.3706069999999997,3.858312,5.579472,2.5590469999999996,2.1392130000000003
ENSMUSG00000031789,Cngb1,CNGB1,one-to-one,No_annotation,NA,NA,0.15045775,0.14703515496711847,0.117508,0.246755,0.140481,0.0877,0.075034,0.22205,0.003802,0,0.183788,0.53027,0.1934,0.004705
ENSMUSG00000031790,Mmp15,MMP15,one-to-one,No_annotation,NA,NA,5.983024583333333,2.0804158737540677,7.251934,4.775916,9.101951,3.40124,5.74578,3.6154,7.735707,4.653014,3.413164,8.648868,7.916036,5.537285
ENSMUSG00000031791,Tmem38a,TMEM38A,one-to-one,No_annotation,NA,NA,16.08162325,7.696009696698331,30.296981,10.606255,18.55554,25.029625,9.504174,8.160048999999999,10.671508,20.888147999999997,5.546248,23.548461,16.840612,13.331878
ENSMUSG00000031792,Usb1,USB1,one-to-one,No_annotation,NA,NA,6.358804166666666,3.9071016609968714,9.964552,7.50973,4.795292,3.039645,5.773932,4.820916000000001,3.76967,3.744214,16.875942,5.436318,7.538270000000001,3.037169
ENSMUSG00000031796,Cfap20,CFAP20,one-to-one,No_annotation,NA,NA,12.31641925,3.1301227421633206,12.731999000000002,14.38039,14.790601,8.249263000000001,10.274272,11.062484,9.958115,9.813421,18.73721,14.209028,14.774805,8.815443
ENSMUSG00000031799,Tpm4,TPM4,one-to-one,No_annotation,NA,NA,27.003419416666667,19.75429434131186,43.210906,32.723859999999995,15.965504,9.110225,26.396937,23.618301,13.681434,10.224077,79.30566,23.912705,35.320893,10.570531
ENSMUSG00000031803,B3gnt3,B3GNT3,one-to-one,No_annotation,NA,NA,0.7907665,0.42985048185904656,1.411343,1.332247,0.893368,0.383842,0.559088,0.651382,0.169902,0.57861,0.737133,1.545377,0.753587,0.473319
ENSMUSG00000031805,Jak3,JAK3,one-to-one,No_annotation,NA,NA,5.299320166666667,5.912434086313688,9.819201,7.719809,2.14209,0.76696,3.742559,3.798726999999999,0.5162289999999999,0.605889,21.2113,4.926831,7.508047,0.8341999999999999
ENSMUSG00000031807,Pgls,PGLS,one-to-one,No_annotation,NA,NA,34.309356333333334,17.90015940001048,37.05084100000001,37.642304,26.948908,22.835702000000005,28.195185,30.686017,26.071342,21.721224,87.61713,39.05079299999999,32.890494,21.002336000000003
ENSMUSG00000031808,Slc27a1,SLC27A1,one-to-one,No_annotation,NA,NA,26.373475833333337,19.775070023226817,20.803343,25.398044,30.91378,14.116637,17.111707,24.729595,18.051084,18.44072,15.22905,87.319068,23.672691,20.695991000000003
ENSMUSG00000031809,1700018B08Rik,C16orf95,one-to-one,No_annotation,NA,NA,0.00566433333333333,0.01336740380269267,0,0,0,0,0.029487,0,0.038485,0,0,0,0,0
ENSMUSG00000031812,Map1lc3b,MAP1LC3B | MAP1LC3B2,one-to-many (mouse-to-human),No_annotation,NA,NA,31.68741075,8.361197774008657,35.896151,33.300433,32.840674,22.986191,28.526721,32.957334,29.390752,23.622045,46.314364000000005,46.570379,28.024771,19.819114
ENSMUSG00000031813,Mvb12a,MVB12A,one-to-one,No_annotation,NA,NA,21.204999166666667,5.2613607845880574,25.565453,27.778565,18.724418999999997,18.809277,17.89335,22.978893,15.249544000000002,19.178718999999997,32.846725,19.539865,20.87779,15.01739
ENSMUSG00000031816,Mthfsd,MTHFSD,one-to-one,No_annotation,NA,NA,8.961436166666667,2.5216165104655612,9.272401,9.669677,10.937161,5.926382000000001,9.533206,7.640588999999999,6.742139000000001,6.714055999999999,13.268433,12.811988,9.326686000000002,5.694516
ENSMUSG00000031818,Cox4i1,COX4I1,one-to-one,No_annotation,NA,NA,376.6092328333333,154.9241086518363,372.692241,386.1148879999999,322.75986499999993,214.321641,311.48545699999994,571.345732,325.312832,232.02766099999997,732.7460240000001,498.3223799999999,335.75541,216.426663
ENSMUSG00000031819,Emc8,EMC8,one-to-one,No_annotation,NA,NA,7.249166083333334,4.946907667481787,8.624407,6.778395,5.504128000000001,3.782698,6.058502,8.153885,4.230312,3.016957,21.357215000000004,9.699785,6.708265,3.075444
ENSMUSG00000031820,Babam1,BABAM1,one-to-one,No_annotation,NA,NA,15.2478635,8.103561315202196,20.951285999999996,19.01624,10.664281,9.181765,11.436067,15.483798,9.412342,9.240836,37.527893,16.247345999999997,14.49022,9.322288
ENSMUSG00000031821,Gins2,GINS2,one-to-one,No_annotation,NA,NA,2.3452108333333332,1.2625132943757165,2.8745390000000004,2.44646,1.7259890000000002,1.056482,1.599827,1.975496,1.602808,1.700473,5.805606,2.5309999999999997,3.2842070000000003,1.539643
