gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PANC-Mal,Mous-1B-PANC-Mal,Mous-2A-PANC-Mal,Mous-2B-PANC-Mal,Mous-3A-PANC-Mal,Mous-3B-PANC-Mal,Mous-4A-PANC-Fem,Mous-4B-PANC-Fem,Mous-5A-PANC-Fem,Mous-5B-PANC-Fem,Mous-6A-PANC-Fem,Mous-6B-PANC-Fem
ENSMUSG00000027670,Ocstamp,OCSTAMP,one-to-one,No_annotation,NA,NA,0.19496575,0.6400435815400136,0.015797,0,0.015776,0,0.010545,0,0.009449,0,2.226631,0,0.061391,0
ENSMUSG00000027671,Actl6a,ACTL6A,one-to-one,No_annotation,NA,NA,6.109307333333334,9.478378516894953,1.308443,1.659926,1.977866,1.799852,2.801851,2.5266889999999997,1.761795,1.745256,30.030861000000005,3.081794,22.049303,2.568052
ENSMUSG00000027673,Ndufb5,NDUFB5,one-to-one,No_annotation,NA,NA,32.839361833333335,46.45032133134575,17.323130000000003,13.61252,18.36464,17.793235000000003,17.051524999999998,15.223561,17.152998999999998,15.527269,176.63786900000002,17.091905,52.214393,16.079296
ENSMUSG00000027674,Pex5l,PEX5L,one-to-one,No_annotation,NA,NA,0.09073566666666666,0.1661504522940433,0,0.011299,0.010515,0.011277,0,0.030198,0,0.026347,0.386393,0,0.48448499999999994,0.128314
ENSMUSG00000027676,Ccdc39,CCDC39,one-to-one,No_annotation,NA,NA,0.09332891666666666,0.06935808114869375,0.010157,0.097856,0,0.065769,0.067852,0.180644,0.028587,0.111968,0.131089,0.068382,0.238109,0.119534
ENSMUSG00000027677,Ttc14,TTC14,one-to-one,No_annotation,NA,NA,4.986405583333334,5.344870408178132,2.0522210000000003,3.675298,1.985078,3.059249,2.4013549999999997,3.133101,2.430742,3.122799,11.827495000000004,3.4504669999999997,19.743984,2.955078
ENSMUSG00000027678,Ncoa3,NCOA3,one-to-one,No_annotation,NA,NA,2.5160255,5.240541437667147,0.4157650000000001,0.361718,0.526728,0.6158589999999999,0.49821,0.344389,0.33670500000000003,0.623708,6.958889,0.948398,18.073939,0.487998
ENSMUSG00000027679,Dnajc19,DNAJC19,one-to-many (human-to-mouse),No_annotation,NA,NA,35.700213416666664,34.413079347216204,27.226464999999997,25.391892,24.175424000000003,25.805743,25.951202,29.189859,22.971905,19.298442,143.64071199999995,22.894042,40.647704,21.209171
ENSMUSG00000027680,Fxr1,FXR1,one-to-one,No_annotation,NA,NA,9.201411833333331,9.308820390790796,3.1846669999999997,4.591057,5.596787,5.798985999999999,5.7445260000000005,5.5114540000000005,4.067572,4.966887,31.434418999999995,7.519757,26.289445,5.711385
ENSMUSG00000027684,Mecom,MECOM,one-to-one,No_annotation,NA,NA,1.88490225,0.4979839901601666,1.6763979999999998,1.949267,1.753069,1.662172,1.021829,1.3256739999999998,1.341595,2.4621340000000003,2.402313,2.479065,2.218787,2.326524
ENSMUSG00000027690,Slc2a2,SLC2A2,one-to-one,No_annotation,NA,NA,11.21395125,34.70207570848968,1.759312,0.931104,0.759031,0.679224,0.827073,1.183343,1.817359,1.3755350000000002,121.399113,0.621716,1.484386,1.730219
ENSMUSG00000027692,Tnik,TNIK,one-to-one,No_annotation,NA,NA,1.2965151666666668,3.1848029925647277,0.044417,0.032375,0.018048,0.041814,0.039054,0.040156,0.250726,0.034611,10.659667,0.116726,4.245995,0.034593
ENSMUSG00000027694,Gm8325,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027695,Pld1,PLD1,one-to-one,No_annotation,NA,NA,2.9417008333333334,7.814807928078182,0.6684010000000001,0.557328,0.456393,0.603957,0.7004,0.440084,0.422674,0.482426,27.704995,0.457462,2.2654069999999997,0.540883
ENSMUSG00000027698,Nceh1,NCEH1,one-to-one,No_annotation,NA,NA,3.115982166666667,2.1254012833496487,1.134849,1.941089,1.618074,2.912616,3.26709,2.385163,2.106586,2.103562,5.082237,3.284844,9.05151,2.504166
ENSMUSG00000027699,Ect2,ECT2,one-to-one,No_annotation,NA,NA,1.0945105833333333,2.358281877120501,0.145792,0.130321,0.149331,0.175451,0.08211,0.145939,0.429031,0.141704,8.20433,0.64546,2.73463,0.150028
ENSMUSG00000027702,Lrrc34,LRRC34,one-to-one,No_annotation,NA,NA,0.01534091666666666,0.02598568561713206,0.019784,0.068629,0,0,0,0.030906,0,0,0,0.064772,0,0
ENSMUSG00000027703,Lrriq4,LRRIQ4,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027706,Sec62,SEC62,one-to-one,No_annotation,NA,NA,46.758561666666665,7.010108091754719,33.221289,48.470591000000006,39.488079,51.573213,40.454867,47.905013,41.229968,48.163037,46.216124,54.142314,52.868858,57.369387
ENSMUSG00000027708,Dcun1d1,DCUN1D1,one-to-many (human-to-mouse),No_annotation,NA,NA,11.06852975,9.015793392684763,3.849691,5.941386,5.864552999999999,7.349722,10.384536,7.406923999999999,8.649168,5.610615,34.006972000000005,9.572728,24.976671,9.209391
ENSMUSG00000027709,Mccc1,MCCC1,one-to-one,No_annotation,NA,NA,6.061405833333334,2.839661591163472,3.125603,5.098025999999999,3.901673,4.8717809999999995,5.299347999999999,5.141234,5.867339,4.910811,11.442893000000002,5.55561,12.400641,5.121911
ENSMUSG00000027710,Acad9,ACAD9,one-to-one,No_annotation,NA,NA,4.191260583333333,5.190495884341136,2.108668,1.641724,1.7414899999999998,2.474398,1.709812,2.500979,2.573809,1.726392,18.483256,1.894337,10.994103,2.446159
ENSMUSG00000027712,Anxa5,ANXA5,one-to-one,No_annotation,NA,NA,21.311354416666667,15.158258109372008,16.423832,12.714975,15.133803,15.362066,14.574817,19.947396,13.313382,16.417065,28.870017,19.375211,67.496139,16.10755
ENSMUSG00000027713,1810062G17Rik,NA,mouse-specific,No_annotation,NA,NA,0.8010015833333334,0.5919954673018211,0.415287,1.096813,0.148484,0.798205,0.140959,0.827542,0.871462,1.730505,0.161473,1.396091,0.293224,1.731974
ENSMUSG00000027714,Exosc9,EXOSC9,one-to-one,No_annotation,NA,NA,4.173428333333333,5.862399380530534,1.815556,2.283495,2.065955,1.900349,1.570854,1.692356,1.532448,1.187374,20.57284,2.5508729999999997,11.379187,1.529853
ENSMUSG00000027715,Ccna2,CCNA2,one-to-one,No_annotation,NA,NA,3.7047743333333334,8.981834148544245,0.670183,0.496422,0.167569,0.116571,0.120191,0.038144,1.254945,0.176785,30.863938,0.27152,9.844001,0.437023
ENSMUSG00000027716,Trpc3,TRPC3,one-to-one,No_annotation,NA,NA,0.10477525,0.15330444768565765,0.011028,0.473585,0,0.022995,0.022765,0.035038,0,0.070824,0.33188,0.036844,0.213417,0.038927
ENSMUSG00000027718,Il21,IL21,one-to-one,yes,NA,NA,0.05521266666666667,0.15220476043106795,0,0,0,0,0,0,0,0,0.141641,0,0.520911,0
ENSMUSG00000027719,Adad1,ADAD1,one-to-one,No_annotation,NA,NA,0.00862016666666666,0.02986113327275663,0,0,0,0,0,0,0,0,0.103442,0,0,0
ENSMUSG00000027720,Il2,IL2,one-to-one,yes,NA,NA,0.02174708333333333,0.07533410649953534,0,0,0,0,0,0,0,0,0,0,0.260965,0
ENSMUSG00000027722,Afg2a,AFG2A,one-to-one,No_annotation,NA,NA,1.558695,2.411616645154449,0.227399,0.29689899999999997,0.31592,1.25474,0.7877540000000001,0.434432,0.323006,0.503359,5.191807,0.632666,7.877529,0.8588290000000001
ENSMUSG00000027737,Slc7a11,SLC7A11,one-to-one,No_annotation,NA,NA,1.2424730833333333,1.316061357455264,0.476371,1.2148630000000002,0.438309,0.778477,0.8604769999999999,0.991096,0.609793,1.014924,0.14829199999999998,1.921879,5.15128,1.303916
ENSMUSG00000027739,Rab33b,RAB33B,one-to-one,No_annotation,NA,NA,2.1558303333333333,2.1815042095435113,1.2442110000000002,1.421248,1.351787,1.26197,1.122601,0.998952,1.4417739999999999,1.033893,7.80169,1.37242,5.6147030000000004,1.204715
ENSMUSG00000027742,Cog6,COG6,one-to-one,No_annotation,NA,NA,6.724984916666667,2.926725497768033,3.961214,6.221624,4.429913999999999,6.051690999999999,5.319095,4.899246000000001,5.674624,5.289188,13.349048,6.80712,12.039711,6.657344
ENSMUSG00000027744,Stoml3,STOML3,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027746,Ufm1,UFM1,one-to-one,No_annotation,NA,NA,17.160235583333332,9.366525999745782,16.162872,13.081295999999998,12.362768,19.407202,11.340178,11.468497,17.395927,13.244549,44.980612,11.631932,21.486849,13.360145
ENSMUSG00000027748,Trpc4,TRPC4,one-to-one,No_annotation,NA,NA,0.03088033333333333,0.08786546460390797,0.02328299999999999,0,0,0,0,0.011393,0,0.027793000000000002,0.30809499999999995,0,0,0
ENSMUSG00000027750,Postn,POSTN,one-to-one,yes,NA,NA,5.99817275,14.018313817610553,0.937596,1.1656430000000002,1.822028,0.715709,1.884123,0.708229,1.386338,0.7000730000000001,11.29054,0.814081,49.513914,1.039799
ENSMUSG00000027751,Supt20,SUPT20H,one-to-one,No_annotation,NA,NA,5.955828333333333,8.61380197435582,1.624379,2.4137269999999997,1.746247,2.83398,2.803933,3.5358,2.160567,2.581561,14.630717999999998,2.766067,30.936660999999997,3.4363
ENSMUSG00000027752,Exosc8,EXOSC8,one-to-one,No_annotation,NA,NA,5.205059416666667,9.85848349375376,0.974019,1.549452,0.929199,0.5630839999999999,1.019474,1.645581,1.010442,1.349185,18.458364999999997,1.598788,32.22607,1.137054
ENSMUSG00000027761,Aadac,AADAC,one-to-one,No_annotation,NA,NA,13.373535666666664,40.8038143584739,1.244465,1.44493,1.40807,0.742101,0.588741,1.937414,2.592456,1.595078,142.927744,1.300669,2.531907,2.168853
ENSMUSG00000027762,Sucnr1,SUCNR1,one-to-one,No_annotation,NA,NA,0.16619791666666667,0.21281051034385168,0,0.098541,0.068184,0.263087,0.063123,0,0.166779,0.146408,0.185616,0,0.780361,0.222276
ENSMUSG00000027763,Mbnl1,MBNL1,one-to-one,No_annotation,NA,NA,18.094538333333333,33.60373160667223,5.555858,5.3722959999999995,5.132014000000001,6.252251,5.74386,6.272240999999999,5.471979,6.629014,35.959946,6.736784000000001,121.220085,6.788132
ENSMUSG00000027765,P2ry1,P2RY1,one-to-one,No_annotation,NA,NA,2.04190775,5.939919856790067,0.356667,0.30681899999999995,0.15539,0.28863300000000003,0.26479,0.192715,0.271871,0.399968,20.897171,0.219822,0.7637280000000001,0.385319
ENSMUSG00000027770,Dhx36,DHX36,one-to-one,No_annotation,NA,NA,3.0682514999999997,3.7438712118372752,0.924734,1.126626,1.867645,1.444515,1.850147,2.18936,1.216718,1.239595,8.945336999999999,1.84031,12.759865,1.414166
ENSMUSG00000027774,Gfm1,GFM1,one-to-one,No_annotation,NA,NA,5.3364002500000005,9.21078474632712,1.348048,1.896055,2.0886880000000003,2.283645,1.536452,2.173006,1.774849,2.109991,33.734434,2.985453,9.593616,2.512566
ENSMUSG00000027775,Mfsd1,MFSD1,one-to-one,No_annotation,NA,NA,8.30479025,7.409810489191378,5.573937,5.064446,5.920969,4.763218,4.439792,4.836582,4.225964,4.909209,25.490186,5.468779,22.635127,6.329274
ENSMUSG00000027776,Il12a,IL12A,one-to-one,yes,NA,NA,0.3521520833333333,1.143884870148411,0,0.06484,0,0,0,0,0.075589,0,0,0,3.982567,0.102829
ENSMUSG00000027777,Schip1,SCHIP1,one-to-one,No_annotation,NA,NA,0.7195998333333333,0.7491798182089571,0.8726750000000001,0.340625,0.615206,0.354322,0.970396,0.33155599999999996,0.264207,0.398772,2.9191979999999997,0.150841,1.006062,0.411338
ENSMUSG00000027778,Ift80,IFT80,one-to-one,No_annotation,NA,NA,1.5411197500000002,3.6653361873993138,0.277966,0.262703,0.29002,0.30362,0.380633,0.273916,0.608626,0.310243,1.9380610000000005,0.423432,13.085210000000002,0.339007
ENSMUSG00000027782,Kpna4,KPNA4,one-to-one,No_annotation,NA,NA,5.96702425,8.384005383591242,1.68967,2.06949,2.313307,2.476372,2.788501,2.386828,2.178386,2.135398,22.241603,2.840745,25.436735,3.047256
ENSMUSG00000027784,Ppm1l,PPM1L,one-to-one,No_annotation,NA,NA,0.70082,0.5066927243123696,0.488757,0.39797,0.458111,0.547224,0.505134,0.474415,0.401361,0.523446,2.111559,0.6937690000000001,1.30492,0.503174
ENSMUSG00000027787,Nmd3,NMD3,one-to-one,No_annotation,NA,NA,6.004672166666667,6.575726585453571,2.8081240000000003,2.752234,3.114369,4.080877,3.902625,2.663306,3.134323,3.586425999999999,22.886318000000003,4.563009,16.512982,2.051473
ENSMUSG00000027788,Otol1,OTOL1,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027790,Sis,SI,one-to-one,yes,NA,NA,82.71075925,285.94402412625476,0,0.096707,0,0,0,0,1.7287789999999998,0,990.703625,0,0,0
ENSMUSG00000027792,Bche,BCHE,one-to-one,yes,NA,NA,2.987136,6.558598540322745,1.250553,0.784298,0.567307,0.893632,0.877054,0.964476,1.34692,0.96448,23.764381,0.967956,2.370834,1.093741
ENSMUSG00000027793,Ccna1,CCNA1,one-to-one,No_annotation,NA,NA,0.01793741666666666,0.04321200412019018,0,0,0,0,0,0,0,0,0.082775,0,0.132474,0
ENSMUSG00000027794,Sohlh2,CCDC169-SOHLH2 | SOHLH2,one-to-many (mouse-to-human),No_annotation,NA,NA,0.01814408333333333,0.06285294838019401,0,0,0,0,0,0,0,0,0,0,0.217729,0
ENSMUSG00000027796,Smad9,SMAD9,one-to-one,No_annotation,NA,NA,0.084026,0.2107013949287216,0.006193,0.020367,0,0.027344,0,0.018275,0.023597,0.007965,0.745592,0.019334,0.119237,0.020408
ENSMUSG00000027797,Dclk1,DCLK1,one-to-one,No_annotation,NA,NA,1.2287189166666668,3.1204901367621276,0.105285,0.285855,0.08283199999999999,0.143189,0.430876,0.102809,0.164154,0.207139,1.566059,0.222731,11.054261,0.379437
ENSMUSG00000027799,Nbea,NBEA,one-to-one,No_annotation,NA,NA,1.286121,0.4717423080110966,0.966221,1.276849,0.685766,0.994077,1.048549,1.100408,1.03687,1.0867669999999998,2.378968,1.2748070000000002,1.808989,1.775181
ENSMUSG00000027800,Tm4sf1,TM4SF1,one-to-one,No_annotation,NA,NA,6.800768499999999,5.446639250766585,6.787528999999999,4.3519939999999995,5.049398999999999,3.758202,4.3696909999999995,5.9942519999999995,2.3643880000000004,3.564113,13.83306,5.4236059999999995,21.472775,4.640212999999999
ENSMUSG00000027801,Tm4sf4,TM4SF4,one-to-one,No_annotation,NA,NA,12.419511333333334,24.239312416519542,7.08801,3.572709,5.691165,6.483446,6.442127,3.898351,5.336187,3.954119,89.297092,6.967073,5.359215,4.944642
ENSMUSG00000027803,Wwtr1,WWTR1,one-to-one,No_annotation,NA,NA,1.6187654166666667,1.448731410400803,1.390184,0.91704,0.955169,0.935114,1.176399,0.826127,0.983534,1.062982,3.077484,1.108658,5.804961,1.187533
ENSMUSG00000027804,Ppid,PPID,one-to-one,No_annotation,NA,NA,9.618330083333332,12.27315299381674,3.211062,3.244722,4.942419,4.013804,4.77991,5.226443,4.007376,3.443416,39.872641,5.571337,31.168842,5.937989
ENSMUSG00000027805,Pfn2,PFN2,one-to-one,No_annotation,NA,NA,0.8116269166666666,0.6739185936478271,0.927687,0.451076,0.5163869999999999,0.5581,0.920728,0.352392,0.544818,0.354451,2.256014,0.593842,2.096105,0.167923
ENSMUSG00000027806,Tsc22d2,TSC22D2,one-to-one,No_annotation,NA,NA,1.4345259166666666,1.5588924442494687,0.675805,0.521761,0.756155,0.763605,1.012497,0.547246,0.7555259999999999,0.625504,4.98014,1.068657,4.506681,1.000734
ENSMUSG00000027808,Serp1,SERP1,one-to-one,No_annotation,NA,NA,92.09883916666666,13.188008750695865,72.209567,82.057091,83.406192,106.685062,96.841165,86.168106,95.902111,85.266104,75.010002,111.831641,104.570901,105.238128
ENSMUSG00000027809,Etfdh,ETFDH,one-to-one,No_annotation,NA,NA,10.364472333333334,18.759769059724167,3.609839,3.911733,4.368233999999999,4.086349,4.193098,3.969382,5.063055,3.506669,69.181104,4.333322,14.337285,3.813598
ENSMUSG00000027810,Eif2a,EIF2A,one-to-one,No_annotation,NA,NA,7.165112916666667,6.568717524898704,3.561474,4.488542,3.509206,6.334459,3.683266,5.398486,2.94237,4.984007,26.273304,5.951028,13.016125000000002,5.839087999999999
ENSMUSG00000027811,4930579G24Rik,C4orf46,one-to-one,No_annotation,NA,NA,0.4609026666666667,0.7730134789724895,0.192413,0.126917,0,0.064768,0.132758,0.085463,0.265677,0.195608,2.175756,0.029711,2.036017,0.225744
ENSMUSG00000027820,Mme,MME,one-to-one,yes,NA,NA,11.5032665,37.44795388146183,0.64764,0.183526,0.559018,0.327231,0.53688,0.5337459999999999,0.952852,0.289263,130.395798,0.492116,2.811358,0.30977
ENSMUSG00000027822,Slc33a1,SLC33A1,one-to-one,No_annotation,NA,NA,8.629167416666666,4.893301117576084,6.0850409999999995,6.33273,5.738109,7.726457,7.127675,6.467479,7.573413,4.911994,22.746298,7.919797,13.116207,7.804809
ENSMUSG00000027823,Gmps,GMPS,one-to-one,No_annotation,NA,NA,2.5624433333333334,1.9937324788144717,1.127358,1.743932,1.671316,1.680499,2.148216,1.966053,1.694414,1.455431,7.018721,2.281349,6.526105,1.435926
ENSMUSG00000027824,Vmn2r1,NA,mouse-specific,No_annotation,NA,NA,0.00960266666666666,0.01221264941349622,0,0,0.007007,0,0,0,0.026104,0.018371,0.017215,0.011019,0,0.035516
ENSMUSG00000027827,Kcnab1,KCNAB1,one-to-one,No_annotation,NA,NA,0.22309675,0.20555135315674325,0.13306400000000002,0.032597,0.08805299999999999,0.270948,0.103814,0.197936,0.209119,0.085948,0.312189,0.26450799999999997,0.816899,0.162086
ENSMUSG00000027828,Ssr3,SSR3,one-to-one,No_annotation,NA,NA,54.676035166666665,18.80930998555652,38.57454,40.157208,44.549398,56.608493,54.797625,44.168102,53.504602,37.579715,101.298146,55.530733,81.05909700000001,48.284763
ENSMUSG00000027829,Ccnl1,CCNL1,one-to-one,No_annotation,NA,NA,9.59415575,13.370403256168576,3.0589880000000003,3.3493800000000005,2.600222,5.21627,3.104394,4.782909,3.350951,4.047543,31.862924000000003,5.404237999999999,43.449517,4.902532999999999
ENSMUSG00000027831,Veph1,VEPH1,one-to-one,No_annotation,NA,NA,0.060461,0.04233248534893955,0.079607,0.053775,0.018358,0.048266,0.111186,0.025994,0.145079,0.115207,0.022717,0.032916,0.043363,0.029064
ENSMUSG00000027832,Ptx3,PTX3,one-to-one,yes,NA,NA,0.11565541666666666,0.185411622889308,0.037804,0,0.053945,0.059168,0.18286400000000003,0,0.022271,0,0.40569,0.052014,0.574109,0
ENSMUSG00000027833,Shox2,SHOX2,one-to-one,No_annotation,NA,NA,0.05865483333333334,0.05534052206251325,0,0.040053,0.019891,0.055347,0,0.036071,0.062809,0.091548,0.032833,0.037914,0.154357,0.173035
ENSMUSG00000027834,Serpini1,SERPINI1,one-to-one,yes,NA,NA,5.539264833333333,2.4995324639941923,5.480846,4.932024,4.924549000000001,5.467039,6.7161,4.696074,10.549756,3.566955,1.303174,4.876615,9.657523,4.300523
ENSMUSG00000027835,Pdcd10,PDCD10,one-to-one,No_annotation,NA,NA,11.425784416666668,14.829291565106796,3.586872,5.680143,5.613809000000001,6.173577,5.7168019999999995,4.688873,4.695444,4.723813000000001,49.281200000000005,5.322774,35.787161999999995,5.838944
ENSMUSG00000027840,Wnt2b,WNT2B,one-to-one,yes,NA,NA,0.46716775,0.6481467337516496,0.197679,0.187418,0.172905,0.39058,0.205412,0.21024,0.164202,0.06417,2.341137,0.382596,1.095906,0.193768
ENSMUSG00000027843,Ptpn22,PTPN22,one-to-one,No_annotation,NA,NA,2.033641916666667,4.91715807988416,0.661946,0.058866,0.115266,0.047014,0.08719,0.173638,0.079901,0.153104,5.937462,0.066893,16.724834,0.297589
ENSMUSG00000027845,Dclre1b,DCLRE1B,one-to-one,No_annotation,NA,NA,0.96848625,1.3476423998769869,0.532349,0.406918,0.143593,0.418942,0.425639,0.43148,0.618452,0.203704,4.2915589999999995,0.380703,3.3218680000000003,0.446628
ENSMUSG00000027848,Olfml3,OLFML3,one-to-one,yes,NA,NA,0.7906681666666666,0.759275078430716,0.77677,0.396159,0.572835,0.559247,0.361796,0.6122989999999999,0.200706,0.542469,2.121227,0.4592079999999999,2.610732,0.27457
ENSMUSG00000027849,Syt6,SYT6,one-to-one,No_annotation,NA,NA,0.01424674999999999,0.02295072822819671,0,0,0.006894,0.017157,0.018441,0,0,0,0.043678,0.010417,0.074374,0
ENSMUSG00000027852,Nras,NRAS,one-to-one,No_annotation,NA,NA,4.495447416666667,6.613551383899321,1.468724,1.376365,1.457233,1.512742,1.559734,1.716651,1.603517,1.862433,18.554836,1.909421,18.736109,2.187604
ENSMUSG00000027854,Sike1,SIKE1,one-to-one,No_annotation,NA,NA,5.34154525,8.15530781294204,1.639177,2.958227,2.067594,2.131607,1.340349,1.256887,1.730714,1.678148,19.286593,3.39527,25.694236,0.919741
ENSMUSG00000027855,Sycp1,SYCP1,one-to-one,No_annotation,NA,NA,0.02238083333333333,0.04111170319957198,0.064975,0,0.058007,0,0,0,0,0,0.016145,0,0.129443,0
ENSMUSG00000027857,Tshb,TSHB,one-to-one,yes,NA,NA,0.00712841666666666,0.01270510033918614,0,0,0.008283,0,0,0,0,0,0.026028,0.012827,0.038403,0
ENSMUSG00000027858,Tspan2,TSPAN2,one-to-one,No_annotation,NA,NA,0.48482291666666666,0.752038541802511,0.120178,0.146904,0.127549,0.075868,0.13581,0.1845,0.145762,0.231653,2.284619,0.26699,1.875072,0.22297
ENSMUSG00000027859,Ngf,NGF,one-to-one,yes,https://doi.org/10.1038/srep41270,saliva_homeostasis,21.553155833333335,20.111382466010863,36.410741,16.071539,48.065816,25.487035,67.372353,6.014538,5.985423000000001,8.073663,0.757637,22.408635,16.423381,5.567109
ENSMUSG00000027860,Vangl1,VANGL1,one-to-one,No_annotation,NA,NA,0.7158239166666667,0.6160112341978038,0.7337100000000001,0.361227,0.924115,0.378592,0.542837,0.228982,0.48820699999999995,0.33578399999999997,1.699789,0.281204,2.1937379999999997,0.421702
ENSMUSG00000027861,Casq2,CASQ2,one-to-one,No_annotation,NA,NA,0.2571569166666667,0.4529625281091057,0.153632,0.055238,0.076858,0.033007,0.107142,0.097111,0.087475,0.090747,1.647471,0.046593,0.457626,0.232983
ENSMUSG00000027863,Cd2,CD2,one-to-one,No_annotation,NA,NA,7.97913025,26.619761373737852,0.437265,0.173762,0.270303,0.058766,0.114819,0.116224,0.332773,0.15112599999999998,1.433173,0.161684,92.499668,0
ENSMUSG00000027864,Ptgfrn,PTGFRN,one-to-one,No_annotation,NA,NA,3.3102769166666666,5.913602842567994,1.329722,0.912832,0.965881,1.540042,1.193449,1.003827,1.038887,1.348605,21.694308,1.538374,5.355358,1.802038
ENSMUSG00000027865,Gdap2,GDAP2,one-to-one,No_annotation,NA,NA,2.3891210833333334,3.227977561653186,1.136571,1.527694,1.410333,0.650566,1.052854,0.590218,1.132258,0.919878,10.944709,0.744938,7.153436,1.405998
ENSMUSG00000027867,Spag17,SPAG17,one-to-one,No_annotation,NA,NA,0.00229458333333333,0.00250308440486508,0.003,0,0,0,0.004097,0,0.004239,0,0.006042,0,0.005438,0.004719
ENSMUSG00000027868,Tbx15,TBX15,one-to-one,No_annotation,NA,NA,0.04842266666666667,0.03388678365953132,0.040414,0.071508,0.032167,0,0.021961,0.011453,0.059279,0.060309,0.043451,0.036577,0.0775,0.126453
ENSMUSG00000027869,Hsd3b6,HSD3B1 | HSD3B2,many-to-many,No_annotation,NA,NA,0.01322241666666666,0.0274012394791262,0.020335,0,0,0.082868,0,0.055466,0,0,0,0,0,0
ENSMUSG00000027870,Hao2,HAO2,one-to-one,No_annotation,NA,NA,0.18388358333333335,0.3463991660866664,0.137494,0.190999,0.01939,0.21522,0,0.114277,0.094485,0.049383,1.262337,0.029573,0.061434,0.032011
ENSMUSG00000027871,Hsd3b1,HSD3B1 | HSD3B2,many-to-many,No_annotation,NA,NA,0.00629925,0.01164075144501185,0,0.020301,0,0,0,0,0,0.024031,0,0,0.031259,0
