Geneid,Chr,Start,End,Strand,Length,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
DENR,NC_000012.12,122752824,122752950,+,2719,18.805831789748,23.4888878860559,16.8336685092604,20.9205953027825,24.6300053236629,19.137634704864,12.7873832471539,14.5957219839311,12.9664032773853,16.6490617559595,15.1755141252749,15.9696474842326,19.6395970592091,NA,NA,Not detected,Approved,glandular cells
DEPDC1,NC_000001.11,68474152,68477069,-,5299,0.17020946228871,0.0531533262706562,0.0244000545229614,0.0579470204097437,1.27836788317949,0.274429977168043,0.143980715201531,0.0664730222755693,0.0378564145855489,0.0492385860574572,0.0298726123396026,0.0800743638120435,0.108748761617822,NA,NA,Not detected,Approved,glandular cells
DEPDC1-AS1,NC_000001.11,68496676,68496771,+,1247,0,0,0.103685556469264,0.0615599962211772,0.137526446519102,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
DEPDC1B,NC_000005.10,60596912,60597914,-,5272,5.22455580198941,3.03189970747169,3.77685259735292,2.22782496946787,0.292765422853543,0.131921298238009,0.0620220417721316,0.200440370848772,0.646854968723444,0.173217647252396,3.55302954853197,0.57680527045779,0.121450785662797,NA,NA,Not detected,Approved,glandular cells
DEPDC4,NC_000012.12,100231635,100231937,-,21615,1.54391754821704,1.59300813924489,0.963064451337719,1.22526179848687,2.53097653204594,2.22893479799305,1.74217997623464,1.04023539786912,0.744771758331162,1.41834577531435,1.00086265468266,0.994613866661775,1.20563236918716,NA,NA,NA,NA,NA
DEPDC5,NC_000022.11,31753968,31753996,+,8296,4.24007445588803,3.31024576917191,3.14044378216132,4.07144873754044,4.85793605595349,4.17647078769955,2.25317844038047,3.64440454626114,1.57777536680276,3.5539326458036,2.70312453530659,2.70225721366293,2.92513690240364,NA,NA,Not detected,Uncertain,glandular cells
DEPDC7,NC_000011.10,33015878,33016028,+,2210,1.06738454516908,2.93129771307184,1.75514781335528,0.833650482763526,0.465598585002678,0.37191929642288,0.271250546489401,0.398462155020635,0.998467217093691,0.295153017554825,0.668515722179716,1.24798251129417,0.898142298753039,NA,NA,NA,NA,NA
DEPP1,NC_000010.11,44976128,44978055,-,2120,62.8674392606309,41.0531971960547,40.9233686148221,32.4079986710321,26.6950509467337,17.5065219764336,5.96378988833815,20.7135163277205,15.8020710039781,12.7380802774345,15.3814926387906,16.3454313193089,49.7129688752584,NA,NA,Not detected,Uncertain,glandular cells
DEPTOR,NC_000008.11,119873722,119873968,+,2569,118.748088724036,109.117007939916,99.0983282514258,91.9151848288429,66.2550652854223,67.3363577859907,42.5536713163807,96.5725018380439,110.822564891577,101.867657968478,128.410557917191,125.334234276217,83.8680787807706,NA,NA,High,Enhanced,glandular cells
DERA,NC_000012.12,15911332,15911414,+,6546,5.36301217393998,5.07727133473395,3.8318671631426,4.76118515228384,5.5409859102003,4.15326925886229,2.77228862425277,3.452811127399,2.55118316208288,4.1851669858599,2.99049979143408,3.73797389318277,3.76582781355777,NA,NA,NA,NA,NA
DERL1,NC_000008.11,123013170,123015585,-,3263,14.075867906413,15.0195368703733,9.05427846079496,14.2332257888826,28.5913394030861,23.6589912223405,19.189920045554,12.6121474140263,9.22162768413224,14.3531383755944,10.7858562518438,11.2699615893763,14.5600397846946,NA,NA,Medium,Supported,glandular cells
DERL2,NC_000017.11,5471254,5474789,-,5135,11.052158961371,11.7655224113555,8.96384351597146,10.4496505133744,12.6743007221299,9.71480725008781,9.31803373279816,8.51733872293054,7.66659666980167,9.98439144447488,7.90190419173185,8.57993039734929,8.87800276366418,NA,NA,Medium,Enhanced,glandular cells
DERL3,NC_000022.11,23834503,23836962,-,3408,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Medium,Approved,glandular cells
DERL3_1,NT_187633.1,70865,73324,-,3408,0.203579798814526,0.123969839748331,1.72622152163479,0.382925575085897,0.603857319751126,0.333941621788149,0.351797950552568,0.344523224802662,0.0735772963940813,1.33979377393578,0.15482685131803,0.0622526487441342,0.488483042616515,NA,NA,NA,NA,NA
DERPC,NC_000016.10,69118010,69118525,-,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Low,Approved,glandular cells
DES,NC_000002.12,219418377,219418957,+,2243,0.742362857986522,0.156965824737075,0.0864662654372532,2.25880999063546,2.48488767779888,1.86042554875823,0.0971853779826655,0.261733203327568,0.134151454005009,0.494378014691698,0.446961581656045,0.504460162092458,0.656559806791264,NA,NA,Not detected,Enhanced,glandular cells
DESI1,NC_000022.11,41598028,41601190,-,3922,8.96880614126647,8.09717131786087,7.28566839640366,11.2740493640432,13.2272774961293,9.108324431774,6.89198458670951,7.4393825804864004,5.42165245645469,9.33028206768608,6.49808531840801,5.35531505993904,6.70980598592203,NA,NA,Medium,Approved,glandular cells
DESI2,NC_000001.11,244653126,244653355,+,6316,4.54770711059215,4.93885163977738,3.64386767372652,5.32349716530397,14.7574086024169,9.32978045048149,6.59206449298411,4.93560611714445,4.12890251987762,5.0398452560565,3.96823475164071,4.8034285702282,4.84575559029161,NA,NA,NA,NA,NA
DET1,NC_000015.10,88501919,88502809,-,3739,3.74826399520461,5.31077642458641,3.92486851888181,3.9624781627566,6.32960044816425,5.34354228505941,2.74013900302503,4.06660877083465,3.35318836735797,3.54144151552879,3.73969580000908,2.34532150647064,2.75705951495845,NA,NA,NA,NA,NA
DEUP1,NC_000011.10,93329998,93330092,+,3947,0.6503825262558,1.39152768690399,0.868087422423378,0.933553365547196,1.32521208606138,0.64075277823045,0.745584453510033,0.892426007190883,0.609884390845169,0.743677922367048,1.04273354255799,0.913774881591122,1.03821805647106,NA,NA,NA,NA,NA
DEXI,NC_000016.10,10928891,10929559,-,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Medium,Approved,glandular cells
DFFA,NC_000001.11,10456522,10461702,-,7390,9.28509005225906,9.7761374249601,7.88197536633102,10.9798292637636,12.4386436592416,9.71922253385475,6.84342872166543,6.59358710829365,6.2501235033358,7.46733140462185,7.95401893032635,7.58865684923624,8.43898565523535,NA,NA,Medium,Supported,glandular cells
DFFB,NC_000001.11,3857476,3857717,+,3354,1.96514596494308,1.8265037570076,1.85038839237456,3.20427672638435,2.94006858423849,2.78994916457951,1.67357190593003,1.64532951866402,1.614857127012,2.13928737530048,1.79344334106352,1.32835347803226,1.50813341738601,NA,NA,Low,Approved,glandular cells
DGAT1,NC_000008.11,144314584,144316709,-,4609,0.0150531558767608,0.0305553781631815,0,0,0.0372088259512519,0,0,0,0,0,0.0228965028983227,0,0,NA,NA,Medium,Enhanced,glandular cells
DGAT1_1,NW_018654716.1,45187,47312,-,4342,2.02930894066577,0.259474413549707,0.387113439871774,0.265195699980912,0.691195504183118,0.567900722082841,1.92031211600145,1.24390181727001,0.716102644812704,0.510773784870327,1.23952765425538,0.195446362892685,1.78431399317655,NA,NA,NA,NA,NA
DGAT2,NC_000011.10,75768778,75769112,+,4268,2.25956405004748,2.98619758314114,1.31780017991964,2.9137725109243,0.883997313450102,1.22956449684321,0.868269833143631,0.880326260639154,0.963524692647816,0.978126588635298,0.840679330643055,0.679353178984722,1.74024064839865,NA,NA,NA,NA,NA
DGAT2-DT,NC_000011.10,75758455,75758643,-,1504,0.138390948343066,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
DGAT2L6,NC_000023.11,70177483,70177667,+,1712,0.445782680955545,0.164520721908999,0.302093198404609,0.538074639867813,0,0.221587431279987,0.159160924952627,0.342913303191434,0.175760345404927,0.0381009444390283,0.24656537817376,0.247846994065431,0.374000316597116,NA,NA,NA,NA,NA
DGCR11,NC_000022.11,19046162,19048375,-,2214,2.85166196236455,4.64343761095283,2.04397295036181,3.29390467585445,4.06662720753807,3.4554561551123,2.36300057252161,2.5985827622514,2.08393235792364,3.27027943705394,2.97905323674259,2.65116429303836,1.8797992425893,NA,NA,NA,NA,NA
DGCR2,NC_000022.11,19036286,19039121,-,4446,32.349242136484,29.5533390713402,21.7092625003755,33.2200779608058,32.4591645114806,29.8639650973838,13.1400052079289,23.239742062802,16.4686046838553,24.8092508644695,20.9825694923074,18.6738903586813,23.1431328613792,NA,NA,Not detected,Uncertain,glandular cells
DGCR5,NC_000022.11,18970468,18970658,+,8163,0.594952796829514,0.28466135933391,0.348463745703516,0.291525759392631,0.189079910484366,0.139418479364696,0.0400563768495257,0.143836230568109,0.116728582533616,0.231732903284194,0.142206272258001,0.138613762535022,0.321595372076256,NA,NA,NA,NA,NA
DGCR6,NC_000022.11,18906223,18906484,+,1333,9.36864154424476,10.3535741331599,7.95368558980357,4.26154038356924,5.91807353730586,2.18185213655433,5.92799820108631,6.95849038710204,5.22947460306573,5.08911999660923,4.11669846709318,4.72167426753709,5.6679705894736,NA,NA,NA,NA,NA
DGCR6L,NC_000022.11,20314238,20314824,-,1172,21.1928655000721,25.8948878234721,20.0783718284347,34.0596962027817,21.5832620515142,19.6368311114742,15.7631241796769,17.131152787696,17.2445093383524,20.6483712135987,16.522825657859,15.2661341896366,17.5915452669448,NA,NA,NA,NA,NA
DGCR8,NC_000022.11,20080241,20080322,+,8136,9.53378010047163,10.7232082918593,6.69045836211033,9.27486540411938,10.317974050782,9.3176389122266,4.8562079658604,8.68046082597928,4.30247038902405,8.20972326508447,6.3167528472254,5.30218725095074,6.264376590995,NA,NA,High,Approved,glandular cells
DGKA,NC_000012.12,55927316,55927619,+,4773,20.2194790805495,30.1398653509568,17.7974856523324,20.6669662989385,19.8155785802095,16.5185777600432,12.5023857679947,15.8051924147685,13.3124683378451,17.8890679437289,13.9291616532103,12.2828532241559,12.2074706313216,NA,NA,Medium,Approved,glandular cells
DGKB,NC_000007.14,14145049,14149238,-,13398,0.108746074351082,0.0630675046816406,0.0579023237425762,0.0859441505685266,0.0896005636412329,0.0849435025417236,0.0162701002250424,0.0525810635972894,0.0224587036373515,0.0973709760854104,0.0787654738456257,0.105566515858093,0.0525688458139789,NA,NA,NA,NA,NA
DGKD,NC_000002.12,233354494,233354674,+,10852,3.49713025280932,3.51685025668651,2.59735567489344,3.87646450218566,7.16671577958225,7.48670939030392,3.83666414833097,3.69486872252609,2.46314983629153,3.84087854644995,2.12965960440314,2.45678827708697,2.61378385654551,NA,NA,Medium,Approved,glandular cells
DGKD_1,NW_011332690.1,299832,300012,+,494,0,0.285080441202639,0,1.08776762553574,1.90936261832239,3.19971054614826,4.19205390029074,0.237679180187747,0,0.528168557729688,1.60217583793071,2.29049421775988,1.9441959777761,NA,NA,NA,NA,NA
DGKE,NC_000017.11,56834151,56834505,+,9500,1.14659571404742,1.36382483071342,0.864240941709522,1.81812588839545,3.93536993478229,3.2079018051464,2.51832122199571,2.10108395285969,1.77901538104035,1.96373069763898,1.63293761401898,2.06201741953834,2.2645994749136,NA,NA,Not detected,Approved,glandular cells
DGKG,NC_000003.12,186147201,186150188,-,5802,1.07621502744556,0.728178583009843,1.22565906419243,0.76738853614148,1.62568964745133,1.16601378868187,1.51223178443787,2.87361584484834,0.553191701865077,1.42779382001229,0.882144798367962,0.865399799570301,2.54923566365555,NA,NA,Not detected,Approved,glandular cells
DGKH,NC_000013.11,42040070,42040126,+,18980,1.8825446601441,1.84013566979018,1.41694124840737,1.55310226925808,7.02968822516601,4.95350257864804,2.1735512346028,1.64242825268095,1.2154442150798,1.85238842455813,1.22043366796165,1.76983821192491,3.0496356268751,NA,NA,Medium,Uncertain,glandular cells
DGKI,NC_000007.14,137381037,137391336,-,13816,0.994299297649543,1.15693219873992,0.879691195585859,0.655638911693786,1.65711106116417,0.919838039864636,0.299779187426698,0.709614107090648,0.475512982347204,0.396585163425578,0.202413471283062,0.399253235373497,0.648815835856955,NA,NA,NA,NA,NA
DGKK,NC_000023.11,50365409,50369019,-,7494,0.0648065076130147,0,0.0172532544591904,0.163897123646241,0,0,0.0436322663761246,0.0156676694706094,0,0.0174082777901298,0.0140819297916159,0,0.00854401577280842,NA,NA,NA,NA,NA
DGKQ,NC_000004.12,958887,960721,-,5514,6.7693938238235,6.28293716661398,4.97111506174113,7.39252492162242,7.83766062023007,7.8430859245652,3.17255004097085,6.37746604031878,4.37473471017066,5.8911771501721,5.08128585117829,4.06563762142685,5.56217286225666,NA,NA,Low,Uncertain,glandular cells
DGKZ,NC_000011.10,46332926,46333487,+,5332,19.1536671571226,26.9272163998891,15.1677754159211,30.4642549041639,8.16951455693309,7.09101944380157,2.68804056359603,23.1876277772736,22.131211764413,19.255468448709,29.8955434353089,15.3852307593905,19.8258886508918,NA,NA,Low,Enhanced,glandular cells
DGLUCY,NC_000014.9,91060333,91060704,+,5042,17.9573371765108,20.7529740777269,14.1040735629601,17.0826425531378,24.2685490143692,22.4464581319878,13.9970700934936,20.7022242852702,12.8210467376881,16.6759113363399,19.3918143974175,13.8296197635283,14.5150694867573,NA,NA,High,Approved,glandular cells
DGUOK,NC_000002.12,73926880,73927052,+,1162,12.8967977746763,14.6647145373894,12.2397140971506,14.335691409169,17.6365832338328,15.7249526964338,12.2406530840675,10.7612214706175,8.97698737196112,13.3039841656361,10.8072872987487,8.9463806532534,11.3510705382907,NA,NA,Low,Approved,glandular cells
DGUOK-AS1,NC_000002.12,73957967,73958207,-,572,1.0916432848320201,1.72344084908868,0.904167055364844,1.61046115988408,3.59780724774797,3.75820547783959,2.85821856838005,0.615805148668254,1.66583115248586,2.05265507663129,1.10695785166122,1.854519466084,1.4552012318506,NA,NA,NA,NA,NA
DHCR24,NC_000001.11,54849627,54852386,-,4233,8.53932851928915,6.42101096743255,7.23910363179067,9.75661224305238,137.889171303454,148.618353389866,78.2625664016718,30.8026714910597,8.6723384792475,14.5004291716794,13.4997602589906,22.320008501861,24.3681748449085,NA,NA,Not detected,Enhanced,glandular cells
DHCR24-DT,NC_000001.11,54887511,54888682,+,2563,0.0541396765009679,0.0549472251088972,0,0.179708112261743,0.133824017798923,0.197350855690643,0.170102850421474,0.0458109695718873,0,0.254501821613798,0.123523193747604,0,0,NA,NA,NA,NA,NA
DHCR7,NC_000011.10,71427287,71428852,-,4837,3.25599730493484,1.89248148997658,1.55037452081786,3.15821743689762,5.6196058282566,10.1956788723742,4.96858486879612,4.18727131273494,1.93882640821842,3.78939374471206,3.88346842480665,2.38312972145004,2.09149451391883,NA,NA,High,Approved,glandular cells
DHCR7-DT,NC_000011.10,71448528,71448885,+,826,0.33598060743821,0.340992101583786,1.01746159559518,1.67285190699824,0.726675757666609,1.99017347480524,0.593789717111401,0.568588450424926,0.425002417137338,0.789695119607947,1.02208214874934,0.342464934495576,0.310067090563808,NA,NA,NA,NA,NA
DHDDS,NC_000001.11,26432321,26432376,+,3456,52.5168021008538,63.9153483741352,44.5015798226206,36.9832899173033,19.2287320713575,16.5932396746076,14.5702984520522,20.9958195248489,23.000058471411,22.7810133025744,21.4815805084962,20.2989747979021,18.6195018728106,NA,NA,Medium,Uncertain,glandular cells
DHDDS-AS1,NC_000001.11,26462756,26462870,-,784,7.52206583170814,10.5981563001175,8.41082950864261,8.51860003831543,6.99981546160489,3.0645391006273,2.36337732643942,4.71750729961931,4.66960563931253,5.24160135639775,7.06673985658724,5.86318314192203,4.24681175825787,NA,NA,NA,NA,NA
DHDH,NC_000019.10,48932795,48933480,+,1750,0.277519981743961,0.36213361188198,0,0.087731788900352,0.489987082312342,0.252905121567558,0.24912777464585,0,0.114629223365042,0,0.211059963716739,0.242465173622868,0.0731758333730587,NA,NA,Not detected,Approved,glandular cells
DHFR,NC_000005.10,80626226,80629165,-,3919,1.73494247326539,2.60529624946989,2.24346018024183,2.91860984380796,4.02592091106339,2.50065666260344,1.084649822632,2.42676568411139,2.85366511981421,2.89609955015393,2.03304762192061,1.22707134733015,1.81352457676916,NA,NA,High,Uncertain,glandular cells
DHFR2,NC_000003.12,94057922,94061606,-,3940,3.18725359744017,3.1096921832505098,2.49403237505206,3.76033143414897,4.3309137415044,4.34881268685332,3.16744783278313,3.00983883662118,2.08747380112735,3.44355175405082,3.97746251420504,3.21286868178356,2.82767021092593,NA,NA,High,Uncertain,glandular cells
DHFRP3,NC_000002.12,82856803,82857769,+,967,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
DHH,NC_000012.12,49086656,49090484,-,5908,0.117433980088,0.154941316300215,0.0765970905907421,0.220888686508588,0.68215026269787,0.11771988563148,0.0368968860553688,0.0794945937797882,0.067908307680712,0.0883260892073344,0.0357244352939639,0.0359101264251878,0.0650259182817464,Secreted in male reproductive system,Developmental protein,NA,NA,NA
DHODH,NC_000016.10,72008744,72008785,+,4921,3.35550475792841,3.0764472322833,3.13978027344079,4.25867325209746,3.1016252009814,3.19921638235735,2.62461249071241,2.45754766232736,2.02802413314752,3.02218456585095,2.26242899533793,1.99754973527612,3.2918715937738,NA,NA,High,Approved,glandular cells
DHPS,NC_000019.10,12672470,12672580,-,1855,15.5216701379709,17.7270856130907,15.2645820338872,18.1671015694597,20.2466360427175,18.4736625188163,11.3106359951241,14.4314185568228,11.0033240352764,16.4214865136285,11.2925614010169,12.4663697758927,15.4635723354388,NA,NA,Low,Approved,glandular cells
DHRS1,NC_000014.9,24290598,24290995,-,1672,0.331961700650671,0.168456624347014,0.19332519275893,2.38743803526676,0.205138132547033,0.226888565999604,0.651874410332293,0.28089357658552,0.119976758904799,0.234074701721112,0.252464071431506,0.253776347990442,0.0382947692592263,NA,NA,Medium,Approved,glandular cells
DHRS11,NC_000017.11,36591879,36592156,+,1515,0.137386129576218,0.790133843306852,0,0.101340350214928,0.113198335847736,0.208667592052441,0.215828517638731,0.0387503349877053,0.0331024984965055,0,0.069656753701894,0.513471352281651,0.169053080399805,Secreted to digestive system,Enzyme,Low,Enhanced,glandular cells
DHRS11_1,NT_187614.1,827374,827651,+,1515,0.0915907530508123,0,0.0853438210674407,0.101340350214928,0.113198335847736,0,0,0.310002679901643,0.132409993986022,0,0.069656753701894,0.0933584276875729,0.422632700999514,NA,NA,NA,NA,NA
DHRS12,NC_000013.11,51754854,51756632,-,5867,3.85510116109304,5.53285403075181,3.7354104604501,3.96452881067084,4.09227322878895,3.67481875125863,2.64727453563613,3.64228050661667,2.80369755460772,3.81344540475685,3.20169367151692,2.68797324033646,2.84839457074694,NA,NA,Not detected,Uncertain,glandular cells
DHRS13,NC_000017.11,28897781,28898892,-,1929,8.4522026580911,7.22765373636923,5.86489905663691,7.76010185646582,7.42346940413593,7.34198382985136,4.23769056794554,5.32591112680942,3.79571884004254,5.3765587785687,4.95099189122987,4.17935045254554,6.37301192673606,Secreted - unknown location,Enzyme,Not detected,Uncertain,glandular cells
DHRS1_1,NW_018654722.1,591576,591973,-,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
DHRS2,NC_000014.9,23630115,23630235,+,3188,28.0523256326824,13.2745722255985,20.4204768098483,29.7862907813734,0,0,0,10.699067161607,7.31489417450619,17.8622199297068,28.8982666757705,31.6771470558107,8.93752826839232,NA,NA,Medium,Enhanced,glandular cells
DHRS3,NC_000001.11,12567910,12568424,-,19241,9.92688152566298,11.5424612418077,11.1683263541573,10.6324809127389,10.5173673403148,10.5152589394546,4.43258336892132,10.2365350779005,6.82362905835117,7.44464850411297,8.86318022364352,10.9344135801505,7.68040099251037,NA,NA,Medium,Supported,glandular cells
DHRS4,NC_000014.9,23953770,23953916,+,2070,0.268135248061798,0,0.156154455213977,0.148338773503011,0,0.244352774461409,0.105307634210202,0.14180376209269,0.0969087637144074,0.220580540172616,0.178432336475504,0.23914640715621,0.185590881743265,NA,NA,Not detected,Uncertain,glandular cells
DHRS4-AS1,NC_000014.9,23938731,23941158,-,3417,0.14213051450159,0.123643316904393,0.170275534131483,0.0898628215250898,0.125472255494088,0.222041370998734,0.111640885257962,0,0.0587068015477973,0.133626490534772,0.0617676218076496,0,0.131168270239972,NA,NA,NA,NA,NA
DHRS4-AS1_1,NW_018654722.1,239710,242137,-,3417,0,0,0,0,0,0,0,0,0,0,0.0308838109038248,0,0,NA,NA,NA,NA,NA
DHRS4L1,NC_000014.9,24007084,24007461,+,1899,0,0.074159946263351,0.0680863027473263,0.161696293391907,0,0.199767078647361,0.0573951560861292,0.216401949733868,0.0528175726405538,0,0.111142687581221,0,0.0674342856255148,NA,NA,NA,NA,NA
DHRS4L1_1,NW_018654722.1,313415,313792,+,1899,0,0,0,0.12127222004393,0,0,0,0.0309145642476954,0,0,0,0,0,NA,NA,NA,NA,NA
DHRS4L2,NC_000014.9,23969874,23970332,+,1840,0.113119557776071,0.114806851593019,0.210808514538868,0.500643360572661,0.326214225995989,0.137448435634543,0,0.0638116929417104,0,1.02806287473308,0.487502633584859,0.384342440072481,0.173991451634311,Secreted - unknown location,Enzyme,NA,NA,NA
DHRS4L2_1,NW_018654722.1,270855,271313,+,1840,0.150826077034762,0.0382689505310064,0.0702695048462895,0.0834405600954435,0,0,0.266559949094574,0.0319058464708552,0.0545111795893542,0.0709008879126266,0,0.153736976028992,0.139193161307449,NA,NA,NA,NA,NA
DHRS4_1,NW_018654722.1,254749,254895,+,2071,0.335007220840127,0.748009231045456,0.249726487527132,0.296534293724029,0.455444294278734,0.15264674165111,0.9473110696939,0.113388232750118,0.121077463114934,0.818903543635938,0.0254780255573079,0.0682945523644002,0.123667511736217,NA,NA,NA,NA,NA
DHRS7,NC_000014.9,60144119,60145013,-,2156,141.591827420388,150.170485879631,125.697673084598,156.948752221084,69.5606661496986,84.0182251033227,53.8142281068399,54.676794560667,78.854112663858,74.3354374180044,87.7377052324337,70.2925956539239,86.2429464753906,NA,NA,High,Enhanced,glandular cells
