human_gene,human_id,mouse_gene,mouse_id,n_mouse,n_human,ortholog_type
IGHV1-69D,ENSG00000280411,Ighv14-3,ENSMUSG00000095642,58,14,many-to-many
IGHV1-69D,ENSG00000280411,Ighv14-4,ENSMUSG00000076666,58,14,many-to-many
IGHV1-69D,ENSG00000280411,Ighv15-2,ENSMUSG00000076688,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-11,ENSMUSG00000102888,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-12,ENSMUSG00000095416,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-15,ENSMUSG00000103254,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-16,ENSMUSG00000095554,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-18,ENSMUSG00000076695,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-19,ENSMUSG00000096410,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-20,ENSMUSG00000095761,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-22,ENSMUSG00000094561,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-23,ENSMUSG00000103290,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-24,ENSMUSG00000094241,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-26,ENSMUSG00000094546,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-31,ENSMUSG00000096649,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-34,ENSMUSG00000093955,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-36,ENSMUSG00000094051,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-37,ENSMUSG00000095923,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-39,ENSMUSG00000095130,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-4,ENSMUSG00000095442,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-42,ENSMUSG00000094652,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-43,ENSMUSG00000095859,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-47,ENSMUSG00000076709,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-49,ENSMUSG00000076710,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-5,ENSMUSG00000096499,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-50,ENSMUSG00000094198,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-52,ENSMUSG00000095204,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-53,ENSMUSG00000093894,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-54,ENSMUSG00000094787,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-55,ENSMUSG00000095589,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-56,ENSMUSG00000094862,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-58,ENSMUSG00000095889,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-59,ENSMUSG00000095197,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-61,ENSMUSG00000094087,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-62-1,ENSMUSG00000102313,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-62-2,ENSMUSG00000096078,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-62-3,ENSMUSG00000096767,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-63,ENSMUSG00000096672,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-64,ENSMUSG00000094088,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-66,ENSMUSG00000095519,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-67,ENSMUSG00000095863,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-69,ENSMUSG00000094502,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-7,ENSMUSG00000095200,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-71,ENSMUSG00000096577,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-72,ENSMUSG00000096074,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-74,ENSMUSG00000094124,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-75,ENSMUSG00000096020,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-76,ENSMUSG00000093896,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-77,ENSMUSG00000096452,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-78,ENSMUSG00000096326,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-80,ENSMUSG00000094075,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-81,ENSMUSG00000094689,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-82,ENSMUSG00000095127,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-84,ENSMUSG00000094940,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-85,ENSMUSG00000096150,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv1-9,ENSMUSG00000094694,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv14-1,ENSMUSG00000094509,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv14-2,ENSMUSG00000095583,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv14-3,ENSMUSG00000095642,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv14-4,ENSMUSG00000076666,58,14,many-to-many
IGHV1OR15-1,ENSG00000270505,Ighv15-2,ENSMUSG00000076688,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-11,ENSMUSG00000102888,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-12,ENSMUSG00000095416,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-15,ENSMUSG00000103254,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-16,ENSMUSG00000095554,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-18,ENSMUSG00000076695,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-19,ENSMUSG00000096410,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-20,ENSMUSG00000095761,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-22,ENSMUSG00000094561,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-23,ENSMUSG00000103290,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-24,ENSMUSG00000094241,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-26,ENSMUSG00000094546,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-31,ENSMUSG00000096649,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-34,ENSMUSG00000093955,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-36,ENSMUSG00000094051,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-37,ENSMUSG00000095923,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-39,ENSMUSG00000095130,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-4,ENSMUSG00000095442,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-42,ENSMUSG00000094652,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-43,ENSMUSG00000095859,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-47,ENSMUSG00000076709,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-49,ENSMUSG00000076710,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-5,ENSMUSG00000096499,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-50,ENSMUSG00000094198,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-52,ENSMUSG00000095204,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-53,ENSMUSG00000093894,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-54,ENSMUSG00000094787,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-55,ENSMUSG00000095589,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-56,ENSMUSG00000094862,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-58,ENSMUSG00000095889,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-59,ENSMUSG00000095197,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-61,ENSMUSG00000094087,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-62-1,ENSMUSG00000102313,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-62-2,ENSMUSG00000096078,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-62-3,ENSMUSG00000096767,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-63,ENSMUSG00000096672,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-64,ENSMUSG00000094088,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-66,ENSMUSG00000095519,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-67,ENSMUSG00000095863,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-69,ENSMUSG00000094502,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-7,ENSMUSG00000095200,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-71,ENSMUSG00000096577,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-72,ENSMUSG00000096074,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-74,ENSMUSG00000094124,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-75,ENSMUSG00000096020,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-76,ENSMUSG00000093896,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-77,ENSMUSG00000096452,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-78,ENSMUSG00000096326,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-80,ENSMUSG00000094075,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-81,ENSMUSG00000094689,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-82,ENSMUSG00000095127,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-84,ENSMUSG00000094940,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-85,ENSMUSG00000096150,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv1-9,ENSMUSG00000094694,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv14-1,ENSMUSG00000094509,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv14-2,ENSMUSG00000095583,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv14-3,ENSMUSG00000095642,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv14-4,ENSMUSG00000076666,58,14,many-to-many
IGHV1OR15-9,ENSG00000188403,Ighv15-2,ENSMUSG00000076688,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-11,ENSMUSG00000102888,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-12,ENSMUSG00000095416,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-15,ENSMUSG00000103254,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-16,ENSMUSG00000095554,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-18,ENSMUSG00000076695,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-19,ENSMUSG00000096410,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-20,ENSMUSG00000095761,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-22,ENSMUSG00000094561,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-23,ENSMUSG00000103290,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-24,ENSMUSG00000094241,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-26,ENSMUSG00000094546,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-31,ENSMUSG00000096649,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-34,ENSMUSG00000093955,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-36,ENSMUSG00000094051,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-37,ENSMUSG00000095923,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-39,ENSMUSG00000095130,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-4,ENSMUSG00000095442,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-42,ENSMUSG00000094652,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-43,ENSMUSG00000095859,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-47,ENSMUSG00000076709,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-49,ENSMUSG00000076710,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-5,ENSMUSG00000096499,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-50,ENSMUSG00000094198,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-52,ENSMUSG00000095204,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-53,ENSMUSG00000093894,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-54,ENSMUSG00000094787,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-55,ENSMUSG00000095589,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-56,ENSMUSG00000094862,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-58,ENSMUSG00000095889,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-59,ENSMUSG00000095197,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-61,ENSMUSG00000094087,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-62-1,ENSMUSG00000102313,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-62-2,ENSMUSG00000096078,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-62-3,ENSMUSG00000096767,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-63,ENSMUSG00000096672,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-64,ENSMUSG00000094088,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-66,ENSMUSG00000095519,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-67,ENSMUSG00000095863,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-69,ENSMUSG00000094502,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-7,ENSMUSG00000095200,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-71,ENSMUSG00000096577,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-72,ENSMUSG00000096074,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-74,ENSMUSG00000094124,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-75,ENSMUSG00000096020,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-76,ENSMUSG00000093896,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-77,ENSMUSG00000096452,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-78,ENSMUSG00000096326,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-80,ENSMUSG00000094075,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-81,ENSMUSG00000094689,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-82,ENSMUSG00000095127,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-84,ENSMUSG00000094940,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-85,ENSMUSG00000096150,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv1-9,ENSMUSG00000094694,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv14-1,ENSMUSG00000094509,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv14-2,ENSMUSG00000095583,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv14-3,ENSMUSG00000095642,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv14-4,ENSMUSG00000076666,58,14,many-to-many
IGHV1OR21-1,ENSG00000277282,Ighv15-2,ENSMUSG00000076688,58,14,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-11,ENSMUSG00000095170,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-12,ENSMUSG00000076731,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-13,ENSMUSG00000076733,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-2,ENSMUSG00000102301,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-4,ENSMUSG00000096355,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-5,ENSMUSG00000102364,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-6,ENSMUSG00000094505,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-8,ENSMUSG00000104452,9,5,many-to-many
IGHV2-26,ENSG00000211951,Ighv8-9,ENSMUSG00000095117,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-11,ENSMUSG00000095170,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-12,ENSMUSG00000076731,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-13,ENSMUSG00000076733,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-2,ENSMUSG00000102301,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-4,ENSMUSG00000096355,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-5,ENSMUSG00000102364,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-6,ENSMUSG00000094505,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-8,ENSMUSG00000104452,9,5,many-to-many
IGHV2-5,ENSG00000211937,Ighv8-9,ENSMUSG00000095117,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-11,ENSMUSG00000095170,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-12,ENSMUSG00000076731,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-13,ENSMUSG00000076733,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-2,ENSMUSG00000102301,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-4,ENSMUSG00000096355,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-5,ENSMUSG00000102364,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-6,ENSMUSG00000094505,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-8,ENSMUSG00000104452,9,5,many-to-many
IGHV2-70,ENSG00000274576,Ighv8-9,ENSMUSG00000095117,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-11,ENSMUSG00000095170,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-12,ENSMUSG00000076731,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-13,ENSMUSG00000076733,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-2,ENSMUSG00000102301,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-4,ENSMUSG00000096355,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-5,ENSMUSG00000102364,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-6,ENSMUSG00000094505,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-8,ENSMUSG00000104452,9,5,many-to-many
IGHV2-70D,ENSG00000211974,Ighv8-9,ENSMUSG00000095117,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-11,ENSMUSG00000095170,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-12,ENSMUSG00000076731,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-13,ENSMUSG00000076733,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-2,ENSMUSG00000102301,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-4,ENSMUSG00000096355,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-5,ENSMUSG00000102364,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-6,ENSMUSG00000094505,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-8,ENSMUSG00000104452,9,5,many-to-many
IGHV2OR16-5,ENSG00000259303,Ighv8-9,ENSMUSG00000095117,9,5,many-to-many
IGHV3-15,ENSG00000211943,Ighv7-1,ENSMUSG00000076665,4,5,many-to-many
IGHV3-15,ENSG00000211943,Ighv7-2,ENSMUSG00000076653,4,5,many-to-many
IGHV3-15,ENSG00000211943,Ighv7-3,ENSMUSG00000076652,4,5,many-to-many
IGHV3-15,ENSG00000211943,Ighv7-4,ENSMUSG00000076668,4,5,many-to-many
IGHV3-49,ENSG00000211965,Ighv7-1,ENSMUSG00000076665,4,5,many-to-many
IGHV3-49,ENSG00000211965,Ighv7-2,ENSMUSG00000076653,4,5,many-to-many
IGHV3-49,ENSG00000211965,Ighv7-3,ENSMUSG00000076652,4,5,many-to-many
IGHV3-49,ENSG00000211965,Ighv7-4,ENSMUSG00000076668,4,5,many-to-many
IGHV3-72,ENSG00000225698,Ighv7-1,ENSMUSG00000076665,4,5,many-to-many
IGHV3-72,ENSG00000225698,Ighv7-2,ENSMUSG00000076653,4,5,many-to-many
IGHV3-72,ENSG00000225698,Ighv7-3,ENSMUSG00000076652,4,5,many-to-many
IGHV3-72,ENSG00000225698,Ighv7-4,ENSMUSG00000076668,4,5,many-to-many
IGHV3-73,ENSG00000211976,Ighv7-1,ENSMUSG00000076665,4,5,many-to-many
IGHV3-73,ENSG00000211976,Ighv7-2,ENSMUSG00000076653,4,5,many-to-many
IGHV3-73,ENSG00000211976,Ighv7-3,ENSMUSG00000076652,4,5,many-to-many
IGHV3-73,ENSG00000211976,Ighv7-4,ENSMUSG00000076668,4,5,many-to-many
IGHV3OR15-7,ENSG00000259490,Ighv7-1,ENSMUSG00000076665,4,5,many-to-many
IGHV3OR15-7,ENSG00000259490,Ighv7-2,ENSMUSG00000076653,4,5,many-to-many
IGHV3OR15-7,ENSG00000259490,Ighv7-3,ENSMUSG00000076652,4,5,many-to-many
IGHV3OR15-7,ENSG00000259490,Ighv7-4,ENSMUSG00000076668,4,5,many-to-many
IGHV7-4-1,ENSG00000282122,Ighv9-1,ENSMUSG00000096805,4,2,many-to-many
IGHV7-4-1,ENSG00000282122,Ighv9-2,ENSMUSG00000094102,4,2,many-to-many
IGHV7-4-1,ENSG00000282122,Ighv9-3,ENSMUSG00000096459,4,2,many-to-many
IGHV7-4-1,ENSG00000282122,Ighv9-4,ENSMUSG00000094322,4,2,many-to-many
IGHV7-81,ENSG00000211979,Ighv9-1,ENSMUSG00000096805,4,2,many-to-many
IGHV7-81,ENSG00000211979,Ighv9-2,ENSMUSG00000094102,4,2,many-to-many
IGHV7-81,ENSG00000211979,Ighv9-3,ENSMUSG00000096459,4,2,many-to-many
IGHV7-81,ENSG00000211979,Ighv9-4,ENSMUSG00000094322,4,2,many-to-many
IGIP,ENSG00000182700,Igip,ENSMUSG00000110185,1,1,one-to-one
IGKC,ENSG00000211592,Igkc,ENSMUSG00000076609,1,1,one-to-one
IGKV1-12,ENSG00000243290,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-16,ENSG00000240864,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-17,ENSG00000240382,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-37,ENSG00000239862,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-39,ENSG00000242371,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-5,ENSG00000243466,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-6,ENSG00000239855,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-8,ENSG00000240671,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1-9,ENSG00000241755,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-12,ENSG00000278857,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-13,ENSG00000276566,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-16,ENSG00000241244,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-17,ENSG00000242766,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-37,ENSG00000250036,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-39,ENSG00000251546,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-42,ENSG00000211633,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-43,ENSG00000242580,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1D-8,ENSG00000239819,Igkv15-103,ENSMUSG00000076523,1,18,one-to-many (mouse-to-human)
IGKV1OR2-108,ENSG00000231292,Igkv20-101-2,ENSMUSG00000106403,1,1,one-to-one
IGKV2-28,ENSG00000244116,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV2-40,ENSG00000273962,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV2D-26,ENSG00000211623,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV2D-28,ENSG00000242534,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV2D-29,ENSG00000243264,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV2D-40,ENSG00000251039,Igkv2-109,ENSMUSG00000105606,1,6,one-to-many (mouse-to-human)
IGKV3-11,ENSG00000241351,Igkv18-36,ENSMUSG00000076572,1,9,one-to-many (mouse-to-human)
IGKV3-15,ENSG00000244437,Igkv18-36,ENSMUSG00000076572,1,9,one-to-many (mouse-to-human)
